"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.25160 0.0334 0.0275
0.25170 0.0352 0.0287
0.25180 0.0334 0.0269
0.25190 0.0352 0.0293
0.25200 0.0334 0.0298
0.25210 0.0352 0.0275
0.25220 0.0334 0.0269
0.25230 0.0340 0.0269
0.25240 0.0340 0.0275
0.25250 0.0340 0.0269
0.25260 0.0334 0.0269
0.25270 0.0346 0.0275
0.25280 0.0346 0.0281
0.25290 0.0340 0.0269
0.25300 0.0334 0.0263
0.25310 0.0352 0.0299
0.25320 0.0334 0.0275
0.25330 0.0334 0.0287
0.25339 0.0352 0.0287
0.25349 0.0340 0.0287
0.25359 0.0346 0.0299
0.25369 0.0334 0.0287
0.25379 0.0352 0.0287
0.25389 0.0334 0.0275
0.25399 0.0340 0.0299
0.25409 0.0346 0.0287
0.25419 0.0340 0.0287
0.25429 0.0346 0.0304
0.25439 0.0340 0.0299
0.25449 0.0340 0.0293
0.25459 0.0352 0.0310
0.25469 0.0346 0.0293
0.25479 0.0346 0.0304
0.25489 0.0346 0.0310
0.25499 0.0352 0.0293
0.25509 0.0358 0.0304
0.25519 0.0358 0.0316
0.25529 0.0352 0.0299
0.25539 0.0346 0.0304
0.25549 0.0358 0.0299
0.25559 0.0352 0.0310
0.25569 0.0358 0.0310
0.25579 0.0352 0.0304
0.25589 0.0358 0.0304
0.25599 0.0352 0.0304
0.25609 0.0358 0.0304
0.25619 0.0352 0.0299
0.25629 0.0364 0.0304
0.25639 0.0352 0.0304
0.25649 0.0352 0.0310
0.25659 0.0358 0.0304
0.25669 0.0352 0.0304
0.25679 0.0358 0.0299
0.25689 0.0346 0.0310
0.25699 0.0352 0.0310
0.25709 0.0358 0.0293
0.25719 0.0358 0.0304
0.25729 0.0358 0.0316
0.25739 0.0352 0.0304
0.25749 0.0358 0.0328
0.25759 0.0352 0.0316
0.25769 0.0370 0.0304
0.25779 0.0346 0.0316
0.25789 0.0358 0.0304
0.25799 0.0358 0.0304
0.25809 0.0352 0.0316
0.25819 0.0352 0.0293
0.25829 0.0358 0.0316
0.25839 0.0358 0.0304
0.25849 0.0358 0.0310
0.25859 0.0346 0.0304
0.25869 0.0364 0.0316
0.25879 0.0352 0.0304
0.25889 0.0358 0.0304
0.25899 0.0358 0.0304
0.25909 0.0352 0.0304
0.25919 0.0352 0.0310
0.25929 0.0364 0.0310
0.25939 0.0364 0.0310
0.25949 0.0352 0.0310
0.25958 0.0370 0.0310
0.25968 0.0364 0.0304
0.25978 0.0358 0.0316
0.25988 0.0358 0.0304
0.25998 0.0358 0.0316
0.26008 0.0370 0.0304
0.26018 0.0358 0.0304
0.26028 0.0364 0.0304
0.26038 0.0370 0.0328
0.26048 0.0352 0.0304
0.26058 0.0364 0.0304
0.26068 0.0358 0.0304
0.26078 0.0358 0.0316
0.26088 0.0370 0.0316
0.26098 0.0364 0.0304
0.26108 0.0358 0.0304
0.26118 0.0370 0.0304
0.26128 0.0364 0.0299
0.26138 0.0364 0.0299
0.26148 0.0370 0.0304
0.26158 0.0364 0.0304
0.26168 0.0358 0.0299
0.26178 0.0370 0.0310
0.26188 0.0364 0.0310
0.26198 0.0352 0.0287
0.26208 0.0352 0.0304
0.26218 0.0358 0.0304
0.26228 0.0352 0.0298
0.26238 0.0346 0.0293
0.26248 0.0364 0.0304
0.26258 0.0346 0.0310
0.26268 0.0358 0.0304
0.26278 0.0352 0.0316
0.26288 0.0358 0.0310
0.26298 0.0352 0.0310
0.26308 0.0352 0.0304
0.26318 0.0352 0.0304
0.26328 0.0358 0.0304
0.26338 0.0358 0.0316
0.26348 0.0352 0.0298
0.26358 0.0346 0.0287
0.26368 0.0352 0.0293
0.26378 0.0352 0.0287
0.26388 0.0352 0.0299
0.26398 0.0358 0.0287
0.26408 0.0358 0.0293
0.26418 0.0352 0.0299
0.26428 0.0364 0.0304
0.26438 0.0352 0.0299
0.26448 0.0364 0.0316
0.26458 0.0358 0.0304
0.26468 0.0370 0.0304
0.26478 0.0358 0.0322
0.26488 0.0364 0.0310
0.26498 0.0358 0.0293
0.26508 0.0370 0.0304
0.26518 0.0358 0.0310
0.26528 0.0364 0.0293
0.26538 0.0370 0.0304
0.26548 0.0364 0.0310
0.26558 0.0352 0.0304
0.26568 0.0364 0.0304
0.26578 0.0370 0.0304
0.26587 0.0364 0.0304
0.26597 0.0358 0.0310
0.26607 0.0370 0.0304
0.26617 0.0370 0.0316
0.26627 0.0370 0.0304
0.26637 0.0382 0.0316
0.26647 0.0358 0.0304
0.26657 0.0370 0.0304
0.26667 0.0358 0.0299
0.26677 0.0364 0.0293
0.26687 0.0352 0.0298
0.26697 0.0364 0.0293
0.26707 0.0358 0.0299
0.26717 0.0370 0.0304
0.26727 0.0358 0.0299
0.26737 0.0364 0.0304
0.26747 0.0358 0.0287
0.26757 0.0364 0.0304
0.26767 0.0346 0.0299
0.26777 0.0352 0.0304
0.26787 0.0352 0.0304
0.26797 0.0334 0.0298
0.26807 0.0340 0.0293
0.26817 0.0346 0.0299
0.26827 0.0334 0.0299
0.26837 0.0340 0.0293
0.26847 0.0346 0.0299
0.26857 0.0340 0.0304
0.26867 0.0346 0.0299
0.26877 0.0340 0.0304
0.26887 0.0340 0.0293
0.26897 0.0340 0.0281
0.26907 0.0322 0.0287
0.26917 0.0346 0.0286
0.26927 0.0334 0.0287
0.26937 0.0334 0.0275
0.26947 0.0334 0.0281
0.26957 0.0334 0.0287
0.26967 0.0352 0.0287
0.26977 0.0352 0.0287
0.26987 0.0364 0.0304
0.26997 0.0352 0.0304
0.27007 0.0364 0.0304
0.27017 0.0352 0.0304
0.27027 0.0364 0.0310
0.27037 0.0370 0.0304
0.27047 0.0352 0.0322
0.27057 0.0364 0.0304
0.27067 0.0352 0.0287
0.27077 0.0352 0.0287
0.27087 0.0358 0.0287
0.27097 0.0346 0.0299
0.27107 0.0364 0.0275
0.27117 0.0346 0.0287
0.27127 0.0352 0.0299
0.27137 0.0358 0.0287
0.27147 0.0358 0.0304
0.27157 0.0370 0.0287
0.27167 0.0346 0.0299
0.27177 0.0364 0.0304
0.27187 0.0358 0.0287
0.27197 0.0364 0.0304
0.27207 0.0352 0.0304
0.27216 0.0358 0.0299
0.27226 0.0358 0.0299
0.27236 0.0352 0.0293
0.27246 0.0364 0.0304
0.27256 0.0370 0.0298
0.27266 0.0358 0.0304
0.27276 0.0358 0.0304
0.27286 0.0358 0.0310
0.27296 0.0358 0.0304
0.27306 0.0364 0.0293
0.27316 0.0364 0.0316
0.27326 0.0358 0.0304
0.27336 0.0364 0.0299
0.27346 0.0358 0.0299
0.27356 0.0358 0.0310
0.27366 0.0370 0.0299
0.27376 0.0352 0.0316
0.27386 0.0364 0.0293
0.27396 0.0364 0.0310
0.27406 0.0352 0.0304
0.27416 0.0370 0.0304
0.27426 0.0364 0.0304
0.27436 0.0352 0.0304
0.27446 0.0364 0.0310
0.27456 0.0370 0.0310
0.27466 0.0382 0.0316
0.27476 0.0358 0.0304
0.27486 0.0358 0.0310
0.27496 0.0358 0.0304
0.27506 0.0358 0.0304
0.27516 0.0370 0.0304
0.27526 0.0364 0.0304
0.27536 0.0364 0.0328
0.27546 0.0370 0.0304
0.27556 0.0364 0.0316
0.27566 0.0370 0.0316
0.27576 0.0364 0.0310
0.27586 0.0358 0.0310
0.27596 0.0376 0.0322
0.27606 0.0358 0.0316
0.27616 0.0376 0.0322
0.27626 0.0382 0.0328
0.27636 0.0382 0.0322
0.27646 0.0376 0.0322
0.27656 0.0382 0.0328
0.27666 0.0376 0.0322
0.27676 0.0382 0.0328
0.27686 0.0382 0.0322
0.27696 0.0376 0.0322
0.27706 0.0382 0.0316
0.27716 0.0376 0.0334
0.27726 0.0382 0.0316
0.27736 0.0382 0.0316
0.27746 0.0376 0.0322
0.27756 0.0382 0.0328
0.27766 0.0388 0.0334
0.27776 0.0382 0.0322
0.27786 0.0382 0.0334
0.27796 0.0394 0.0322
0.27806 0.0400 0.0346
0.27816 0.0388 0.0322
0.27826 0.0382 0.0328
0.27836 0.0394 0.0340
0.27845 0.0382 0.0328
0.27855 0.0370 0.0322
0.27865 0.0394 0.0328
0.27875 0.0376 0.0334
0.27885 0.0382 0.0322
0.27895 0.0382 0.0334
0.27905 0.0382 0.0346
0.27915 0.0382 0.0322
0.27925 0.0382 0.0346
0.27935 0.0382 0.0340
0.27945 0.0382 0.0328
0.27955 0.0382 0.0334
0.27965 0.0388 0.0334
0.27975 0.0382 0.0322
0.27985 0.0370 0.0346
0.27995 0.0394 0.0340
0.28005 0.0382 0.0328
0.28015 0.0382 0.0340
0.28025 0.0376 0.0334
0.28035 0.0388 0.0334
0.28045 0.0382 0.0334
0.28055 0.0382 0.0334
0.28065 0.0376 0.0352
0.28075 0.0376 0.0334
0.28085 0.0388 0.0346
0.28095 0.0388 0.0334
0.28105 0.0382 0.0334
0.28115 0.0382 0.0346
0.28125 0.0376 0.0322
0.28135 0.0382 0.0346
0.28145 0.0382 0.0322
0.28155 0.0382 0.0334
0.28165 0.0388 0.0334
0.28175 0.0382 0.0334
0.28185 0.0376 0.0334
0.28195 0.0394 0.0334
0.28205 0.0370 0.0346
0.28215 0.0394 0.0340
0.28225 0.0382 0.0334
0.28235 0.0382 0.0334
0.28245 0.0382 0.0334
0.28255 0.0394 0.0346
0.28265 0.0382 0.0334
0.28275 0.0370 0.0334
0.28285 0.0388 0.0334
0.28295 0.0370 0.0334
0.28305 0.0382 0.0340
0.28315 0.0376 0.0328
0.28325 0.0382 0.0340
0.28335 0.0382 0.0328
0.28345 0.0376 0.0340
0.28355 0.0382 0.0334
0.28365 0.0376 0.0334
0.28375 0.0376 0.0328
0.28385 0.0382 0.0340
0.28395 0.0382 0.0334
0.28405 0.0376 0.0334
0.28415 0.0382 0.0328
0.28425 0.0388 0.0352
0.28435 0.0382 0.0346
0.28445 0.0388 0.0340
0.28455 0.0388 0.0334
0.28464 0.0388 0.0352
0.28474 0.0388 0.0346
0.28484 0.0382 0.0352
0.28494 0.0382 0.0334
0.28504 0.0388 0.0352
0.28514 0.0382 0.0346
0.28524 0.0376 0.0346
0.28534 0.0382 0.0340
0.28544 0.0382 0.0364
0.28554 0.0382 0.0346
0.28564 0.0376 0.0340
0.28574 0.0382 0.0352
0.28584 0.0376 0.0358
0.28594 0.0382 0.0352
0.28604 0.0382 0.0352
0.28614 0.0382 0.0346
0.28624 0.0376 0.0340
0.28634 0.0394 0.0364
0.28644 0.0382 0.0346
0.28654 0.0394 0.0340
0.28664 0.0394 0.0352
0.28674 0.0388 0.0358
0.28684 0.0394 0.0358
0.28694 0.0388 0.0346
0.28704 0.0400 0.0352
0.28714 0.0388 0.0352
0.28724 0.0394 0.0346
0.28734 0.0400 0.0364
0.28744 0.0388 0.0340
0.28754 0.0388 0.0358
0.28764 0.0400 0.0352
0.28774 0.0382 0.0364
0.28784 0.0394 0.0352
0.28794 0.0388 0.0352
0.28804 0.0382 0.0364
0.28814 0.0382 0.0352
0.28824 0.0394 0.0352
0.28834 0.0382 0.0346
0.28844 0.0388 0.0364
0.28854 0.0388 0.0340
0.28864 0.0382 0.0364
0.28874 0.0382 0.0346
0.28884 0.0400 0.0358
0.28894 0.0388 0.0358
0.28904 0.0388 0.0352
0.28914 0.0382 0.0352
0.28924 0.0388 0.0352
0.28934 0.0388 0.0346
0.28944 0.0376 0.0340
0.28954 0.0388 0.0358
0.28964 0.0382 0.0352
0.28974 0.0394 0.0340
0.28984 0.0382 0.0346
0.28994 0.0382 0.0352
0.29004 0.0382 0.0346
0.29014 0.0382 0.0340
0.29024 0.0382 0.0334
0.29034 0.0382 0.0346
0.29044 0.0376 0.0346
0.29054 0.0382 0.0340
0.29064 0.0394 0.0346
0.29074 0.0382 0.0352
0.29084 0.0382 0.0346
0.29093 0.0382 0.0352
0.29103 0.0382 0.0340
0.29113 0.0394 0.0364
0.29123 0.0382 0.0352
0.29133 0.0388 0.0358
0.29143 0.0382 0.0340
0.29153 0.0382 0.0364
0.29163 0.0394 0.0346
0.29173 0.0382 0.0358
0.29183 0.0382 0.0346
0.29193 0.0388 0.0352
0.29203 0.0388 0.0352
0.29213 0.0382 0.0358
0.29223 0.0388 0.0352
0.29233 0.0382 0.0340
0.29243 0.0394 0.0358
0.29253 0.0382 0.0352
0.29263 0.0382 0.0352
0.29273 0.0382 0.0346
0.29283 0.0382 0.0352
0.29293 0.0388 0.0352
0.29303 0.0388 0.0352
0.29313 0.0388 0.0346
0.29323 0.0382 0.0340
0.29333 0.0382 0.0346
0.29343 0.0382 0.0352
0.29353 0.0382 0.0352
0.29363 0.0388 0.0346
0.29373 0.0382 0.0346
0.29383 0.0382 0.0340
0.29393 0.0382 0.0364
0.29403 0.0388 0.0346
0.29413 0.0394 0.0352
0.29423 0.0382 0.0352
0.29433 0.0382 0.0352
0.29443 0.0382 0.0346
0.29453 0.0382 0.0352
0.29463 0.0400 0.0352
0.29473 0.0382 0.0352
0.29483 0.0382 0.0346
0.29493 0.0400 0.0364
0.29503 0.0382 0.0352
0.29513 0.0382 0.0352
0.29523 0.0394 0.0346
0.29533 0.0388 0.0352
0.29543 0.0382 0.0352
0.29553 0.0394 0.0346
0.29563 0.0388 0.0364
0.29573 0.0382 0.0340
0.29583 0.0382 0.0352
0.29593 0.0394 0.0358
0.29603 0.0382 0.0340
0.29613 0.0388 0.0364
0.29623 0.0382 0.0346
0.29633 0.0382 0.0340
0.29643 0.0394 0.0346
0.29653 0.0376 0.0340
0.29663 0.0388 0.0358
0.29673 0.0388 0.0352
0.29683 0.0388 0.0340
0.29693 0.0388 0.0346
0.29703 0.0388 0.0364
0.29712 0.0388 0.0340
0.29722 0.0382 0.0346
0.29732 0.0388 0.0346
0.29742 0.0382 0.0352
0.29752 0.0394 0.0352
0.29762 0.0382 0.0346
0.29772 0.0382 0.0340
0.29782 0.0388 0.0352
0.29792 0.0394 0.0346
0.29802 0.0382 0.0352
0.29812 0.0382 0.0346
0.29822 0.0400 0.0352
0.29832 0.0382 0.0346
0.29842 0.0382 0.0352
0.29852 0.0382 0.0340
0.29862 0.0388 0.0346
0.29872 0.0394 0.0364
0.29882 0.0382 0.0340
0.29892 0.0388 0.0358
0.29902 0.0394 0.0358
0.29912 0.0382 0.0358
0.29922 0.0388 0.0358
0.29932 0.0400 0.0346
0.29942 0.0394 0.0364
0.29952 0.0388 0.0340
0.29962 0.0400 0.0346
0.29972 0.0388 0.0346
0.29982 0.0400 0.0352
0.29992 0.0394 0.0334
0.30002 0.0406 0.0364
0.30012 0.0382 0.0340
0.30022 0.0400 0.0346
0.30032 0.0388 0.0340
0.30042 0.0400 0.0346
0.30052 0.0412 0.0364
0.30062 0.0406 0.0352
0.30072 0.0418 0.0352
0.30082 0.0406 0.0352
0.30092 0.0406 0.0358
0.30102 0.0412 0.0352
0.30112 0.0412 0.0352
0.30122 0.0388 0.0346
0.30132 0.0400 0.0352
0.30142 0.0400 0.0352
0.30152 0.0406 0.0352
0.30162 0.0406 0.0352
0.30172 0.0412 0.0364
0.30182 0.0406 0.0364
0.30192 0.0406 0.0352
0.30202 0.0412 0.0376
0.30212 0.0406 0.0340
0.30222 0.0394 0.0364
0.30232 0.0412 0.0364
0.30242 0.0406 0.0364
0.30252 0.0406 0.0358
0.30262 0.0400 0.0364
0.30272 0.0406 0.0364
0.30282 0.0412 0.0364
0.30292 0.0400 0.0364
0.30302 0.0400 0.0358
0.30312 0.0412 0.0364
0.30322 0.0400 0.0364
0.30332 0.0412 0.0370
0.30341 0.0400 0.0364
0.30351 0.0400 0.0352
0.30361 0.0424 0.0376
0.30371 0.0388 0.0364
0.30381 0.0418 0.0358
0.30391 0.0394 0.0376
0.30401 0.0406 0.0364
0.30411 0.0418 0.0358
0.30421 0.0400 0.0364
0.30431 0.0412 0.0364
0.30441 0.0400 0.0364
0.30451 0.0406 0.0364
0.30461 0.0400 0.0358
0.30471 0.0406 0.0346
0.30481 0.0406 0.0364
0.30491 0.0400 0.0340
0.30501 0.0406 0.0364
0.30511 0.0400 0.0352
0.30521 0.0406 0.0358
0.30531 0.0394 0.0340
0.30541 0.0400 0.0364
0.30551 0.0418 0.0346
0.30561 0.0394 0.0358
0.30571 0.0412 0.0358
0.30581 0.0406 0.0352
0.30591 0.0394 0.0352
0.30601 0.0394 0.0352
0.30611 0.0388 0.0352
0.30621 0.0400 0.0358
0.30631 0.0394 0.0352
0.30641 0.0394 0.0352
0.30651 0.0394 0.0364
0.30661 0.0400 0.0340
0.30671 0.0388 0.0358
0.30681 0.0400 0.0352
0.30691 0.0388 0.0364
0.30701 0.0400 0.0340
0.30711 0.0382 0.0364
0.30721 0.0400 0.0346
0.30731 0.0406 0.0358
0.30741 0.0400 0.0364
0.30751 0.0400 0.0352
0.30761 0.0394 0.0358
0.30771 0.0400 0.0358
0.30781 0.0400 0.0346
0.30791 0.0406 0.0364
0.30801 0.0406 0.0364
0.30811 0.0400 0.0358
0.30821 0.0406 0.0364
0.30831 0.0400 0.0364
0.30841 0.0406 0.0364
0.30851 0.0406 0.0370
0.30861 0.0412 0.0376
0.30871 0.0412 0.0382
0.30881 0.0394 0.0370
0.30891 0.0418 0.0394
0.30901 0.0406 0.0358
0.30911 0.0406 0.0376
0.30921 0.0412 0.0370
0.30931 0.0400 0.0376
0.30941 0.0418 0.0370
0.30951 0.0406 0.0364
0.30961 0.0406 0.0364
0.30970 0.0406 0.0370
0.30980 0.0406 0.0370
0.30990 0.0406 0.0364
0.31000 0.0406 0.0382
0.31010 0.0406 0.0364
0.31020 0.0400 0.0370
0.31030 0.0418 0.0382
0.31040 0.0394 0.0364
0.31050 0.0412 0.0376
0.31060 0.0406 0.0358
0.31070 0.0406 0.0376
0.31080 0.0406 0.0352
0.31090 0.0400 0.0370
0.31100 0.0394 0.0358
0.31110 0.0400 0.0370
0.31120 0.0400 0.0352
0.31130 0.0412 0.0364
0.31140 0.0400 0.0364
0.31150 0.0400 0.0364
0.31160 0.0400 0.0358
0.31170 0.0400 0.0364
0.31180 0.0406 0.0364
0.31190 0.0406 0.0364
0.31200 0.0400 0.0364
0.31210 0.0388 0.0358
0.31220 0.0400 0.0358
0.31230 0.0388 0.0352
0.31240 0.0400 0.0370
0.31250 0.0400 0.0352
0.31260 0.0394 0.0364
0.31270 0.0400 0.0364
0.31280 0.0394 0.0352
0.31290 0.0394 0.0352
0.31300 0.0394 0.0376
0.31310 0.0406 0.0364
0.31320 0.0388 0.0352
0.31330 0.0412 0.0382
0.31340 0.0406 0.0364
0.31350 0.0394 0.0358
0.31360 0.0400 0.0382
0.31370 0.0406 0.0376
0.31380 0.0406 0.0370
0.31390 0.0412 0.0382
0.31400 0.0406 0.0376
0.31410 0.0394 0.0370
0.31420 0.0418 0.0382
0.31430 0.0400 0.0364
0.31440 0.0406 0.0370
0.31450 0.0406 0.0382
0.31460 0.0400 0.0376
0.31470 0.0406 0.0358
0.31480 0.0406 0.0364
0.31490 0.0388 0.0364
0.31500 0.0394 0.0370
0.31510 0.0400 0.0358
0.31520 0.0394 0.0358
0.31530 0.0400 0.0358
0.31540 0.0382 0.0352
0.31550 0.0400 0.0364
0.31560 0.0400 0.0358
0.31570 0.0400 0.0364
0.31580 0.0394 0.0364
0.31589 0.0400 0.0364
0.31599 0.0394 0.0364
0.31609 0.0394 0.0370
0.31619 0.0406 0.0370
0.31629 0.0394 0.0358
0.31639 0.0388 0.0358
0.31649 0.0400 0.0358
0.31659 0.0400 0.0358
0.31669 0.0388 0.0364
0.31679 0.0400 0.0364
0.31689 0.0388 0.0346
0.31699 0.0400 0.0370
0.31709 0.0400 0.0364
0.31719 0.0400 0.0370
0.31729 0.0400 0.0364
0.31739 0.0394 0.0364
0.31749 0.0400 0.0364
0.31759 0.0400 0.0370
0.31769 0.0400 0.0370
0.31779 0.0412 0.0376
0.31789 0.0400 0.0370
0.31799 0.0400 0.0364
0.31809 0.0394 0.0364
0.31819 0.0394 0.0352
0.31829 0.0388 0.0352
0.31839 0.0394 0.0352
0.31849 0.0388 0.0358
0.31859 0.0394 0.0358
0.31869 0.0394 0.0364
0.31879 0.0400 0.0364
0.31889 0.0406 0.0352
0.31899 0.0382 0.0376
0.31909 0.0400 0.0358
0.31919 0.0400 0.0346
0.31929 0.0388 0.0364
0.31939 0.0394 0.0352
0.31949 0.0412 0.0352
0.31959 0.0406 0.0364
0.31969 0.0394 0.0364
0.31979 0.0388 0.0352
0.31989 0.0394 0.0352
0.31999 0.0400 0.0352
0.32009 0.0382 0.0346
0.32019 0.0388 0.0352
0.32029 0.0388 0.0346
0.32039 0.0400 0.0340
0.32049 0.0394 0.0358
0.32059 0.0394 0.0352
0.32069 0.0394 0.0340
0.32079 0.0400 0.0364
0.32089 0.0388 0.0346
0.32099 0.0400 0.0340
0.32109 0.0388 0.0346
0.32119 0.0400 0.0364
0.32129 0.0418 0.0364
0.32139 0.0412 0.0358
0.32149 0.0412 0.0364
0.32159 0.0400 0.0364
0.32169 0.0418 0.0364
0.32179 0.0412 0.0364
0.32189 0.0406 0.0358
0.32199 0.0424 0.0364
0.32209 0.0412 0.0364
0.32218 0.0436 0.0364
0.32228 0.0412 0.0364
0.32238 0.0430 0.0358
0.32248 0.0424 0.0364
0.32258 0.0424 0.0376
0.32268 0.0424 0.0352
0.32278 0.0412 0.0364
0.32288 0.0430 0.0370
0.32298 0.0418 0.0352
0.32308 0.0406 0.0346
0.32318 0.0406 0.0334
0.32328 0.0412 0.0352
0.32338 0.0406 0.0346
0.32348 0.0406 0.0340
0.32358 0.0424 0.0364
0.32368 0.0406 0.0364
0.32378 0.0406 0.0334
0.32388 0.0418 0.0340
0.32398 0.0412 0.0364
0.32408 0.0430 0.0352
0.32418 0.0418 0.0364
0.32428 0.0430 0.0364
0.32438 0.0412 0.0364
0.32448 0.0418 0.0340
0.32458 0.0430 0.0364
0.32468 0.0412 0.0352
0.32478 0.0436 0.0358
0.32488 0.0418 0.0358
0.32498 0.0424 0.0364
0.32508 0.0430 0.0376
0.32518 0.0430 0.0382
0.32528 0.0442 0.0388
0.32538 0.0448 0.0394
0.32548 0.0442 0.0388
0.32558 0.0448 0.0382
0.32568 0.0448 0.0406
0.32578 0.0454 0.0388
0.32588 0.0448 0.0394
0.32598 0.0448 0.0400
0.32608 0.0442 0.0400
0.32618 0.0460 0.0400
0.32628 0.0442 0.0394
0.32638 0.0454 0.0394
0.32648 0.0448 0.0406
0.32658 0.0448 0.0394
0.32668 0.0448 0.0400
0.32678 0.0448 0.0394
0.32688 0.0442 0.0388
0.32698 0.0436 0.0406
0.32708 0.0436 0.0388
0.32718 0.0436 0.0394
0.32728 0.0436 0.0388
0.32738 0.0442 0.0406
0.32748 0.0430 0.0400
0.32758 0.0448 0.0388
0.32768 0.0424 0.0382
0.32778 0.0424 0.0382
0.32788 0.0430 0.0376
0.32798 0.0430 0.0382
0.32808 0.0406 0.0370
0.32818 0.0424 0.0376
0.32828 0.0412 0.0382
0.32838 0.0418 0.0370
0.32847 0.0412 0.0370
0.32857 0.0418 0.0382
0.32867 0.0412 0.0376
0.32877 0.0418 0.0364
0.32887 0.0406 0.0358
0.32897 0.0400 0.0364
0.32907 0.0406 0.0352
0.32917 0.0394 0.0358
0.32927 0.0424 0.0382
0.32937 0.0424 0.0382
0.32947 0.0412 0.0370
0.32957 0.0424 0.0382
0.32967 0.0418 0.0394
0.32977 0.0412 0.0358
0.32987 0.0418 0.0382
0.32997 0.0418 0.0382
0.33007 0.0406 0.0364
0.33017 0.0424 0.0376
0.33027 0.0418 0.0382
0.33037 0.0412 0.0370
0.33047 0.0424 0.0382
0.33057 0.0424 0.0382
0.33067 0.0412 0.0382
0.33077 0.0430 0.0382
0.33087 0.0418 0.0370
0.33097 0.0412 0.0376
0.33107 0.0418 0.0382
0.33117 0.0418 0.0382
0.33127 0.0424 0.0388
0.33137 0.0418 0.0376
0.33147 0.0430 0.0400
0.33157 0.0418 0.0382
0.33167 0.0424 0.0382
0.33177 0.0424 0.0394
0.33187 0.0424 0.0388
0.33197 0.0430 0.0382
0.33207 0.0424 0.0400
0.33217 0.0412 0.0382
0.33227 0.0430 0.0382
0.33237 0.0424 0.0382
0.33247 0.0430 0.0394
0.33257 0.0418 0.0382
0.33267 0.0418 0.0382
0.33277 0.0424 0.0394
0.33287 0.0418 0.0370
0.33297 0.0418 0.0382
0.33307 0.0442 0.0394
0.33317 0.0424 0.0382
0.33327 0.0418 0.0388
0.33337 0.0448 0.0394
0.33347 0.0430 0.0382
0.33357 0.0430 0.0388
0.33367 0.0436 0.0394
0.33377 0.0430 0.0382
0.33387 0.0430 0.0394
0.33397 0.0424 0.0388
0.33407 0.0430 0.0382
0.33417 0.0424 0.0382
0.33427 0.0412 0.0382
0.33437 0.0424 0.0382
0.33447 0.0424 0.0382
0.33457 0.0430 0.0382
0.33466 0.0412 0.0382
0.33476 0.0418 0.0382
0.33486 0.0436 0.0382
0.33496 0.0436 0.0376
0.33506 0.0436 0.0370
0.33516 0.0430 0.0382
0.33526 0.0418 0.0382
0.33536 0.0442 0.0394
0.33546 0.0430 0.0370
0.33556 0.0430 0.0394
0.33566 0.0424 0.0388
0.33576 0.0430 0.0382
0.33586 0.0424 0.0364
0.33596 0.0436 0.0382
0.33606 0.0424 0.0382
0.33616 0.0430 0.0394
0.33626 0.0430 0.0382
0.33636 0.0430 0.0388
0.33646 0.0436 0.0382
0.33656 0.0430 0.0376
0.33666 0.0418 0.0382
0.33676 0.0424 0.0370
0.33686 0.0430 0.0382
0.33696 0.0430 0.0382
0.33706 0.0436 0.0382
0.33716 0.0430 0.0370
0.33726 0.0430 0.0376
0.33736 0.0436 0.0382
0.33746 0.0430 0.0382
0.33756 0.0454 0.0382
0.33766 0.0436 0.0382
0.33776 0.0442 0.0382
0.33786 0.0448 0.0400
0.33796 0.0442 0.0382
0.33806 0.0460 0.0394
0.33816 0.0454 0.0370
0.33826 0.0442 0.0364
0.33836 0.0442 0.0370
0.33846 0.0448 0.0376
0.33856 0.0454 0.0382
0.33866 0.0466 0.0388
0.33876 0.0448 0.0394
0.33886 0.0442 0.0382
0.33896 0.0460 0.0382
0.33906 0.0454 0.0388
0.33916 0.0442 0.0376
0.33926 0.0448 0.0382
0.33936 0.0466 0.0388
0.33946 0.0442 0.0394
0.33956 0.0466 0.0382
0.33966 0.0454 0.0382
0.33976 0.0454 0.0394
0.33986 0.0466 0.0400
0.33996 0.0454 0.0388
0.34006 0.0460 0.0406
0.34016 0.0472 0.0400
0.34026 0.0460 0.0400
0.34036 0.0466 0.0400
0.34046 0.0448 0.0400
0.34056 0.0448 0.0406
0.34066 0.0454 0.0400
0.34076 0.0454 0.0400
0.34086 0.0460 0.0400
0.34095 0.0448 0.0400
0.34105 0.0448 0.0406
0.34115 0.0460 0.0400
0.34125 0.0454 0.0412
0.34135 0.0460 0.0406
0.34145 0.0460 0.0412
0.34155 0.0454 0.0412
0.34165 0.0454 0.0400
0.34175 0.0466 0.0424
0.34185 0.0442 0.0400
0.34195 0.0466 0.0418
0.34205 0.0454 0.0400
0.34215 0.0454 0.0424
0.34225 0.0466 0.0400
0.34235 0.0454 0.0418
0.34245 0.0454 0.0406
0.34255 0.0448 0.0406
0.34265 0.0466 0.0412
0.34275 0.0460 0.0424
0.34285 0.0460 0.0400
0.34295 0.0448 0.0418
0.34305 0.0454 0.0400
0.34315 0.0472 0.0412
0.34325 0.0448 0.0412
0.34335 0.0454 0.0400
0.34345 0.0454 0.0424
0.34355 0.0460 0.0418
0.34365 0.0466 0.0394
0.34375 0.0460 0.0430
0.34385 0.0448 0.0400
0.34395 0.0460 0.0400
0.34405 0.0466 0.0418
0.34415 0.0460 0.0406
0.34425 0.0466 0.0406
0.34435 0.0472 0.0424
0.34445 0.0466 0.0412
