"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.80355 0.4836 0.3122 0.0000
0.80365 0.5182 0.3176 0.0000
0.80375 0.4886 0.3130 0.0000
0.80385 0.5015 0.3116 0.0000
0.80395 0.5982 0.3122 0.0000
0.80405 0.5119 0.3196 0.0000
0.80415 0.5009 0.3170 0.0000
0.80425 0.5200 0.3093 0.0000
0.80435 0.5323 0.3172 0.0000
0.80445 0.5200 0.3164 0.0000
0.80455 0.4525 0.3355 0.0000
0.80465 0.4397 0.3429 0.0000
0.80475 0.4645 0.3403 0.0000
0.80485 0.4412 0.3379 0.0000
0.80494 0.4567 0.3499 0.0000
0.80504 0.8483 0.3441 0.0000
0.80514 0.4412 0.3475 0.0000
0.80524 0.4830 0.3451 0.0000
0.80534 0.4528 0.3477 0.0000
0.80544 0.4704 0.3451 0.0000
0.80554 0.5684 0.3510 0.0000
0.80564 0.4349 0.3423 0.0000
0.80574 0.5015 0.3534 0.0000
0.80584 0.4609 0.3534 0.0000
0.80594 0.4397 0.3471 0.0000
0.80604 0.4573 0.3534 0.0000
0.80614 0.4472 0.3451 0.0000
0.80624 0.4657 0.3540 0.0000
0.80634 0.4600 0.3519 0.0000
0.80644 0.4549 0.3451 0.0000
0.80654 0.4645 0.3522 0.0000
0.80664 0.4731 0.3489 0.0000
0.80674 0.4884 0.3594 0.0000
0.80684 0.4758 0.3618 0.0000
0.80694 0.4791 0.3566 0.0000
0.80704 0.4633 0.3588 0.0000
0.80714 0.4764 0.3594 0.0000
0.80724 0.4588 0.3572 0.0000
0.80734 0.4704 0.3594 0.0000
0.80744 0.4919 0.3522 0.0000
0.80754 0.6418 0.3487 0.0000
0.80764 0.5532 0.3375 0.0000
0.80774 0.5845 0.3296 0.0000
0.80784 1.0155 0.3391 0.0000
0.80794 0.5568 0.3363 0.0000
0.80804 0.5487 0.3487 0.0000
0.80814 0.5749 0.3385 0.0000
0.80824 0.5364 0.3495 0.0000
0.80834 0.5385 0.3439 0.0000
0.80844 0.5540 0.3469 0.0000
0.80854 0.5660 0.3439 0.0000
0.80864 0.5478 0.3578 0.0000
0.80874 0.7242 0.3504 0.0000
0.80884 0.5427 0.3469 0.0000
0.80894 0.5597 0.3495 0.0000
0.80904 0.5445 0.3469 0.0000
0.80914 0.5660 0.3630 0.0000
0.80924 0.5072 0.3662 0.0000
0.80934 0.4806 0.3660 0.0000
0.80944 0.6412 0.3648 0.0000
0.80954 0.5072 0.3650 0.0000
0.80964 0.5266 0.3666 0.0000
0.80974 0.5116 0.3660 0.0000
0.80984 0.5499 0.3594 0.0000
0.80994 0.5729 0.3459 0.0000
0.81004 0.5755 0.3475 0.0000
0.81014 0.5469 0.3403 0.0000
0.81024 0.5687 0.3429 0.0000
0.81034 0.5457 0.3516 0.0000
0.81043 0.5797 0.3481 0.0000
0.81053 0.5878 0.3560 0.0000
0.81063 0.5773 0.3582 0.0000
0.81073 0.5654 0.3516 0.0000
0.81083 0.5496 0.3453 0.0000
0.81093 0.5427 0.3582 0.0000
0.81103 0.5487 0.3522 0.0000
0.81113 0.5319 0.3564 0.0000
0.81123 0.5388 0.3507 0.0000
0.81133 0.5409 0.3504 0.0000
0.81143 0.5570 0.3510 0.0000
0.81153 0.5370 0.3465 0.0000
0.81163 0.8275 0.3558 0.0000
0.81173 0.5445 0.3439 0.0000
0.81183 0.5645 0.3441 0.0000
0.81193 0.5397 0.3457 0.0000
0.81203 0.5319 0.3522 0.0000
0.81213 0.5887 0.3421 0.0000
0.81223 0.5806 0.3501 0.0000
0.81233 0.5510 0.3361 0.0000
0.81243 0.5284 0.3421 0.0000
0.81253 0.5669 0.3411 0.0000
0.81263 0.5761 0.3361 0.0000
0.81273 0.5475 0.3421 0.0000
0.81283 0.5675 0.3489 0.0000
0.81293 0.5779 0.3397 0.0000
0.81303 0.6316 0.3463 0.0000
0.81313 0.5609 0.3560 0.0000
0.81323 0.5845 0.3582 0.0000
0.81333 0.5433 0.3534 0.0000
0.81343 0.5928 0.3654 0.0000
0.81353 0.5544 0.3572 0.0000
0.81363 0.5343 0.3534 0.0000
0.81373 0.5922 0.3737 0.0000
0.81383 0.7479 0.3638 0.0000
0.81393 0.5743 0.3672 0.0000
0.81403 0.5916 0.3666 0.0000
0.81413 0.5568 0.3596 0.0000
0.81423 0.6054 0.3570 0.0000
0.81433 0.6848 0.3642 0.0000
0.81443 0.5854 0.3560 0.0000
0.81453 0.8878 0.3558 0.0000
0.81463 0.5516 0.3570 0.0000
0.81473 0.5487 0.3648 0.0000
0.81483 0.5860 0.3614 0.0000
0.81493 0.5869 0.3612 0.0000
0.81503 0.5546 0.3457 0.0000
0.81513 0.5795 0.3614 0.0000
0.81523 0.5499 0.3540 0.0000
0.81533 0.5922 0.3582 0.0000
0.81543 0.5568 0.3644 0.0000
0.81553 0.5636 0.3642 0.0000
0.81563 0.5982 0.3654 0.0000
0.81573 0.5884 0.3632 0.0000
0.81583 0.5839 0.3660 0.0000
0.81593 0.6346 0.3660 0.0000
0.81602 0.5869 0.3660 0.0000
0.81612 0.5741 0.3686 0.0000
0.81622 0.6896 0.3660 0.0000
0.81632 0.5857 0.3630 0.0000
0.81642 0.5687 0.3566 0.0000
0.81652 0.5481 0.3821 0.0000
0.81662 0.5869 0.3839 0.0000
0.81672 0.5149 0.3901 0.0000
0.81682 0.5051 0.3869 0.0000
0.81692 0.5200 0.3916 0.0000
0.81702 0.5236 0.3976 0.0000
0.81712 0.6063 0.4014 0.0000
0.81722 0.5552 0.4018 0.0000
0.81732 0.5182 0.4101 0.0000
0.81742 0.5496 0.4080 0.0000
0.81752 0.4979 0.4030 0.0000
0.81762 0.4890 0.4072 0.0000
0.81772 0.5072 0.3967 0.0000
0.81782 0.5027 0.4018 0.0000
0.81792 0.5397 0.3958 0.0000
0.81802 0.5084 0.3728 0.0000
0.81812 0.5325 0.3684 0.0000
0.81822 0.5463 0.3696 0.0000
0.81832 0.5624 0.3767 0.0000
0.81842 0.5645 0.3728 0.0000
0.81852 0.5301 0.3696 0.0000
0.81862 0.5367 0.3761 0.0000
0.81872 0.4654 0.3967 0.0000
0.81882 0.4848 0.4090 0.0000
0.81892 0.7260 0.4060 0.0000
0.81902 0.4683 0.4032 0.0000
0.81912 0.4591 0.4072 0.0000
0.81922 0.4609 0.4060 0.0000
0.81932 0.5090 0.4110 0.0000
0.81942 0.4961 0.3869 0.0000
0.81952 0.5373 0.3928 0.0000
0.81962 0.5433 0.3779 0.0000
0.81972 0.5281 0.3817 0.0000
0.81982 0.5475 0.3964 0.0000
0.81992 0.5075 0.4066 0.0000
0.82002 0.5346 0.4014 0.0000
0.82012 0.6072 0.3863 0.0000
0.82022 0.5690 0.3791 0.0000
0.82032 0.5866 0.3811 0.0000
0.82042 0.5612 0.3821 0.0000
0.82052 0.5964 0.3851 0.0000
0.82062 0.5940 0.3839 0.0000
0.82072 0.5854 0.3865 0.0000
0.82082 0.5863 0.3743 0.0000
0.82092 0.5899 0.3773 0.0000
0.82102 0.6081 0.3841 0.0000
0.82112 0.5940 0.3839 0.0000
0.82122 0.6215 0.3851 0.0000
0.82132 0.6505 0.3883 0.0000
0.82142 0.6125 0.3887 0.0000
0.82151 0.6669 0.3934 0.0000
0.82161 0.6141 0.3901 0.0000
0.82171 0.6197 0.3869 0.0000
0.82181 0.6143 0.3809 0.0000
0.82191 0.6549 0.3743 0.0000
0.82201 0.6595 0.3817 0.0000
0.82211 0.6400 0.3773 0.0000
0.82221 0.5612 0.3851 0.0000
0.82231 0.5735 0.3895 0.0000
0.82241 0.5684 0.3833 0.0000
0.82251 0.5284 0.3904 0.0000
0.82261 0.6087 0.3913 0.0000
0.82271 0.5301 0.3857 0.0000
0.82281 0.5355 0.3887 0.0000
0.82291 0.5645 0.3919 0.0000
0.82301 0.5660 0.3773 0.0000
0.82311 0.5660 0.3916 0.0000
0.82321 0.7588 0.3881 0.0000
0.82331 0.5400 0.3949 0.0000
0.82341 0.5875 0.3899 0.0000
0.82351 0.5588 0.3821 0.0000
0.82361 0.5824 0.3889 0.0000
0.82371 0.5624 0.3899 0.0000
0.82381 0.6161 0.4030 0.0000
0.82391 0.5962 0.3937 0.0000
0.82401 0.5558 0.3899 0.0000
0.82411 0.5612 0.3887 0.0000
0.82421 0.5812 0.3967 0.0000
0.82431 0.6227 0.3904 0.0000
0.82441 0.5582 0.3916 0.0000
0.82451 0.5946 0.3928 0.0000
0.82461 0.5520 0.3984 0.0000
0.82471 0.9021 0.3869 0.0000
0.82481 0.6018 0.4078 0.0000
0.82491 0.7395 0.3961 0.0000
0.82501 0.5684 0.3934 0.0000
0.82511 0.5904 0.3964 0.0000
0.82521 0.5663 0.4050 0.0000
0.82531 0.5767 0.4042 0.0000
0.82541 0.6239 0.3982 0.0000
0.82551 0.6119 0.3964 0.0000
0.82561 0.5896 0.3990 0.0000
0.82571 0.5552 0.3952 0.0000
0.82581 0.5678 0.3994 0.0000
0.82591 0.6237 0.3949 0.0000
0.82601 0.6519 0.4018 0.0000
0.82611 0.5248 0.4030 0.0000
0.82621 0.5926 0.4038 0.0000
0.82631 0.5427 0.4036 0.0000
0.82641 0.5600 0.3994 0.0000
0.82651 0.6039 0.3949 0.0000
0.82661 0.6101 0.4155 0.0000
0.82671 0.5516 0.4096 0.0000
0.82681 0.5612 0.4197 0.0000
0.82691 0.5532 0.4158 0.0000
0.82700 0.7170 0.4113 0.0000
0.82710 0.5499 0.4060 0.0000
0.82720 0.5615 0.4122 0.0000
0.82730 0.6400 0.4096 0.0000
0.82740 0.5731 0.4137 0.0000
0.82750 0.6033 0.4092 0.0000
0.82760 0.5749 0.4072 0.0000
0.82770 0.5994 0.4125 0.0000
0.82780 0.5890 0.3925 0.0000
0.82790 0.6639 0.4137 0.0000
0.82800 0.6275 0.4024 0.0000
0.82810 0.5463 0.4018 0.0000
0.82820 0.5878 0.4062 0.0000
0.82830 0.6137 0.4101 0.0000
0.82840 0.6758 0.4096 0.0000
0.82850 0.6613 0.4128 0.0000
0.82860 0.8209 0.4107 0.0000
0.82870 0.6030 0.4179 0.0000
0.82880 0.6135 0.4134 0.0000
0.82890 0.6137 0.4090 0.0000
0.82900 0.6657 0.4072 0.0000
0.82910 0.6107 0.4030 0.0000
0.82920 0.6153 0.4205 0.0000
0.82930 0.6179 0.4012 0.0000
0.82940 0.6370 0.4090 0.0000
0.82950 0.6786 0.4068 0.0000
0.82960 0.6119 0.4072 0.0000
0.82970 0.7439 0.4107 0.0000
0.82980 0.6004 0.4188 0.0000
0.82990 0.6006 0.4066 0.0000
0.83000 0.5988 0.4155 0.0000
0.83010 0.6792 0.4265 0.0000
0.83020 0.5839 0.4287 0.0000
0.83030 0.6376 0.4310 0.0000
0.83040 0.6221 0.4119 0.0000
0.83050 0.5568 0.4421 0.0000
0.83060 0.5827 0.4579 0.0000
0.83070 0.6400 0.4316 0.0000
0.83080 0.5699 0.4361 0.0000
0.83090 0.6167 0.4352 0.0000
0.83100 0.6149 0.4215 0.0000
0.83110 0.5908 0.4307 0.0000
0.83120 0.6078 0.4358 0.0000
0.83130 0.6776 0.4358 0.0000
0.83140 0.5747 0.4367 0.0000
0.83150 0.6442 0.4346 0.0000
0.83160 0.5552 0.4203 0.0000
0.83170 0.5522 0.4519 0.0000
0.83180 0.6045 0.4594 0.0000
0.83190 0.5367 0.4794 0.0000
0.83200 0.5516 0.4675 0.0000
0.83210 0.5538 0.4857 0.0000
0.83220 0.6543 0.4746 0.0000
0.83230 0.5558 0.4806 0.0000
0.83240 0.5358 0.4827 0.0000
0.83250 0.6460 0.4704 0.0000
0.83259 0.5248 0.4818 0.0000
0.83269 0.5203 0.4815 0.0000
0.83279 0.5791 0.4710 0.0000
0.83289 0.5725 0.4758 0.0000
0.83299 0.5666 0.4734 0.0000
0.83309 0.6243 0.4851 0.0000
0.83319 0.6388 0.4919 0.0000
0.83329 0.5719 0.4842 0.0000
0.83339 0.5323 0.4875 0.0000
0.83349 0.6054 0.4806 0.0000
0.83359 0.5499 0.4878 0.0000
0.83369 0.5502 0.4827 0.0000
0.83379 0.5678 0.4872 0.0000
0.83389 0.6340 0.4913 0.0000
0.83399 0.5158 0.4896 0.0000
0.83409 0.5777 0.4839 0.0000
0.83419 0.5636 0.4854 0.0000
0.83429 0.5779 0.4854 0.0000
0.83439 0.5759 0.4881 0.0000
0.83449 0.5570 0.4824 0.0000
0.83459 0.5940 0.4884 0.0000
0.83469 0.6147 0.4845 0.0000
0.83479 0.5481 0.4860 0.0000
0.83489 0.5743 0.4854 0.0000
0.83499 0.5645 0.4821 0.0000
0.83509 0.5445 0.4907 0.0000
0.83519 0.6257 0.4890 0.0000
0.83529 0.5803 0.4890 0.0000
0.83539 0.6338 0.4839 0.0000
0.83549 0.6131 0.4842 0.0000
0.83559 0.5540 0.4985 0.0000
0.83569 0.5203 0.5096 0.0000
0.83579 0.5230 0.5081 0.0000
0.83589 0.6221 0.5057 0.0000
0.83599 0.5269 0.5114 0.0000
0.83609 0.8866 0.5093 0.0000
0.83619 0.5767 0.5134 0.0000
0.83629 0.5233 0.5114 0.0000
0.83639 0.5367 0.5218 0.0000
0.83649 0.5582 0.5051 0.0000
0.83659 0.5803 0.5134 0.0000
0.83669 0.4916 0.5245 0.0000
0.83679 0.4860 0.5361 0.0000
0.83689 0.5236 0.5367 0.0000
0.83699 0.5550 0.5388 0.0000
0.83709 0.4967 0.5266 0.0000
0.83719 0.5325 0.5331 0.0000
0.83729 0.5783 0.5257 0.0000
0.83739 0.5367 0.5206 0.0000
0.83749 0.5588 0.5194 0.0000
0.83759 0.5093 0.5224 0.0000
0.83769 0.5448 0.5346 0.0000
0.83779 0.5833 0.5176 0.0000
0.83789 0.6161 0.5319 0.0000
0.83799 0.5078 0.5227 0.0000
0.83808 0.6149 0.5284 0.0000
0.83818 0.5194 0.5272 0.0000
0.83828 0.5382 0.5317 0.0000
0.83838 0.5582 0.5194 0.0000
0.83848 0.5815 0.5296 0.0000
0.83858 0.5759 0.5323 0.0000
0.83868 0.5684 0.5499 0.0000
0.83878 0.5373 0.5475 0.0000
0.83888 0.5707 0.5409 0.0000
0.83898 0.5687 0.5311 0.0000
0.83908 0.5433 0.5445 0.0000
0.83918 0.5797 0.5439 0.0000
0.83928 0.5723 0.5400 0.0000
0.83938 0.5433 0.5445 0.0000
0.83948 0.5875 0.5367 0.0000
0.83958 0.5687 0.5382 0.0000
0.83968 0.5415 0.5433 0.0000
0.83978 0.5355 0.5415 0.0000
0.83988 0.5645 0.5394 0.0000
0.83998 0.6167 0.5188 0.0000
0.84008 0.6293 0.5164 0.0000
0.84018 0.5797 0.5272 0.0000
0.84028 0.7085 0.5520 0.0000
0.84038 0.5307 0.5463 0.0000
0.84048 0.5916 0.5493 0.0000
0.84058 0.5412 0.5418 0.0000
0.84068 0.5869 0.5433 0.0000
0.84078 0.6376 0.5296 0.0000
0.84088 1.1308 0.5430 0.0000
0.84098 0.6585 0.5307 0.0000
0.84108 0.6239 0.5296 0.0000
0.84118 0.7186 0.5311 0.0000
0.84128 0.6472 0.5266 39.7470
0.84138 0.5904 0.5427 0.0000
0.84148 0.8042 0.5403 0.0000
0.84158 0.6135 0.5400 59.6561
0.84168 0.6531 0.5128 19.8735
0.84178 0.6734 0.5170 39.7471
0.84188 0.7198 0.5125 79.5415
0.84198 0.6806 0.5254 19.8735
0.84208 0.6710 0.5039 79.4940
0.84218 0.6577 0.5191 19.8854
0.84228 0.6913 0.5152 59.6205
0.84238 0.6979 0.5146 19.8735
0.84248 0.6776 0.5284 0.0000
0.84258 0.7180 0.5323 0.0000
0.84268 0.7851 0.5397 0.0000
0.84278 0.6149 0.5636 0.0000
0.84288 0.7151 0.5508 0.0000
0.84298 0.6388 0.5576 0.0000
0.84308 0.6919 0.5588 0.0000
0.84318 0.7079 0.5436 0.0000
0.84328 0.6513 0.5540 0.0000
0.84338 0.6293 0.5696 0.0000
0.84348 0.7037 0.5705 0.0000
0.84358 0.6704 0.5504 0.0000
0.84367 0.6567 0.5642 0.0000
0.84377 0.6030 0.5743 0.0000
0.84387 0.5711 0.5765 0.0000
0.84397 0.5976 0.5672 0.0000
0.84407 0.5678 0.5713 0.0000
0.84417 0.5992 0.5675 0.0000
0.84427 0.6066 0.5731 0.0000
0.84437 0.6197 0.5540 0.0000
0.84447 0.7013 0.5382 0.0000
0.84457 0.6663 0.5409 0.0000
0.84467 0.6913 0.5355 0.0000
0.84477 0.7832 0.5352 0.0000
0.84487 0.7063 0.5540 0.0000
0.84497 0.6704 0.5361 0.0000
0.84507 0.6830 0.5463 0.0000
0.84517 0.6493 0.5412 0.0000
0.84527 0.6860 0.5546 0.0000
0.84537 0.5982 0.5684 0.0000
0.84547 0.6033 0.5711 0.0000
0.84557 0.5755 0.5779 0.0000
0.84567 0.5725 0.5785 0.0000
0.84577 0.5777 0.5777 0.0000
0.84587 0.5875 0.5785 0.0000
0.84597 0.5636 0.5827 0.0000
0.84607 0.5857 0.5749 0.0000
0.84617 0.6225 0.5759 0.0000
0.84627 0.5642 0.5922 0.0000
0.84637 0.5630 0.5785 0.0000
0.84647 0.6219 0.5729 0.0000
0.84657 0.6090 0.5707 0.0000
0.84667 0.6221 0.5779 0.0000
0.84677 0.5956 0.5806 0.0000
0.84687 0.6287 0.5636 0.0000
0.84697 0.6155 0.5845 0.0000
0.84707 0.6237 0.5741 0.0000
0.84717 0.6782 0.5904 0.0000
0.84727 0.6340 0.5887 0.0000
0.84737 0.6800 0.5749 0.0000
0.84747 0.6320 0.5771 0.0000
0.84757 0.6537 0.5916 0.0000
0.84767 0.5946 0.5785 0.0000
0.84777 0.6732 0.5765 0.0000
0.84787 0.6657 0.5540 0.0000
0.84797 0.7039 0.5588 0.0000
0.84807 0.7730 0.5609 0.0000
0.84817 0.6961 0.5612 0.0000
0.84827 0.6310 0.5767 0.0000
0.84837 0.7091 0.5556 0.0000
0.84847 0.6758 0.5564 0.0000
0.84857 0.7027 0.5552 0.0000
0.84867 0.6919 0.5504 0.0000
0.84877 0.6792 0.5627 0.0000
0.84887 0.7087 0.5558 0.0000
0.84897 0.7516 0.5510 0.0000
0.84907 0.6595 0.5717 0.0000
0.84916 0.6406 0.5731 0.0000
0.84926 0.6101 0.5821 0.0000
0.84936 0.6679 0.5693 0.0000
0.84946 0.6275 0.5749 0.0000
0.84956 0.6603 0.5791 0.0000
0.84966 0.6609 0.5701 0.0000
0.84976 0.6517 0.5735 0.0000
0.84986 0.7397 0.5696 0.0000
0.84996 0.6633 0.5749 0.0000
0.85006 0.6165 0.5860 0.0000
0.85016 0.6896 0.5719 0.0000
0.85026 0.6627 0.5696 0.0000
0.85036 0.6732 0.5741 0.0000
0.85046 0.7540 0.5791 0.0000
0.85056 0.6985 0.5636 0.0000
0.85066 0.6804 0.5753 0.0000
0.85076 0.6448 0.5916 0.0000
0.85086 0.6854 0.5928 0.0000
0.85096 0.6197 0.5916 0.0000
0.85106 0.6517 0.5902 0.0000
0.85116 0.6382 0.5964 0.0000
0.85126 0.6239 0.5940 0.0000
0.85136 0.6464 0.5860 0.0000
0.85146 0.6496 0.5910 0.0000
0.85156 0.6770 0.5904 0.0000
0.85166 0.6135 0.6022 0.0000
0.85176 0.6537 0.5893 0.0000
0.85186 0.6687 0.6036 0.0000
0.85196 0.6816 0.5938 0.0000
0.85206 0.5928 0.5982 0.0000
0.85216 0.9887 0.5988 0.0000
0.85226 0.6376 0.5976 0.0000
0.85236 0.6589 0.5998 0.0000
0.85246 0.6710 0.5976 0.0000
0.85256 0.6663 0.6060 0.0000
0.85266 0.6410 0.5998 0.0000
0.85276 0.6615 0.6107 0.0000
0.85286 0.6579 0.5952 0.0000
0.85296 0.6720 0.6141 0.0000
0.85306 0.7224 0.6048 0.0000
0.85316 0.6752 0.6066 0.0000
0.85326 0.7204 0.6099 0.0000
0.85336 0.7307 0.5982 0.0000
0.85346 0.7218 0.6042 0.0000
0.85356 0.7039 0.6030 0.0000
0.85366 0.7097 0.5944 0.0000
0.85376 0.7158 0.6107 0.0000
0.85386 0.6615 0.6042 0.0000
0.85396 0.7180 0.6004 0.0000
0.85406 0.6215 0.6161 0.0000
0.85416 0.6675 0.6060 0.0000
0.85426 0.6063 0.6117 0.0000
0.85436 0.5934 0.6072 0.0000
0.85446 0.6042 0.6161 0.0000
0.85456 0.6149 0.6251 0.0000
0.85465 0.6254 0.6123 0.0000
0.85475 0.6430 0.6179 0.0000
0.85485 0.7033 0.6251 0.0000
0.85495 0.6296 0.5992 0.0000
0.85505 0.7134 0.6275 0.0000
0.85515 0.6537 0.6251 0.0000
0.85525 0.6780 0.6189 0.0000
0.85535 0.6716 0.6239 0.0000
0.85545 0.6985 0.6191 0.0000
0.85555 0.7198 0.6195 0.0000
0.85565 0.7176 0.6149 0.0000
0.85575 0.7696 0.6060 0.0000
0.85585 0.6860 0.6137 0.0000
0.85595 0.6637 0.6147 0.0000
0.85605 0.7469 0.5916 0.0000
0.85615 0.7188 0.6275 0.0000
0.85625 0.6852 0.6153 0.0000
0.85635 0.6842 0.6322 0.0000
0.85645 0.6687 0.6191 0.0000
0.85655 0.7240 0.6231 0.0000
0.85665 0.7755 0.6143 0.0000
0.85675 0.6693 0.6155 0.0000
0.85685 0.7085 0.6422 0.0000
0.85695 0.7212 0.6352 0.0000
0.85705 0.6728 0.6275 0.0000
0.85715 0.7182 0.6364 0.0000
0.85725 0.6511 0.6476 0.0000
0.85735 0.6573 0.6346 0.0000
0.85745 0.6663 0.6496 0.0000
0.85755 0.6738 0.6470 0.0000
0.85765 0.6860 0.6478 0.0000
0.85775 0.6484 0.6531 0.0000
0.85785 0.7198 0.6356 0.0000
0.85795 0.6752 0.6460 0.0000
0.85805 0.7003 0.6370 0.0000
0.85815 0.7558 0.6478 0.0000
0.85825 0.7079 0.6440 0.0000
0.85835 0.7504 0.6418 0.0000
0.85845 0.6860 0.6430 0.0000
0.85855 0.6416 0.6368 0.0000
0.85865 0.7188 0.6525 0.0000
0.85875 0.7134 0.6352 0.0000
0.85885 0.6703 0.6380 0.0000
0.85895 0.6663 0.6472 0.0000
0.85905 0.6496 0.6454 0.0000
0.85915 0.6924 0.6416 0.0000
0.85925 0.7266 0.6304 0.0000
0.85935 0.8090 0.6382 0.0000
0.85945 0.7594 0.6454 0.0000
0.85955 0.7282 0.6464 0.0000
0.85965 0.7463 0.6400 0.0000
0.85975 0.8054 0.6501 0.0000
0.85985 0.7372 0.6404 0.0000
0.85995 0.7952 0.6460 0.0000
0.86005 0.7421 0.6430 0.0000
0.86015 0.7712 0.6344 0.0000
0.86024 0.7451 0.6537 0.0000
0.86034 0.7887 0.6304 0.0000
0.86044 0.7509 0.6440 0.0000
0.86054 0.7242 0.6364 0.0000
0.86064 0.7737 0.6293 0.0000
0.86074 0.7385 0.6322 0.0000
0.86084 0.7676 0.6338 0.0000
0.86094 0.7045 0.6287 0.0000
0.86104 0.7964 0.6430 0.0000
0.86114 0.8035 0.6458 0.0000
0.86124 0.7678 0.6382 0.0000
0.86134 0.8490 0.6448 0.0000
0.86144 0.7079 0.6529 0.0000
0.86154 0.8090 0.6621 0.0000
0.86164 0.7857 0.6567 0.0000
0.86174 0.7515 0.6625 0.0000
0.86184 0.7707 0.6651 0.0000
0.86194 0.7654 0.6579 0.0000
0.86204 0.9773 0.6555 0.0000
0.86214 0.7724 0.6613 0.0000
0.86224 0.7451 0.6651 0.0000
0.86234 0.7475 0.6675 0.0000
0.86244 0.7378 0.6631 0.0000
0.86254 0.8633 0.6728 0.0000
0.86264 0.7296 0.6543 0.0000
0.86274 0.7802 0.6756 0.0000
0.86284 0.7761 0.6675 0.0000
0.86294 0.7415 0.6651 0.0000
0.86304 0.7576 0.6746 0.0000
0.86314 0.8047 0.6619 0.0000
0.86324 0.7236 0.6651 0.0000
0.86334 0.7099 0.6669 0.0000
0.86344 0.7957 0.6601 0.0000
0.86354 0.8525 0.6633 0.0000
0.86364 0.7487 0.6627 0.0000
0.86374 0.7993 0.6643 0.0000
0.86384 0.7081 0.6681 0.0000
0.86394 0.8549 0.6639 0.0000
0.86404 0.7796 0.6661 0.0000
0.86414 0.7558 0.6657 0.0000
0.86424 0.7528 0.6579 0.0000
0.86434 0.8758 0.6651 0.0000
0.86444 0.7682 0.6607 0.0000
0.86454 0.7379 0.6627 0.0000
0.86464 0.7743 0.6699 0.0000
0.86474 0.7963 0.6386 0.0000
0.86484 0.8603 0.6710 0.0000
0.86494 0.8281 0.6567 0.0000
0.86504 0.8190 0.6649 0.0000
0.86514 0.8269 0.6591 0.0000
0.86524 0.8024 0.6591 0.0000
0.86534 0.8106 0.6655 0.0000
0.86544 0.7684 0.6669 0.0000
0.86554 0.7313 0.6788 0.0000
0.86564 0.8304 0.6764 0.0000
0.86573 0.7993 0.6774 0.0000
0.86583 0.9481 0.6663 0.0000
0.86593 0.7654 0.6687 0.0000
0.86603 0.7557 0.6744 0.0000
0.86613 0.8024 0.6764 0.0000
0.86623 0.6991 0.6746 0.0000
0.86633 0.8208 0.6870 0.0000
0.86643 0.7696 0.6752 0.0000
0.86653 0.8143 0.6764 0.0000
0.86663 1.0567 0.6699 0.0000
0.86673 0.8411 0.6691 0.0000
0.86683 0.7158 0.6758 0.0000
0.86693 0.7940 0.6716 0.0000
0.86703 0.8065 0.6607 0.0000
0.86713 0.7540 0.6704 0.0000
0.86723 0.7791 0.6752 0.0000
0.86733 0.7330 0.6607 0.0000
0.86743 0.7690 0.6770 0.0000
0.86753 0.7797 0.6752 0.0000
0.86763 0.7688 0.6834 0.0000
0.86773 0.7887 0.6842 0.0000
0.86783 0.8137 0.6794 0.0000
0.86793 0.7445 0.6806 0.0000
0.86803 0.7509 0.6846 0.0000
0.86813 0.8287 0.6913 0.0000
0.86823 0.9212 0.6872 0.0000
0.86833 0.7539 0.6774 0.0000
0.86843 0.7821 0.6794 0.0000
0.86853 0.8042 0.6973 0.0000
0.86863 0.8035 0.6930 0.0000
0.86873 0.7415 0.6722 0.0000
0.86883 0.8352 0.6890 0.0000
0.86893 0.8106 0.6912 0.0000
0.86903 0.7755 0.6782 0.0000
0.86913 0.8137 0.6806 0.0000
0.86923 0.8758 0.6949 0.0000
0.86933 0.9092 0.6810 0.0000
0.86943 0.8418 0.6710 0.0000
0.86953 0.9415 0.6836 0.0000
0.86963 0.7545 0.6959 0.0000
0.86973 0.8131 0.7230 0.0000
0.86983 0.8036 0.7206 0.0000
0.86993 0.7885 0.7186 0.0000
0.87003 0.8113 0.7075 0.0000
0.87013 0.8418 0.7146 0.0000
0.87023 0.7222 0.7115 0.0000
0.87033 0.8054 0.7212 0.0000
0.87043 0.8245 0.7379 0.0000
0.87053 0.7642 0.7272 0.0000
0.87063 0.7802 0.7443 0.0000
0.87073 0.7899 0.7331 0.0000
0.87083 0.7684 0.7313 0.0000
0.87093 0.7670 0.7389 0.0000
0.87103 0.8084 0.7534 0.0000
0.87113 0.8269 0.7433 0.0000
0.87122 0.7879 0.7246 0.0000
0.87132 0.6872 0.7325 0.0000
0.87142 0.8191 0.7451 0.0000
0.87152 0.8227 0.7355 0.0000
0.87162 1.3363 0.7306 0.0000
0.87172 0.8836 0.7355 0.0000
0.87182 0.7737 0.7421 0.0000
0.87192 0.8047 0.7413 0.0000
0.87202 0.7767 0.7540 0.0000
0.87212 0.8281 0.7403 0.0000
0.87222 0.8327 0.7491 0.0000
0.87232 0.7260 0.7355 0.0000
0.87242 0.8627 0.7403 0.0000
0.87252 0.8710 0.7407 0.0000
0.87262 0.8543 0.7516 0.0000
0.87272 0.8740 0.7540 0.0000
0.87282 0.8913 0.7552 0.0000
0.87292 0.9098 0.7384 0.0000
0.87302 0.8967 0.7212 0.0000
0.87312 1.0334 0.7021 0.0000
