internalTaxonId,scientificName,orderName,className,familyName
177572,Tropidodryas serra,SQUAMATA,REPTILIA,DIPSADIDAE
15183292,Tropidodryas striaticeps,SQUAMATA,REPTILIA,DIPSADIDAE
202852,Tropidolaemus huttoni,SQUAMATA,REPTILIA,VIPERIDAE
104852320,Tropidolaemus laticinctus,SQUAMATA,REPTILIA,VIPERIDAE
199807,Tropidolaemus philippensis,SQUAMATA,REPTILIA,VIPERIDAE
192241,Tropidolaemus subannulatus,SQUAMATA,REPTILIA,VIPERIDAE
192174,Tropidolaemus wagleri,SQUAMATA,REPTILIA,VIPERIDAE
42492523,Tropidonophis aenigmaticus,SQUAMATA,REPTILIA,NATRICIDAE
177565,Tropidonophis dahlii,SQUAMATA,REPTILIA,NATRICIDAE
169881,Tropidonophis dendrophiops,SQUAMATA,REPTILIA,NATRICIDAE
42492539,Tropidonophis dolasii,SQUAMATA,REPTILIA,NATRICIDAE
42492548,Tropidonophis doriae,SQUAMATA,REPTILIA,NATRICIDAE
177478,Tropidonophis elongatus,SQUAMATA,REPTILIA,NATRICIDAE
42492561,Tropidonophis halmahericus,SQUAMATA,REPTILIA,NATRICIDAE
196566,Tropidonophis hypomelas,SQUAMATA,REPTILIA,NATRICIDAE
177521,Tropidonophis mairii,SQUAMATA,REPTILIA,NATRICIDAE
42492577,Tropidonophis mcdowelli,SQUAMATA,REPTILIA,NATRICIDAE
42492588,Tropidonophis montanus,SQUAMATA,REPTILIA,NATRICIDAE
42492603,Tropidonophis multiscutellatus,SQUAMATA,REPTILIA,NATRICIDAE
169902,Tropidonophis negrosensis,SQUAMATA,REPTILIA,NATRICIDAE
42492618,Tropidonophis novaeguineae,SQUAMATA,REPTILIA,NATRICIDAE
177514,Tropidonophis parkeri,SQUAMATA,REPTILIA,NATRICIDAE
42492639,Tropidonophis picturatus,SQUAMATA,REPTILIA,NATRICIDAE
177529,Tropidonophis punctiventris,SQUAMATA,REPTILIA,NATRICIDAE
177547,Tropidonophis statistictus,SQUAMATA,REPTILIA,NATRICIDAE
42492654,Tropidonophis truncatus,SQUAMATA,REPTILIA,NATRICIDAE
50952108,Tropidophis battersbyi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606372,Tropidophis bucculentus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606395,Tropidophis canus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606416,Tropidophis caymanensis,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606425,Tropidophis celiae,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606430,Tropidophis curtus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606446,Tropidophis feicki,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606452,Tropidophis fuscus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606462,Tropidophis galacelidus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606493,Tropidophis grapiuna,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606501,Tropidophis greenwayi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606510,Tropidophis haetianus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606519,Tropidophis hardyi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
178429,Tropidophis hendersoni,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606528,Tropidophis jamaicensis,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606537,Tropidophis maculatus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606547,Tropidophis melanurus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606556,Tropidophis morenoi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606559,Tropidophis nigriventris,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
178404,Tropidophis pardalis,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606581,Tropidophis parkeri,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
15202987,Tropidophis paucisquamis,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606606,Tropidophis pilsbryi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606615,Tropidophis preciosus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606623,Tropidophis schwartzi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606632,Tropidophis semicinctus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606641,Tropidophis spiritus,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606659,Tropidophis stejnegeri,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606669,Tropidophis stullae,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
50952126,Tropidophis taczanowskyi,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606693,Tropidophis wrighti,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
75606708,Tropidophis xanthogaster,SQUAMATA,REPTILIA,TROPIDOPHIIDAE
104834507,Tropidophorus assamensis,SQUAMATA,REPTILIA,SCINCIDAE
104834746,Tropidophorus baconi,SQUAMATA,REPTILIA,SCINCIDAE
104778638,Tropidophorus baviensis,SQUAMATA,REPTILIA,SCINCIDAE
102349408,Tropidophorus beccarii,SQUAMATA,REPTILIA,SCINCIDAE
104778762,Tropidophorus berdmorei,SQUAMATA,REPTILIA,SCINCIDAE
104831419,Tropidophorus boehmei,SQUAMATA,REPTILIA,SCINCIDAE
102349419,Tropidophorus brookei,SQUAMATA,REPTILIA,SCINCIDAE
104831891,Tropidophorus cocincinensis,SQUAMATA,REPTILIA,SCINCIDAE
169747,Tropidophorus davaoensis,SQUAMATA,REPTILIA,SCINCIDAE
169770,Tropidophorus grayi,SQUAMATA,REPTILIA,SCINCIDAE
104834777,Tropidophorus guangxiensis,SQUAMATA,REPTILIA,SCINCIDAE
104832114,Tropidophorus hainanus,SQUAMATA,REPTILIA,SCINCIDAE
104832271,Tropidophorus hangnam,SQUAMATA,REPTILIA,SCINCIDAE
104832360,Tropidophorus iniquus,SQUAMATA,REPTILIA,SCINCIDAE
178648,Tropidophorus laotus,SQUAMATA,REPTILIA,SCINCIDAE
178684,Tropidophorus latiscutatus,SQUAMATA,REPTILIA,SCINCIDAE
104833378,Tropidophorus matsuii,SQUAMATA,REPTILIA,SCINCIDAE
104833613,Tropidophorus microlepis,SQUAMATA,REPTILIA,SCINCIDAE
102349434,Tropidophorus micropus,SQUAMATA,REPTILIA,SCINCIDAE
169786,Tropidophorus misaminius,SQUAMATA,REPTILIA,SCINCIDAE
104833688,Tropidophorus murphyi,SQUAMATA,REPTILIA,SCINCIDAE
104833814,Tropidophorus noggei,SQUAMATA,REPTILIA,SCINCIDAE
169764,Tropidophorus partelloi,SQUAMATA,REPTILIA,SCINCIDAE
102349444,Tropidophorus perplexus,SQUAMATA,REPTILIA,SCINCIDAE
104834110,Tropidophorus robinsoni,SQUAMATA,REPTILIA,SCINCIDAE
115604613,Tropidophorus sebi,SQUAMATA,REPTILIA,SCINCIDAE
104834131,Tropidophorus sinicus,SQUAMATA,REPTILIA,SCINCIDAE
104834214,Tropidophorus thai,SQUAMATA,REPTILIA,SCINCIDAE
178302,Tropidosaura cottrelli,SQUAMATA,REPTILIA,LACERTIDAE
197007,Tropidosaura essexi,SQUAMATA,REPTILIA,LACERTIDAE
197008,Tropidosaura gularis,SQUAMATA,REPTILIA,LACERTIDAE
197009,Tropidosaura montana,SQUAMATA,REPTILIA,LACERTIDAE
176184,Tropidoscincus aubrianus,SQUAMATA,REPTILIA,SCINCIDAE
176131,Tropidoscincus boreus,SQUAMATA,REPTILIA,SCINCIDAE
176162,Tropidoscincus variabilis,SQUAMATA,REPTILIA,SCINCIDAE
49845510,Tropidurus bogerti,SQUAMATA,REPTILIA,TROPIDURIDAE
49845520,Tropidurus callathelys,SQUAMATA,REPTILIA,TROPIDURIDAE
49845528,Tropidurus catalanensis,SQUAMATA,REPTILIA,TROPIDURIDAE
178351,Tropidurus chromatops,SQUAMATA,REPTILIA,TROPIDURIDAE
49845536,Tropidurus cocorobensis,SQUAMATA,REPTILIA,TROPIDURIDAE
178594,Tropidurus erythrocephalus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845544,Tropidurus etheridgei,SQUAMATA,REPTILIA,TROPIDURIDAE
49845554,Tropidurus guarani,SQUAMATA,REPTILIA,TROPIDURIDAE
49845566,Tropidurus helenae,SQUAMATA,REPTILIA,TROPIDURIDAE
49845495,Tropidurus hispidus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845578,Tropidurus hygomi,SQUAMATA,REPTILIA,TROPIDURIDAE
49845586,Tropidurus imbituba,SQUAMATA,REPTILIA,TROPIDURIDAE
49845594,Tropidurus insulanus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845602,Tropidurus itambere,SQUAMATA,REPTILIA,TROPIDURIDAE
49845610,Tropidurus jaguaribanus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845618,Tropidurus melanopleurus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845628,Tropidurus montanus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845636,Tropidurus mucujensis,SQUAMATA,REPTILIA,TROPIDURIDAE
49845644,Tropidurus oreadicus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845652,Tropidurus pinima,SQUAMATA,REPTILIA,TROPIDURIDAE
178631,Tropidurus psammonastes,SQUAMATA,REPTILIA,TROPIDURIDAE
178707,Tropidurus semitaeniatus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845666,Tropidurus spinulosus,SQUAMATA,REPTILIA,TROPIDURIDAE
137788491,Tropidurus torquatus,SQUAMATA,REPTILIA,TROPIDURIDAE
49845682,Tropidurus xanthochilus,SQUAMATA,REPTILIA,TROPIDURIDAE
198530,Tropiocolotes algericus,SQUAMATA,REPTILIA,GEKKONIDAE
198531,Tropiocolotes bisharicus,SQUAMATA,REPTILIA,GEKKONIDAE
218919748,Tropiocolotes confusus,SQUAMATA,REPTILIA,GEKKONIDAE
198532,Tropiocolotes nattereri,SQUAMATA,REPTILIA,GEKKONIDAE
178562,Tropiocolotes nubicus,SQUAMATA,REPTILIA,GEKKONIDAE
218918162,Tropiocolotes scorteccii,SQUAMATA,REPTILIA,GEKKONIDAE
203852,Tropiocolotes somalicus,SQUAMATA,REPTILIA,GEKKONIDAE
198533,Tropiocolotes steudneri,SQUAMATA,REPTILIA,GEKKONIDAE
178507,Tropiocolotes tripolitanus,SQUAMATA,REPTILIA,GEKKONIDAE
199847,Tropiocolotes wolfgangboehmei,SQUAMATA,REPTILIA,GEKKONIDAE
54891,Truebella skoptes,ANURA,AMPHIBIA,BUFONIDAE
54892,Truebella tothastes,ANURA,AMPHIBIA,BUFONIDAE
22691081,Trugon terrestris,COLUMBIFORMES,AVES,COLUMBIDAE
22431,Tryphomys adustus,RODENTIA,MAMMALIA,MURIDAE
22432,Tscherskia triton,RODENTIA,MAMMALIA,CRICETIDAE
135798,Tsingymantis antitra,ANURA,AMPHIBIA,MANTELLIDAE
10252,Tukutuku rakiurae,SQUAMATA,REPTILIA,DIPLODACTYLIDAE
178665,Tumbunascincus luteilateralis,SQUAMATA,REPTILIA,SCINCIDAE
103693800,Tunchiornis luteifrons,PASSERIFORMES,AVES,VIREONIDAE
216918900,Tunchiornis ochraceiceps,PASSERIFORMES,AVES,VIREONIDAE
216918911,Tunchiornis rubrifrons,PASSERIFORMES,AVES,VIREONIDAE
41492,Tupaia belangeri,SCANDENTIA,MAMMALIA,TUPAIIDAE
22446,Tupaia chrysogaster,SCANDENTIA,MAMMALIA,TUPAIIDAE
111873499,Tupaia discolor,SCANDENTIA,MAMMALIA,TUPAIIDAE
41493,Tupaia dorsalis,SCANDENTIA,MAMMALIA,TUPAIIDAE
22784,Tupaia everetti,SCANDENTIA,MAMMALIA,TUPAIIDAE
111873543,Tupaia ferruginea,SCANDENTIA,MAMMALIA,TUPAIIDAE
111872341,Tupaia glis,SCANDENTIA,MAMMALIA,TUPAIIDAE
41495,Tupaia gracilis,SCANDENTIA,MAMMALIA,TUPAIIDAE
111873049,Tupaia hypochrysa,SCANDENTIA,MAMMALIA,TUPAIIDAE
41496,Tupaia javanica,SCANDENTIA,MAMMALIA,TUPAIIDAE
111871214,Tupaia longipes,SCANDENTIA,MAMMALIA,TUPAIIDAE
41497,Tupaia minor,SCANDENTIA,MAMMALIA,TUPAIIDAE
41498,Tupaia montana,SCANDENTIA,MAMMALIA,TUPAIIDAE
22454,Tupaia nicobarica,SCANDENTIA,MAMMALIA,TUPAIIDAE
110678346,Tupaia palawanensis,SCANDENTIA,MAMMALIA,TUPAIIDAE
41499,Tupaia picta,SCANDENTIA,MAMMALIA,TUPAIIDAE
111871663,Tupaia salatana,SCANDENTIA,MAMMALIA,TUPAIIDAE
41500,Tupaia splendidula,SCANDENTIA,MAMMALIA,TUPAIIDAE
41501,Tupaia tana,SCANDENTIA,MAMMALIA,TUPAIIDAE
44579806,Tupinambis longilineus,SQUAMATA,REPTILIA,TEIIDAE
44579814,Tupinambis palustris,SQUAMATA,REPTILIA,TEIIDAE
29474,Tupinambis quadrilineatus,SQUAMATA,REPTILIA,TEIIDAE
44579781,Tupinambis teguixin,SQUAMATA,REPTILIA,TEIIDAE
154619546,Turacoena manadensis,COLUMBIFORMES,AVES,COLUMBIDAE
22690609,Turacoena modesta,COLUMBIFORMES,AVES,COLUMBIDAE
154619350,Turacoena sulaensis,COLUMBIFORMES,AVES,COLUMBIDAE
22716048,Turdinus atrigularis,PASSERIFORMES,AVES,PELLORNEIDAE
22716030,Turdinus macrodactylus,PASSERIFORMES,AVES,PELLORNEIDAE
22716057,Turdinus marmoratus,PASSERIFORMES,AVES,PELLORNEIDAE
22716456,Turdoides bicolor,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716505,Turdoides gymnogenys,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716450,Turdoides hartlaubii,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716480,Turdoides hindei,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716469,Turdoides hypoleuca,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716501,Turdoides jardineii,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716491,Turdoides leucocephala,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716443,Turdoides leucopygia,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716428,Turdoides melanops,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716487,Turdoides plebejus,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716412,Turdoides reinwardtii,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716462,Turdoides sharpei,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716434,Turdoides squamulata,PASSERIFORMES,AVES,LEIOTRICHIDAE
22716419,Turdoides tenebrosa,PASSERIFORMES,AVES,LEIOTRICHIDAE
22734111,Turdus abyssinicus,PASSERIFORMES,AVES,TURDIDAE
22708942,Turdus albicollis,PASSERIFORMES,AVES,TURDIDAE
22708765,Turdus albocinctus,PASSERIFORMES,AVES,TURDIDAE
22708891,Turdus amaurochalinus,PASSERIFORMES,AVES,TURDIDAE
103890067,Turdus anthracinus,PASSERIFORMES,AVES,TURDIDAE
103891946,Turdus ardosiaceus,PASSERIFORMES,AVES,TURDIDAE
103891016,Turdus arthuri,PASSERIFORMES,AVES,TURDIDAE
22708938,Turdus assimilis,PASSERIFORMES,AVES,TURDIDAE
22736108,Turdus atrogularis,PASSERIFORMES,AVES,TURDIDAE
22708832,Turdus aurantius,PASSERIFORMES,AVES,TURDIDAE
22708748,Turdus bewsheri,PASSERIFORMES,AVES,TURDIDAE
22708772,Turdus boulboul,PASSERIFORMES,AVES,TURDIDAE
22708762,Turdus cardis,PASSERIFORMES,AVES,TURDIDAE
22708803,Turdus celaenops,PASSERIFORMES,AVES,TURDIDAE
103889964,Turdus chiguanco,PASSERIFORMES,AVES,TURDIDAE
22708800,Turdus chrysolaus,PASSERIFORMES,AVES,TURDIDAE
103889802,Turdus confinis,PASSERIFORMES,AVES,TURDIDAE
103891001,Turdus debilis,PASSERIFORMES,AVES,TURDIDAE
22708759,Turdus dissimilis,PASSERIFORMES,AVES,TURDIDAE
22708541,Turdus eremita,PASSERIFORMES,AVES,TURDIDAE
22736111,Turdus eunomus,PASSERIFORMES,AVES,TURDIDAE
22708885,Turdus falcklandii,PASSERIFORMES,AVES,TURDIDAE
22708790,Turdus feae,PASSERIFORMES,AVES,TURDIDAE
22708676,Turdus flavipes,PASSERIFORMES,AVES,TURDIDAE
22708879,Turdus fulviventris,PASSERIFORMES,AVES,TURDIDAE
22708908,Turdus fumigatus,PASSERIFORMES,AVES,TURDIDAE
22708848,Turdus fuscater,PASSERIFORMES,AVES,TURDIDAE
22708914,Turdus grayi,PASSERIFORMES,AVES,TURDIDAE
22708931,Turdus haplochrous,PASSERIFORMES,AVES,TURDIDAE
103888313,Turdus hauxwelli,PASSERIFORMES,AVES,TURDIDAE
22708740,Turdus helleri,PASSERIFORMES,AVES,TURDIDAE
22708753,Turdus hortulorum,PASSERIFORMES,AVES,TURDIDAE
103890779,Turdus ignobilis,PASSERIFORMES,AVES,TURDIDAE
22708819,Turdus iliacus,PASSERIFORMES,AVES,TURDIDAE
22708851,Turdus infuscatus,PASSERIFORMES,AVES,TURDIDAE
22708935,Turdus jamaicensis,PASSERIFORMES,AVES,TURDIDAE
22708786,Turdus kessleri,PASSERIFORMES,AVES,TURDIDAE
22708902,Turdus lawrencii,PASSERIFORMES,AVES,TURDIDAE
22708888,Turdus leucomelas,PASSERIFORMES,AVES,TURDIDAE
22708684,Turdus leucops,PASSERIFORMES,AVES,TURDIDAE
22708544,Turdus lherminieri,PASSERIFORMES,AVES,TURDIDAE
22708712,Turdus libonyana,PASSERIFORMES,AVES,TURDIDAE
22708735,Turdus ludoviciae,PASSERIFORMES,AVES,TURDIDAE
22708925,Turdus maculirostris,PASSERIFORMES,AVES,TURDIDAE
103888237,Turdus mandarinus,PASSERIFORMES,AVES,TURDIDAE
22708875,Turdus maranonicus,PASSERIFORMES,AVES,TURDIDAE
103892028,Turdus maximus,PASSERIFORMES,AVES,TURDIDAE
22708745,Turdus menachensis,PASSERIFORMES,AVES,TURDIDAE
103888106,Turdus merula,PASSERIFORMES,AVES,TURDIDAE
103889499,Turdus migratorius,PASSERIFORMES,AVES,TURDIDAE
103892088,Turdus naumanni,PASSERIFORMES,AVES,TURDIDAE
22708844,Turdus nigrescens,PASSERIFORMES,AVES,TURDIDAE
22708858,Turdus nigriceps,PASSERIFORMES,AVES,TURDIDAE
103891997,Turdus niveiceps,PASSERIFORMES,AVES,TURDIDAE
22708919,Turdus nudigenis,PASSERIFORMES,AVES,TURDIDAE
22708793,Turdus obscurus,PASSERIFORMES,AVES,TURDIDAE
22708905,Turdus obsoletus,PASSERIFORMES,AVES,TURDIDAE
22736406,Turdus olivaceofuscus,PASSERIFORMES,AVES,TURDIDAE
103888967,Turdus olivaceus,PASSERIFORMES,AVES,TURDIDAE
22708872,Turdus olivater,PASSERIFORMES,AVES,TURDIDAE
22708797,Turdus pallidus,PASSERIFORMES,AVES,TURDIDAE
22708702,Turdus pelios,PASSERIFORMES,AVES,TURDIDAE
22708822,Turdus philomelos,PASSERIFORMES,AVES,TURDIDAE
22708816,Turdus pilaris,PASSERIFORMES,AVES,TURDIDAE
22708894,Turdus plebejus,PASSERIFORMES,AVES,TURDIDAE
103891921,Turdus plumbeus,PASSERIFORMES,AVES,TURDIDAE
103891993,Turdus poliocephalus,PASSERIFORMES,AVES,TURDIDAE
22708835,Turdus ravidus,PASSERIFORMES,AVES,TURDIDAE
22708869,Turdus reevei,PASSERIFORMES,AVES,TURDIDAE
22734114,Turdus roehli,PASSERIFORMES,AVES,TURDIDAE
103891941,Turdus rubripes,PASSERIFORMES,AVES,TURDIDAE
22708783,Turdus rubrocanus,PASSERIFORMES,AVES,TURDIDAE
103892167,Turdus ruficollis,PASSERIFORMES,AVES,TURDIDAE
22708961,Turdus rufitorques,PASSERIFORMES,AVES,TURDIDAE
22708882,Turdus rufiventris,PASSERIFORMES,AVES,TURDIDAE
22734203,Turdus rufopalliatus,PASSERIFORMES,AVES,TURDIDAE
103888627,Turdus sanchezorum,PASSERIFORMES,AVES,TURDIDAE
22708855,Turdus serranus,PASSERIFORMES,AVES,TURDIDAE
103891972,Turdus simillimus,PASSERIFORMES,AVES,TURDIDAE
22734108,Turdus smithi,PASSERIFORMES,AVES,TURDIDAE
22708863,Turdus subalaris,PASSERIFORMES,AVES,TURDIDAE
22708955,Turdus swalesi,PASSERIFORMES,AVES,TURDIDAE
22708707,Turdus tephronotus,PASSERIFORMES,AVES,TURDIDAE
22708768,Turdus torquatus,PASSERIFORMES,AVES,TURDIDAE
22708756,Turdus unicolor,PASSERIFORMES,AVES,TURDIDAE
22708829,Turdus viscivorus,PASSERIFORMES,AVES,TURDIDAE
22736414,Turdus xanthorhynchus,PASSERIFORMES,AVES,TURDIDAE
22705595,Turnagra capensis,PASSERIFORMES,AVES,ORIOLIDAE
22728820,Turnagra tanagra,PASSERIFORMES,AVES,ORIOLIDAE
22680560,Turnix castanotus,CHARADRIIFORMES,AVES,TURNICIDAE
22680592,Turnix everetti,CHARADRIIFORMES,AVES,TURNICIDAE
22725519,Turnix hottentottus,CHARADRIIFORMES,AVES,TURNICIDAE
22680512,Turnix maculosus,CHARADRIIFORMES,AVES,TURNICIDAE
22680556,Turnix melanogaster,CHARADRIIFORMES,AVES,TURNICIDAE
22725531,Turnix nanus,CHARADRIIFORMES,AVES,TURNICIDAE
22680552,Turnix nigricollis,CHARADRIIFORMES,AVES,TURNICIDAE
22734789,Turnix novaecaledoniae,CHARADRIIFORMES,AVES,TURNICIDAE
22680542,Turnix ocellatus,CHARADRIIFORMES,AVES,TURNICIDAE
22680572,Turnix olivii,CHARADRIIFORMES,AVES,TURNICIDAE
22680595,Turnix pyrrhothorax,CHARADRIIFORMES,AVES,TURNICIDAE
22680549,Turnix suscitator,CHARADRIIFORMES,AVES,TURNICIDAE
22680500,Turnix sylvaticus,CHARADRIIFORMES,AVES,TURNICIDAE
22680539,Turnix tanki,CHARADRIIFORMES,AVES,TURNICIDAE
62288672,Turnix varius,CHARADRIIFORMES,AVES,TURNICIDAE
22680599,Turnix velox,CHARADRIIFORMES,AVES,TURNICIDAE
22680588,Turnix worcesteri,CHARADRIIFORMES,AVES,TURNICIDAE
41714,Tursiops aduncus,ARTIODACTYLA,MAMMALIA,DELPHINIDAE
22563,Tursiops truncatus,ARTIODACTYLA,MAMMALIA,DELPHINIDAE
22690614,Turtur abyssinicus,COLUMBIFORMES,AVES,COLUMBIDAE
22690628,Turtur afer,COLUMBIFORMES,AVES,COLUMBIDAE
22690639,Turtur brehmeri,COLUMBIFORMES,AVES,COLUMBIDAE
22690621,Turtur chalcospilos,COLUMBIFORMES,AVES,COLUMBIDAE
22690635,Turtur tympanistria,COLUMBIFORMES,AVES,COLUMBIDAE
22709900,Tychaedon barbata,PASSERIFORMES,AVES,MUSCICAPIDAE
22709958,Tychaedon coryphoeus,PASSERIFORMES,AVES,MUSCICAPIDAE
22709882,Tychaedon leucosticta,PASSERIFORMES,AVES,MUSCICAPIDAE
22709891,Tychaedon quadrivirgata,PASSERIFORMES,AVES,MUSCICAPIDAE
22709909,Tychaedon signata,PASSERIFORMES,AVES,MUSCICAPIDAE
22729398,Tylas eduardi,PASSERIFORMES,AVES,VANGIDAE
22570,Tylomys bullaris,RODENTIA,MAMMALIA,CRICETIDAE
22571,Tylomys fulviventer,RODENTIA,MAMMALIA,CRICETIDAE
22572,Tylomys mirae,RODENTIA,MAMMALIA,CRICETIDAE
22573,Tylomys nudicaudus,RODENTIA,MAMMALIA,CRICETIDAE
22574,Tylomys panamensis,RODENTIA,MAMMALIA,CRICETIDAE
22575,Tylomys tumbalensis,RODENTIA,MAMMALIA,CRICETIDAE
22576,Tylomys watsoni,RODENTIA,MAMMALIA,CRICETIDAE
22577,Tylonycteris pachypus,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE
85342580,Tylonycteris pygmaeus,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE
22578,Tylonycteris robustula,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE
79427218,Tylototriton anguliceps,CAUDATA,AMPHIBIA,SALAMANDRIDAE
145401474,Tylototriton anhuiensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
179064695,Tylototriton asperrimus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78586667,Tylototriton broadoridgus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78586683,Tylototriton dabienicus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
59483,Tylototriton hainanensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
89256637,Tylototriton himalayanus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
181138777,Tylototriton kachinorum,CAUDATA,AMPHIBIA,SALAMANDRIDAE
59484,Tylototriton kweichowensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78586709,Tylototriton liuyangensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78586743,Tylototriton lizhenchangi,CAUDATA,AMPHIBIA,SALAMANDRIDAE
164451429,Tylototriton ngarsuensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
47144426,Tylototriton notialis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
73736392,Tylototriton panhai,CAUDATA,AMPHIBIA,SALAMANDRIDAE
181138092,Tylototriton panwaensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
179063834,Tylototriton pasmansi,CAUDATA,AMPHIBIA,SALAMANDRIDAE
181134648,Tylototriton phukhaensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
84335689,Tylototriton podichthys,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78587007,Tylototriton pseudoverrucosus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
59485,Tylototriton shanjing,CAUDATA,AMPHIBIA,SALAMANDRIDAE
73736309,Tylototriton shanorum,CAUDATA,AMPHIBIA,SALAMANDRIDAE
179066179,Tylototriton sparreboomi,CAUDATA,AMPHIBIA,SALAMANDRIDAE
59486,Tylototriton taliangensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
73736481,Tylototriton uyenoi,CAUDATA,AMPHIBIA,SALAMANDRIDAE
73733175,Tylototriton verrucosus,CAUDATA,AMPHIBIA,SALAMANDRIDAE
179063485,Tylototriton vietnamensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
145401116,Tylototriton wenxianensis,CAUDATA,AMPHIBIA,SALAMANDRIDAE
78587030,Tylototriton yangi,CAUDATA,AMPHIBIA,SALAMANDRIDAE
47144899,Tylototriton ziegleri,CAUDATA,AMPHIBIA,SALAMANDRIDAE
83494912,Tympanocryptis centralis,SQUAMATA,REPTILIA,AGAMIDAE
83494937,Tympanocryptis cephalus,SQUAMATA,REPTILIA,AGAMIDAE
83494956,Tympanocryptis condaminensis,SQUAMATA,REPTILIA,AGAMIDAE
102661736,Tympanocryptis diabolicus,SQUAMATA,REPTILIA,AGAMIDAE
102661775,Tympanocryptis fortescuensis,SQUAMATA,REPTILIA,AGAMIDAE
102661861,Tympanocryptis gigas,SQUAMATA,REPTILIA,AGAMIDAE
83494969,Tympanocryptis houstoni,SQUAMATA,REPTILIA,AGAMIDAE
83494999,Tympanocryptis intima,SQUAMATA,REPTILIA,AGAMIDAE
62226,Tympanocryptis lineata,SQUAMATA,REPTILIA,AGAMIDAE
83495086,Tympanocryptis pentalineata,SQUAMATA,REPTILIA,AGAMIDAE
22579,Tympanocryptis pinguicolla,SQUAMATA,REPTILIA,AGAMIDAE
