condition group weight wgrp filename
1 4 0.049 4 ../dd_rasters/Mammalia_Tylomys panamensis.tif
1 1 0 1 ../dd_rasters/Amphibia_Uperoleia marmorata.tif
1 1 0.01 1 ../dd_rasters/Amphibia_Uperoleia orientalis.tif
1 4 0.117 4 ../dd_rasters/Mammalia_Uropsilus investigator.tif
1 4 0.288 4 ../dd_rasters/Mammalia_Vampyressa pusilla.tif
1 4 0.11 4 ../dd_rasters/Mammalia_Volemys musseri.tif
1 1 0.286 1 ../dd_rasters/Amphibia_Ichthyophis glandulosus.tif
1 4 0.278 4 ../dd_rasters/Mammalia_Hylaeamys tatei.tif
1 4 0.115 4 ../dd_rasters/Mammalia_Euryoryzomys emmonsae.tif
1 2 0.187 2 ../dd_rasters/Reptilia_Alopoglossus gorgonae.tif
1 2 0.306 2 ../dd_rasters/Reptilia_Alopoglossus romaleos.tif
1 1 0.065 1 ../dd_rasters/Amphibia_Atelognathus ceii.tif
1 1 0.404 1 ../dd_rasters/Amphibia_Hylarana chitwanensis.tif
1 4 0.375 4 ../dd_rasters/Mammalia_Myotis csorbai.tif
1 2 0.409 2 ../dd_rasters/Reptilia_Emoia kitcheneri.tif
1 2 0.49 2 ../dd_rasters/Reptilia_Tarentola albertschwartzi.tif
1 4 0.17 4 ../dd_rasters/Mammalia_Crunomys suncoides.tif
1 4 0.001 4 ../dd_rasters/Mammalia_Proechimys kulinae.tif
1 4 0.018 4 ../dd_rasters/Mammalia_Proechimys gardneri.tif
1 2 0.236 2 ../dd_rasters/Reptilia_Amphisbaena crisae.tif
1 2 0.381 2 ../dd_rasters/Reptilia_Acanthodactylus nilsoni.tif
1 4 0.242 4 ../dd_rasters/Mammalia_Histiotus humboldti.tif
1 4 0.098 4 ../dd_rasters/Mammalia_Mazama americana.tif
1 1 0.663 1 ../dd_rasters/Amphibia_Eurycea robusta.tif
1 4 0.03 4 ../dd_rasters/Mammalia_Pattonomys occasius.tif
1 4 0.207 4 ../dd_rasters/Mammalia_Presbytis bicolor.tif
1 2 0.177 2 ../dd_rasters/Reptilia_Anisolepis undulatus.tif
1 4 0 4 ../dd_rasters/Mammalia_Dicrostonyx unalascensis.tif
1 4 0.204 4 ../dd_rasters/Mammalia_Nycteris madagascariensis.tif
1 4 0.016 4 ../dd_rasters/Mammalia_Lonchorhina inusitata.tif
1 4 0.015 4 ../dd_rasters/Mammalia_Micronycteris brosseti.tif
1 4 0.177 4 ../dd_rasters/Mammalia_Rhinolophus convexus.tif
1 4 0.045 4 ../dd_rasters/Mammalia_Marmosa rubra.tif
1 4 0.24 4 ../dd_rasters/Mammalia_Oryzorictes tetradactylus.tif
1 4 0.128 4 ../dd_rasters/Mammalia_Huetia leucorhina.tif
1 4 0.279 4 ../dd_rasters/Mammalia_Crocidura bottegi.tif
1 1 0.015 1 ../dd_rasters/Amphibia_Cophixalus peninsularis.tif
1 2 0.574 2 ../dd_rasters/Reptilia_Isanophis boonsongi.tif
1 4 0.223 4 ../dd_rasters/Mammalia_Sylvilagus varynaensis.tif
1 4 0.426 4 ../dd_rasters/Mammalia_Crocidura horsfieldii.tif
1 4 0.108 4 ../dd_rasters/Mammalia_Crocidura mutesae.tif
1 4 0.48 4 ../dd_rasters/Mammalia_Crocidura nana.tif
1 4 0.681 4 ../dd_rasters/Mammalia_Crocidura planiceps.tif
1 4 0.259 4 ../dd_rasters/Mammalia_Crocidura pullata.tif
1 4 0.017 4 ../dd_rasters/Mammalia_Crocidura tarfayensis.tif
1 4 0.702 4 ../dd_rasters/Mammalia_Crocidura zaphiri.tif
1 4 0 4 ../dd_rasters/Mammalia_Sorex alaskanus.tif
1 4 0.177 4 ../dd_rasters/Mammalia_Sorex buchariensis.tif
1 4 0.208 4 ../dd_rasters/Mammalia_Sorex mirabilis.tif
1 4 0.001 4 ../dd_rasters/Mammalia_Sorex portenkoi.tif
1 4 0.158 4 ../dd_rasters/Mammalia_Sorex thibetanus.tif
1 4 0.236 4 ../dd_rasters/Mammalia_Uropsilus andersoni.tif
1 4 0.112 4 ../dd_rasters/Mammalia_Tupaia dorsalis.tif
1 4 0.009 4 ../dd_rasters/Mammalia_Plecturocebus stephennashi.tif
1 4 0.155 4 ../dd_rasters/Mammalia_Dologale dybowskii.tif
1 4 0.572 4 ../dd_rasters/Mammalia_Tragulus javanicus.tif
1 4 0.521 4 ../dd_rasters/Mammalia_Sundasciurus davensis.tif
1 4 0.326 4 ../dd_rasters/Mammalia_Abditomys latidens.tif
1 4 0.108 4 ../dd_rasters/Mammalia_Pseudohydromys musseri.tif
1 4 0.215 4 ../dd_rasters/Mammalia_Elephantulus fuscipes.tif
1 4 0.179 4 ../dd_rasters/Mammalia_Elephantulus fuscus.tif
1 4 0.059 4 ../dd_rasters/Mammalia_Pithecia vanzolinii.tif
1 2 0.307 2 ../dd_rasters/Reptilia_Ctenosaura quinquecarinata.tif
1 4 0.191 4 ../dd_rasters/Mammalia_Hypsugo vordermanni.tif
1 2 0.126 2 ../dd_rasters/Reptilia_Microlophus tarapacensis.tif
1 4 0.192 4 ../dd_rasters/Mammalia_Nycteris parisii.tif
1 4 0.072 4 ../dd_rasters/Mammalia_Nycteris vinsoni.tif
1 4 0.205 4 ../dd_rasters/Mammalia_Muntiacus truongsonensis.tif
1 4 0.286 4 ../dd_rasters/Mammalia_Rhinolophus maendeleo.tif
1 4 0.333 4 ../dd_rasters/Mammalia_Rhinolophus sakejiensis.tif
1 4 0.116 4 ../dd_rasters/Mammalia_Glauconycteris curryae.tif
1 4 0.106 4 ../dd_rasters/Mammalia_Glauconycteris egeria.tif
1 4 0.09 4 ../dd_rasters/Mammalia_Glauconycteris gleni.tif
1 4 0.109 4 ../dd_rasters/Mammalia_Glauconycteris humeralis.tif
1 4 0.258 4 ../dd_rasters/Mammalia_Glauconycteris kenyacola.tif
1 4 0.072 4 ../dd_rasters/Mammalia_Glauconycteris machadoi.tif
1 4 0.239 4 ../dd_rasters/Mammalia_Hypsugo eisentrauti.tif
1 4 0.113 4 ../dd_rasters/Mammalia_Hypsugo musciculus.tif
1 4 0.208 4 ../dd_rasters/Mammalia_Miniopterus africanus.tif
1 4 0.301 4 ../dd_rasters/Mammalia_Myotis anjouanensis.tif
1 4 0.309 4 ../dd_rasters/Mammalia_Myotis punicus.tif
1 4 0.155 4 ../dd_rasters/Mammalia_Graphiurus angolensis.tif
1 4 0.176 4 ../dd_rasters/Mammalia_Neoromicia flavescens.tif
1 4 0.233 4 ../dd_rasters/Mammalia_Neoromicia helios.tif
1 4 0.192 4 ../dd_rasters/Mammalia_Neoromicia melckorum.tif
1 4 0.586 4 ../dd_rasters/Mammalia_Graphiurus johnstoni.tif
1 4 0.427 4 ../dd_rasters/Mammalia_Plecotus balensis.tif
1 4 0.007 4 ../dd_rasters/Mammalia_Plecotus christii.tif
1 4 0.566 4 ../dd_rasters/Mammalia_Scotophilus nucella.tif
1 4 0.133 4 ../dd_rasters/Mammalia_Sylvisorex pluvialis.tif
1 4 0.077 4 ../dd_rasters/Mammalia_Sylvisorex konganensis.tif
1 4 0.221 4 ../dd_rasters/Mammalia_Otomys dartmouthi.tif
1 4 0.127 4 ../dd_rasters/Mammalia_Thamnomys schoutedeni.tif
1 4 0.148 4 ../dd_rasters/Mammalia_Praomys verschureni.tif
1 4 0.415 4 ../dd_rasters/Mammalia_Stenocephalemys ruppi.tif
1 4 0.422 4 ../dd_rasters/Mammalia_Mylomys rex.tif
1 1 0.515 1 ../dd_rasters/Amphibia_Arthroleptis bivittatus.tif
1 1 0.636 1 ../dd_rasters/Amphibia_Arthroleptis brevipes.tif
1 1 0.083 1 ../dd_rasters/Amphibia_Arthroleptis carquejai.tif
1 1 0.166 1 ../dd_rasters/Amphibia_Arthroleptis hematogaster.tif
1 1 0.148 1 ../dd_rasters/Amphibia_Arthroleptis loveridgei.tif
1 1 0.598 1 ../dd_rasters/Amphibia_Tomopterna milletihorsini.tif
1 1 0.347 1 ../dd_rasters/Amphibia_Arthroleptis mossoensis.tif
1 1 0.167 1 ../dd_rasters/Amphibia_Arthroleptis nimbaensis.tif
1 1 0.153 1 ../dd_rasters/Amphibia_Arthroleptis phrynoides.tif
1 1 0.162 1 ../dd_rasters/Amphibia_Arthroleptis spinalis.tif
1 1 0.106 1 ../dd_rasters/Amphibia_Arthroleptis tuberosus.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Arthroleptis vercammeni.tif
1 1 0.937 1 ../dd_rasters/Amphibia_Arthroleptis zimmeri.tif
1 1 0.196 1 ../dd_rasters/Amphibia_Atelopus carauta.tif
1 1 0.201 1 ../dd_rasters/Amphibia_Atelopus dimorphus.tif
1 1 0.111 1 ../dd_rasters/Amphibia_Atelopus galactogaster.tif
1 1 0.227 1 ../dd_rasters/Amphibia_Atelopus guitarraensis.tif
1 1 0.114 1 ../dd_rasters/Amphibia_Atelopus mandingues.tif
1 1 0.099 1 ../dd_rasters/Amphibia_Atelopus reticulatus.tif
1 1 0.102 1 ../dd_rasters/Amphibia_Atelopus siranus.tif
1 1 0.228 1 ../dd_rasters/Amphibia_Atelopus walkeri.tif
1 1 0.131 1 ../dd_rasters/Amphibia_Rhinella amboroensis.tif
1 1 0.193 1 ../dd_rasters/Amphibia_Sclerophrys buchneri.tif
1 1 0.061 1 ../dd_rasters/Amphibia_Poyntonophrynus damaranus.tif
1 1 0.672 1 ../dd_rasters/Amphibia_Sclerophrys danielae.tif
1 1 0.163 1 ../dd_rasters/Amphibia_Sclerophrys djohongensis.tif
1 1 0.075 1 ../dd_rasters/Amphibia_Rhinella gnustae.tif
1 1 0.18 1 ../dd_rasters/Amphibia_Poyntonophrynus grandisonae.tif
1 1 0.353 1 ../dd_rasters/Amphibia_Sclerophrys langanoensis.tif
1 1 0.475 1 ../dd_rasters/Amphibia_Mertensophryne mocquardi.tif
1 1 0.231 1 ../dd_rasters/Amphibia_Sclerophrys reesi.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Mertensophryne schmidti.tif
1 1 0.354 1 ../dd_rasters/Amphibia_Duttaphrynus scorteccii.tif
1 1 0.48 1 ../dd_rasters/Amphibia_Duttaphrynus silentvalleyensis.tif
1 1 0.3 1 ../dd_rasters/Amphibia_Duttaphrynus sumatranus.tif
1 1 0.158 1 ../dd_rasters/Amphibia_Sclerophrys turkanae.tif
1 1 0.416 1 ../dd_rasters/Amphibia_Duttaphrynus valhallae.tif
1 1 0.531 1 ../dd_rasters/Amphibia_Sclerophrys vittata.tif
1 1 0.174 1 ../dd_rasters/Amphibia_Dendrophryniscus stawiarskyi.tif
1 1 0.161 1 ../dd_rasters/Amphibia_Laurentophryne parkeri.tif
1 1 0.19 1 ../dd_rasters/Amphibia_Nectophrynoides frontierei.tif
1 1 0.267 1 ../dd_rasters/Amphibia_Nectophrynoides laevis.tif
1 1 0.197 1 ../dd_rasters/Amphibia_Truebella skoptes.tif
1 1 0.266 1 ../dd_rasters/Amphibia_Centrolene acanthidiocephalum.tif
1 1 0.183 1 ../dd_rasters/Amphibia_Centrolene azulae.tif
1 1 0.201 1 ../dd_rasters/Amphibia_Centrolene lemniscata.tif
1 1 0.166 1 ../dd_rasters/Amphibia_Centrolene muelleri.tif
1 1 0.237 1 ../dd_rasters/Amphibia_Centrolene paezorum.tif
1 1 0.282 1 ../dd_rasters/Amphibia_Nymphargus nephelophila.tif
1 1 0.232 1 ../dd_rasters/Amphibia_Nymphargus ocellatus.tif
1 1 0.123 1 ../dd_rasters/Amphibia_Leucostethus alacris.tif
1 1 0.109 1 ../dd_rasters/Amphibia_Hyloxalus betancuri.tif
1 1 0.303 1 ../dd_rasters/Amphibia_Hyloxalus borjai.tif
1 1 0.271 1 ../dd_rasters/Amphibia_Aromobates capurinensis.tif
1 1 0.122 1 ../dd_rasters/Amphibia_Leucostethus dysprosium.tif
1 1 0.788 1 ../dd_rasters/Amphibia_Hyloxalus excisus.tif
1 1 0.099 1 ../dd_rasters/Amphibia_Hyloxalus faciopunctulatus.tif
1 1 0.109 1 ../dd_rasters/Amphibia_Colostethus furviventris.tif
1 1 0.17 1 ../dd_rasters/Amphibia_Hyloxalus idiomelus.tif
1 1 0.589 1 ../dd_rasters/Amphibia_Colostethus lynchi.tif
1 1 0.179 1 ../dd_rasters/Amphibia_Hyloxalus mittermeieri.tif
1 1 0.703 1 ../dd_rasters/Amphibia_Allobates ornatus.tif
1 1 0.019 1 ../dd_rasters/Amphibia_Anomaloglossus parimae.tif
1 1 0.063 1 ../dd_rasters/Amphibia_Anomaloglossus parkerae.tif
1 1 0.093 1 ../dd_rasters/Amphibia_Hyloxalus patitae.tif
1 1 0.124 1 ../dd_rasters/Amphibia_Allobates peruvianus.tif
1 1 0.147 1 ../dd_rasters/Amphibia_Colostethus poecilonotus.tif
1 1 0.074 1 ../dd_rasters/Amphibia_Hyloxalus saltuarius.tif
1 1 0.069 1 ../dd_rasters/Amphibia_Allobates sanmartini.tif
1 1 0.035 1 ../dd_rasters/Amphibia_Anomaloglossus tepuyensis.tif
1 1 0.203 1 ../dd_rasters/Amphibia_Hyloxalus utcubambensis.tif
1 1 0.237 1 ../dd_rasters/Amphibia_Leucostethus yaguara.tif
1 1 0.133 1 ../dd_rasters/Amphibia_Andinobates altobueyensis.tif
1 1 0.214 1 ../dd_rasters/Amphibia_Ameerega ingeri.tif
1 1 0.182 1 ../dd_rasters/Amphibia_Mannophryne larandina.tif
1 1 0.244 1 ../dd_rasters/Amphibia_Hemisus barotseensis.tif
1 1 0.286 1 ../dd_rasters/Amphibia_Hemisus brachydactylus.tif
1 1 0.152 1 ../dd_rasters/Amphibia_Hemisus wittei.tif
1 1 0.173 1 ../dd_rasters/Amphibia_Hyla nicefori.tif
1 1 0.173 1 ../dd_rasters/Amphibia_Gastrotheca abdita.tif
1 1 0.291 1 ../dd_rasters/Amphibia_Gastrotheca galeata.tif
1 1 0.23 1 ../dd_rasters/Amphibia_Gastrotheca guentheri.tif
1 1 0.132 1 ../dd_rasters/Amphibia_Gastrotheca lauzuricae.tif
1 1 0.08 1 ../dd_rasters/Amphibia_Gastrotheca splendens.tif
1 1 0.458 1 ../dd_rasters/Amphibia_Gastrotheca williamsoni.tif
1 1 0.421 1 ../dd_rasters/Amphibia_Boana alemani.tif
1 1 0.905 1 ../dd_rasters/Amphibia_Dendropsophus battersbyi.tif
1 1 0.619 1 ../dd_rasters/Amphibia_Dendropsophus cerradensis.tif
1 1 0.012 1 ../dd_rasters/Amphibia_Hyla imitator.tif
1 1 0.531 1 ../dd_rasters/Amphibia_Dendropsophus limai.tif
1 1 0.168 1 ../dd_rasters/Amphibia_Dendropsophus minimus.tif
1 1 0.024 1 ../dd_rasters/Amphibia_Dendropsophus pauiniensis.tif
1 1 0.24 1 ../dd_rasters/Amphibia_Ecnomiohyla phantasmagoria.tif
1 1 0.787 1 ../dd_rasters/Amphibia_Dendropsophus rhea.tif
1 1 0.015 1 ../dd_rasters/Amphibia_Ecnomiohyla thysanota.tif
1 1 0.462 1 ../dd_rasters/Amphibia_Isthmohyla xanthosticta.tif
1 1 0.266 1 ../dd_rasters/Amphibia_Hyla zhaopingensis.tif
1 1 0.54 1 ../dd_rasters/Amphibia_Litoria albolabris.tif
1 1 0.117 1 ../dd_rasters/Amphibia_Litoria aruensis.tif
1 1 0.16 1 ../dd_rasters/Amphibia_Litoria capitula.tif
1 1 0.093 1 ../dd_rasters/Amphibia_Litoria longicrus.tif
1 1 0.114 1 ../dd_rasters/Amphibia_Litoria mystax.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Litoria obtusirostris.tif
1 1 0.128 1 ../dd_rasters/Amphibia_Litoria pratti.tif
1 1 0.227 1 ../dd_rasters/Amphibia_Litoria quadrilineata.tif
1 1 0.172 1 ../dd_rasters/Amphibia_Litoria umbonata.tif
1 1 0.184 1 ../dd_rasters/Amphibia_Litoria vagabunda.tif
1 1 0.107 1 ../dd_rasters/Amphibia_Litoria wapogaensis.tif
1 1 0.189 1 ../dd_rasters/Amphibia_Litoria wisselensis.tif
1 1 0.129 1 ../dd_rasters/Amphibia_Nyctimystes montanus.tif
1 1 0.394 1 ../dd_rasters/Amphibia_Nyctimystes obsoletus.tif
1 1 0.12 1 ../dd_rasters/Amphibia_Nyctimystes tyleri.tif
1 1 0.053 1 ../dd_rasters/Amphibia_Dryaderces pearsoni.tif
1 1 0.257 1 ../dd_rasters/Amphibia_Phrynomedusa bokermanni.tif
1 1 0.243 1 ../dd_rasters/Amphibia_Agalychnis danieli.tif
1 1 0.148 1 ../dd_rasters/Amphibia_Callimedusa duellmani.tif
1 1 0.123 1 ../dd_rasters/Amphibia_Ololygon atrata.tif
1 1 0.005 1 ../dd_rasters/Amphibia_Scinax baumgardneri.tif
1 1 0.068 1 ../dd_rasters/Amphibia_Scinax danae.tif
1 1 0.011 1 ../dd_rasters/Amphibia_Ololygon jureia.tif
1 1 0.013 1 ../dd_rasters/Amphibia_Stefania evansi.tif
1 1 0.009 1 ../dd_rasters/Amphibia_Stefania tamacuarina.tif
1 1 0.012 1 ../dd_rasters/Amphibia_Stefania woodleyi.tif
1 1 0.618 1 ../dd_rasters/Amphibia_Afrixalus lindholmi.tif
1 1 0.937 1 ../dd_rasters/Amphibia_Afrixalus schneideri.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Afrixalus upembae.tif
1 1 0.134 1 ../dd_rasters/Amphibia_Cryptothylax minutus.tif
1 1 0.142 1 ../dd_rasters/Amphibia_Hyperolius atrigularis.tif
1 1 0.296 1 ../dd_rasters/Amphibia_Hyperolius bicolor.tif
1 1 0.196 1 ../dd_rasters/Amphibia_Hyperolius brachiofasciatus.tif
1 1 0.189 1 ../dd_rasters/Amphibia_Hyperolius diaphanus.tif
1 1 0.199 1 ../dd_rasters/Amphibia_Hyperolius ferrugineus.tif
1 1 0.156 1 ../dd_rasters/Amphibia_Hyperolius fuscigula.tif
1 1 0.103 1 ../dd_rasters/Amphibia_Hyperolius ghesquieri.tif
1 1 0.186 1 ../dd_rasters/Amphibia_Hyperolius gularis.tif
1 1 0.167 1 ../dd_rasters/Amphibia_Hyperolius inornatus.tif
1 1 0.198 1 ../dd_rasters/Amphibia_Hyperolius kibarae.tif
1 1 0.327 1 ../dd_rasters/Amphibia_Hyperolius lucani.tif
1 1 0.327 1 ../dd_rasters/Amphibia_Hyperolius maestus.tif
1 1 0.188 1 ../dd_rasters/Amphibia_Hyperolius obscurus.tif
1 1 0.348 1 ../dd_rasters/Amphibia_Hyperolius polli.tif
1 1 0.327 1 ../dd_rasters/Amphibia_Hyperolius protchei.tif
1 1 0.607 1 ../dd_rasters/Amphibia_Hyperolius pustulifer.tif
1 1 0.247 1 ../dd_rasters/Amphibia_Hyperolius quadratomaculatus.tif
1 1 0.327 1 ../dd_rasters/Amphibia_Hyperolius rhizophilus.tif
1 1 0.085 1 ../dd_rasters/Amphibia_Congolius robustus.tif
1 1 0.007 1 ../dd_rasters/Amphibia_Hyperolius sankuruensis.tif
1 1 0.426 1 ../dd_rasters/Amphibia_Hyperolius sheldricki.tif
1 1 0.143 1 ../dd_rasters/Amphibia_Hyperolius stenodactylus.tif
1 1 0.05 1 ../dd_rasters/Amphibia_Hyperolius vilhenai.tif
1 1 0.155 1 ../dd_rasters/Amphibia_Hyperolius xenorhinus.tif
1 1 0.225 1 ../dd_rasters/Amphibia_Leptopelis bequaerti.tif
1 1 0.127 1 ../dd_rasters/Amphibia_Leptopelis brevipes.tif
1 1 0.158 1 ../dd_rasters/Amphibia_Leptopelis fenestratus.tif
1 1 0.186 1 ../dd_rasters/Amphibia_Leptopelis fiziensis.tif
1 1 0.542 1 ../dd_rasters/Amphibia_Leptopelis jordani.tif
1 1 0.164 1 ../dd_rasters/Amphibia_Leptopelis lebeaui.tif
1 1 0.724 1 ../dd_rasters/Amphibia_Leptopelis marginatus.tif
1 1 0.198 1 ../dd_rasters/Amphibia_Leptopelis parvus.tif
1 1 0.015 1 ../dd_rasters/Amphibia_Alsodes kaweshkari.tif
1 1 0.131 1 ../dd_rasters/Amphibia_Alsodes vittatus.tif
1 1 0.551 1 ../dd_rasters/Amphibia_Ceratophrys testudo.tif
1 1 0.4 1 ../dd_rasters/Amphibia_Crossodactylodes pintoi.tif
1 1 0.377 1 ../dd_rasters/Amphibia_Cycloramphus asper.tif
1 1 0.1 1 ../dd_rasters/Amphibia_Cycloramphus duseni.tif
1 1 0.346 1 ../dd_rasters/Amphibia_Phantasmarana jordanensis.tif
1 1 0.129 1 ../dd_rasters/Amphibia_Edalorhina nasuta.tif
1 1 0.245 1 ../dd_rasters/Amphibia_Niceforonia aderca.tif
1 1 0.236 1 ../dd_rasters/Amphibia_Pristimantis anemerus.tif
1 1 0.25 1 ../dd_rasters/Amphibia_Pristimantis atrabracus.tif
1 1 0.009 1 ../dd_rasters/Amphibia_Pristimantis avius.tif
1 1 0.12 1 ../dd_rasters/Amphibia_Craugastor batrachylus.tif
1 1 0.428 1 ../dd_rasters/Amphibia_Pristimantis bearsei.tif
1 1 0.313 1 ../dd_rasters/Amphibia_Pristimantis cabrerai.tif
1 1 0.194 1 ../dd_rasters/Amphibia_Pristimantis nebulosus.tif
1 1 0.237 1 ../dd_rasters/Amphibia_Craugastor cuaquero.tif
1 1 0.186 1 ../dd_rasters/Amphibia_Pristimantis cuneirostris.tif
1 1 0.181 1 ../dd_rasters/Amphibia_Oreobates discoidalis.tif
1 1 0.25 1 ../dd_rasters/Amphibia_Pristimantis floridus.tif
1 1 0.174 1 ../dd_rasters/Amphibia_Pristimantis infraguttatus.tif
1 1 0.253 1 ../dd_rasters/Amphibia_Pristimantis ixalus.tif
1 1 0.041 1 ../dd_rasters/Amphibia_Strabomantis laticorpus.tif
1 1 0.419 1 ../dd_rasters/Amphibia_Pristimantis melanoproctus.tif
1 1 0.009 1 ../dd_rasters/Amphibia_Pristimantis memorans.tif
1 1 0.4 1 ../dd_rasters/Amphibia_Pristimantis mondolfii.tif
1 1 0.186 1 ../dd_rasters/Amphibia_Pristimantis pataikos.tif
1 1 0.178 1 ../dd_rasters/Amphibia_Pristimantis pecki.tif
1 1 0.419 1 ../dd_rasters/Amphibia_Haddadus plicifer.tif
1 1 0.034 1 ../dd_rasters/Amphibia_Ischnocnema pusilla.tif
1 1 0.508 1 ../dd_rasters/Amphibia_Pristimantis reticulatus.tif
1 1 0.288 1 ../dd_rasters/Amphibia_Pristimantis riveroi.tif
1 1 0.472 1 ../dd_rasters/Amphibia_Pristimantis rozei.tif
1 1 0.231 1 ../dd_rasters/Amphibia_Pristimantis scitulus.tif
1 1 0.099 1 ../dd_rasters/Amphibia_Craugastor silvicola.tif
1 1 0.214 1 ../dd_rasters/Amphibia_Pristimantis taciturnus.tif
1 1 0.247 1 ../dd_rasters/Amphibia_Pristimantis tubernasus.tif
1 1 0.319 1 ../dd_rasters/Amphibia_Pristimantis turpinorum.tif
1 1 0.739 1 ../dd_rasters/Amphibia_Eleutherodactylus verruculatus.tif
1 1 0.248 1 ../dd_rasters/Amphibia_Pristimantis wiensi.tif
1 1 0.567 1 ../dd_rasters/Amphibia_Leptodactylus hylodes.tif
1 1 0.134 1 ../dd_rasters/Amphibia_Leptodactylus pascoensis.tif
1 1 0.034 1 ../dd_rasters/Amphibia_Phantasmarana bocainensis.tif
1 1 0.079 1 ../dd_rasters/Amphibia_Phrynopus bracki.tif
1 1 0.021 1 ../dd_rasters/Amphibia_Niceforonia fallaciosa.tif
1 1 0.187 1 ../dd_rasters/Amphibia_Lynchius flavomaculatus.tif
1 1 0.486 1 ../dd_rasters/Amphibia_Phrynopus thompsoni.tif
1 1 0.369 1 ../dd_rasters/Amphibia_Proceratophrys phyllostomus.tif
1 1 0.166 1 ../dd_rasters/Amphibia_Telmatobius colanensis.tif
1 1 0.239 1 ../dd_rasters/Amphibia_Telmatobius degener.tif
1 1 0.205 1 ../dd_rasters/Amphibia_Telmatobius hockingi.tif
1 1 0.114 1 ../dd_rasters/Amphibia_Telmatobius necopinus.tif
1 1 0.239 1 ../dd_rasters/Amphibia_Telmatobius thompsoni.tif
1 1 0.035 1 ../dd_rasters/Amphibia_Mixophyes hihihorlo.tif
1 1 0.185 1 ../dd_rasters/Amphibia_Boophis burgeri.tif
1 1 0.214 1 ../dd_rasters/Amphibia_Boophis mandraka.tif
1 1 0.261 1 ../dd_rasters/Amphibia_Mantidactylus ambohimitombi.tif
1 1 0.196 1 ../dd_rasters/Amphibia_Wakea madinika.tif
1 1 0.157 1 ../dd_rasters/Amphibia_Leptobrachella natunae.tif
1 1 0.21 1 ../dd_rasters/Amphibia_Leptobrachella nahangensis.tif
1 1 0.212 1 ../dd_rasters/Amphibia_Leptobrachella pelodytoides.tif
1 1 0.221 1 ../dd_rasters/Amphibia_Oreolalax weigoldi.tif
1 1 0.045 1 ../dd_rasters/Amphibia_Scutiger adungensis.tif
1 1 0.085 1 ../dd_rasters/Amphibia_Scutiger bhutanensis.tif
1 1 0.254 1 ../dd_rasters/Amphibia_Scutiger brevipes.tif
1 1 0.156 1 ../dd_rasters/Amphibia_Philautus kempii.tif
1 1 0.133 1 ../dd_rasters/Amphibia_Megophrys pachyproctus.tif
1 1 0.616 1 ../dd_rasters/Amphibia_Megophrys shuichengensis.tif
1 1 0.691 1 ../dd_rasters/Amphibia_Megophrys wawuensis.tif
1 1 0.07 1 ../dd_rasters/Amphibia_Choerophryne rhenaurum.tif
1 1 0.086 1 ../dd_rasters/Amphibia_Choerophryne variegata.tif
1 1 0.207 1 ../dd_rasters/Amphibia_Austrochaperina archboldi.tif
1 1 0.111 1 ../dd_rasters/Amphibia_Austrochaperina brevipes.tif
1 1 0.12 1 ../dd_rasters/Amphibia_Austrochaperina kosarek.tif
1 1 0.128 1 ../dd_rasters/Amphibia_Austrochaperina parkeri.tif
1 1 0.276 1 ../dd_rasters/Amphibia_Austrochaperina polysticta.tif
1 1 0.07 1 ../dd_rasters/Amphibia_Barygenys cheesmanae.tif
1 1 0.382 1 ../dd_rasters/Amphibia_Barygenys flavigularis.tif
1 1 0.191 1 ../dd_rasters/Amphibia_Callulops boettgeri.tif
1 1 0.193 1 ../dd_rasters/Amphibia_Callulops dubius.tif
1 1 0.07 1 ../dd_rasters/Amphibia_Asterophrys eurydactyla.tif
1 1 0.18 1 ../dd_rasters/Amphibia_Callulops fuscus.tif
1 1 0.168 1 ../dd_rasters/Amphibia_Callulops glandulosus.tif
1 1 0.178 1 ../dd_rasters/Amphibia_Callulops kopsteini.tif
1 1 0.038 1 ../dd_rasters/Amphibia_Callulops marmoratus.tif
1 1 0.07 1 ../dd_rasters/Amphibia_Callulops sagittatus.tif
1 1 0.175 1 ../dd_rasters/Amphibia_Chiasmocleis centralis.tif
1 1 0.168 1 ../dd_rasters/Amphibia_Choerophryne allisoni.tif
1 1 0.108 1 ../dd_rasters/Amphibia_Cophixalus bewaniensis.tif
1 1 0.162 1 ../dd_rasters/Amphibia_Cophixalus daymani.tif
1 1 0.197 1 ../dd_rasters/Amphibia_Cophixalus montanus.tif
1 1 0.076 1 ../dd_rasters/Amphibia_Cophixalus pulchellus.tif
1 1 0.129 1 ../dd_rasters/Amphibia_Cophixalus tagulensis.tif
1 1 0.09 1 ../dd_rasters/Amphibia_Cophixalus tetzlaffi.tif
1 1 0.167 1 ../dd_rasters/Amphibia_Copiula exspectata.tif
1 1 0.108 1 ../dd_rasters/Amphibia_Copiula major.tif
1 1 0.108 1 ../dd_rasters/Amphibia_Copiula obsti.tif
1 1 0.161 1 ../dd_rasters/Amphibia_Ctenophryne minor.tif
1 1 0.105 1 ../dd_rasters/Amphibia_Hylophorbus rufescens.tif
1 1 0.157 1 ../dd_rasters/Amphibia_Kalophrynus bunguranus.tif
1 1 0.048 1 ../dd_rasters/Amphibia_Kalophrynus eok.tif
