id,class,order,family,species,iucn,criteria,population,systems,realm
59068,Amphibia,Caudata,Ambystomatidae,Ambystoma rosaceum,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical
59069,Amphibia,Caudata,Ambystomatidae,Ambystoma talpoideum,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59070,Amphibia,Caudata,Ambystomatidae,Ambystoma taylori,CR,B1ab(iii),Unknown,Freshwater (=Inland waters),Neotropical
59071,Amphibia,Caudata,Ambystomatidae,Ambystoma texanum,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59074,Amphibia,Caudata,Amphiumidae,Amphiuma means,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
59075,Amphibia,Caudata,Amphiumidae,Amphiuma pholeter,LC,,Decreasing,Freshwater (=Inland waters),Nearctic
59076,Amphibia,Caudata,Amphiumidae,Amphiuma tridactylum,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59077,Amphibia,Caudata,Cryptobranchidae,Cryptobranchus alleganiensis,VU,A2cde,Decreasing,Freshwater (=Inland waters),Nearctic
59078,Amphibia,Caudata,Ambystomatidae,Dicamptodon aterrimus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59079,Amphibia,Caudata,Ambystomatidae,Dicamptodon copei,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59080,Amphibia,Caudata,Ambystomatidae,Dicamptodon ensatus,NT,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59081,Amphibia,Caudata,Ambystomatidae,Dicamptodon tenebrosus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59083,Amphibia,Caudata,Hynobiidae,Batrachuperus karlschmidti,VU,A2cd,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59084,Amphibia,Caudata,Hynobiidae,Batrachuperus londongensis,EN,"B1ab(iii,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59085,Amphibia,Caudata,Hynobiidae,Batrachuperus pinchonii,VU,A2d+4ce,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59088,Amphibia,Caudata,Hynobiidae,Batrachuperus yenyuanensis,EN,A2d,Decreasing,Freshwater (=Inland waters),Palearctic
59089,Amphibia,Caudata,Hynobiidae,Hynobius amjiensis,EN,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59090,Amphibia,Caudata,Hynobiidae,Hynobius arisanensis,EN,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
59092,Amphibia,Caudata,Hynobiidae,Hynobius chinensis,DD,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59093,Amphibia,Caudata,Hynobiidae,Hynobius sonani,EN,B1ab(iii),Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan
59096,Amphibia,Caudata,Hynobiidae,Hynobius lichenatus,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59099,Amphibia,Caudata,Hynobiidae,Hynobius nigrescens,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59101,Amphibia,Caudata,Hynobiidae,Hynobius retardatus,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59102,Amphibia,Caudata,Hynobiidae,Hynobius formosanus,EN,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan
59103,Amphibia,Caudata,Hynobiidae,Hynobius tokyoensis,VU,"B2ab(ii,iii)",Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59104,Amphibia,Caudata,Hynobiidae,Hynobius tsuensis,NT,B1ab(iii)+2ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59105,Amphibia,Caudata,Hynobiidae,Hynobius turkestanicus,DD,,Unknown,Terrestrial|Freshwater (=Inland waters),Palearctic
59106,Amphibia,Caudata,Hynobiidae,Hynobius yiwuensis,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan|Palearctic
59110,Amphibia,Caudata,Hynobiidae,Pseudohynobius puxiongensis,CR,"B1ab(iii,v); C2a(ii)",Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59112,Amphibia,Caudata,Hynobiidae,Liua shihi,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Palearctic
59113,Amphibia,Caudata,Hynobiidae,Liua tsinpaensis,VU,"B2ab(iii,v)",Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic
59115,Amphibia,Caudata,Plethodontidae,Aneides ferreus,LC,,Unknown,Terrestrial,Nearctic
59117,Amphibia,Caudata,Plethodontidae,Aneides hardii,NT,B1ab(iii),Unknown,Terrestrial,Nearctic
59118,Amphibia,Caudata,Plethodontidae,Aneides lugubris,LC,,Stable,Terrestrial,Nearctic
59119,Amphibia,Caudata,Plethodontidae,Aneides vagrans,LC,,Decreasing,Terrestrial,Nearctic
59120,Amphibia,Caudata,Plethodontidae,Batrachoseps attenuatus,LC,,Stable,Terrestrial,Nearctic
59121,Amphibia,Caudata,Plethodontidae,Batrachoseps diabolicus,LC,,Unknown,Terrestrial,Nearctic
59122,Amphibia,Caudata,Plethodontidae,Batrachoseps gabrieli,NT,B1ab(iii),Unknown,Terrestrial,Nearctic
59123,Amphibia,Caudata,Plethodontidae,Batrachoseps gavilanensis,LC,,Stable,Terrestrial,Nearctic
59124,Amphibia,Caudata,Plethodontidae,Batrachoseps gregarius,LC,,Stable,Terrestrial,Nearctic
59125,Amphibia,Caudata,Plethodontidae,Batrachoseps incognitus,EN,B1ab(iii),Decreasing,Terrestrial,Nearctic
59126,Amphibia,Caudata,Plethodontidae,Batrachoseps kawia,NT,B1ab(iii),Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59127,Amphibia,Caudata,Plethodontidae,Batrachoseps luciae,LC,,Stable,Terrestrial,Nearctic
59128,Amphibia,Caudata,Plethodontidae,Batrachoseps major,LC,,Stable,Terrestrial,Nearctic
59129,Amphibia,Caudata,Plethodontidae,Batrachoseps minor,EN,B1ab(iii),Decreasing,Terrestrial,Nearctic
59130,Amphibia,Caudata,Plethodontidae,Batrachoseps nigriventris,LC,,Stable,Terrestrial,Nearctic
59131,Amphibia,Caudata,Plethodontidae,Batrachoseps pacificus,LC,,Stable,Terrestrial,Nearctic
59132,Amphibia,Caudata,Plethodontidae,Batrachoseps regius,EN,B1ab(iii),Unknown,Terrestrial,Nearctic
59133,Amphibia,Caudata,Plethodontidae,Batrachoseps robustus,EN,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59134,Amphibia,Caudata,Plethodontidae,Batrachoseps wrighti,NT,B1ab(iii),Decreasing,Terrestrial,Nearctic
59135,Amphibia,Caudata,Plethodontidae,Bolitoglossa adspersa,NT,"B1ab(iii,v)",Decreasing,Terrestrial,Neotropical
59136,Amphibia,Caudata,Plethodontidae,Bolitoglossa alberchi,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59138,Amphibia,Caudata,Plethodontidae,Bolitoglossa alvaradoi,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59139,Amphibia,Caudata,Plethodontidae,Bolitoglossa anthracina,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
59140,Amphibia,Caudata,Plethodontidae,Bolitoglossa biseriata,LC,,Decreasing,Terrestrial,Neotropical
59141,Amphibia,Caudata,Plethodontidae,Bolitoglossa borburata,VU,"B1ab(ii,iii,iv)",Unknown,Terrestrial,Neotropical
59142,Amphibia,Caudata,Plethodontidae,Bolitoglossa capitana,CR,B2ab(iii),Decreasing,Terrestrial,Neotropical
59143,Amphibia,Caudata,Plethodontidae,Bolitoglossa carri,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59145,Amphibia,Caudata,Plethodontidae,Bolitoglossa cerroensis,LC,,Stable,Terrestrial,Neotropical
59146,Amphibia,Caudata,Plethodontidae,Bolitoglossa chica,CR,A3c,Decreasing,Terrestrial,Neotropical
59147,Amphibia,Caudata,Plethodontidae,Bolitoglossa colonnea,LC,,Stable,Terrestrial,Neotropical
59148,Amphibia,Caudata,Plethodontidae,Bolitoglossa compacta,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59149,Amphibia,Caudata,Plethodontidae,Bolitoglossa conanti,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59150,Amphibia,Caudata,Plethodontidae,Bolitoglossa cuchumatana,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59151,Amphibia,Caudata,Plethodontidae,Bolitoglossa cuna,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59152,Amphibia,Caudata,Plethodontidae,Bolitoglossa decora,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59153,Amphibia,Caudata,Plethodontidae,Bolitoglossa diaphora,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59154,Amphibia,Caudata,Plethodontidae,Bolitoglossa digitigrada,DD,,Unknown,Terrestrial,Neotropical
59155,Amphibia,Caudata,Plethodontidae,Bolitoglossa diminuta,NT,B1ab(iii),Stable,Terrestrial,Neotropical
59156,Amphibia,Caudata,Plethodontidae,Bolitoglossa dofleini,NT,A2cd,Decreasing,Terrestrial,Neotropical
59157,Amphibia,Caudata,Plethodontidae,Bolitoglossa dunni,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59158,Amphibia,Caudata,Plethodontidae,Bolitoglossa engelhardti,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59159,Amphibia,Caudata,Plethodontidae,Bolitoglossa epimela,DD,,Unknown,Terrestrial,Neotropical
59160,Amphibia,Caudata,Plethodontidae,Bolitoglossa equatoriana,LC,,Unknown,Terrestrial,Neotropical
59161,Amphibia,Caudata,Plethodontidae,Bolitoglossa flavimembris,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59162,Amphibia,Caudata,Plethodontidae,Bolitoglossa flaviventris,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59163,Amphibia,Caudata,Plethodontidae,Bolitoglossa franklini,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59164,Amphibia,Caudata,Plethodontidae,Bolitoglossa gracilis,LC,,Stable,Terrestrial,Neotropical
59165,Amphibia,Caudata,Plethodontidae,Bolitoglossa guaramacalensis,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
59167,Amphibia,Caudata,Plethodontidae,Bolitoglossa helmrichi,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59168,Amphibia,Caudata,Plethodontidae,Bolitoglossa hermosa,LC,,Stable,Terrestrial,Neotropical
59169,Amphibia,Caudata,Plethodontidae,Bolitoglossa hiemalis,VU,D2,Stable,Terrestrial,Neotropical
59170,Amphibia,Caudata,Plethodontidae,Bolitoglossa hypacra,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59171,Amphibia,Caudata,Plethodontidae,Bolitoglossa jacksoni,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59172,Amphibia,Caudata,Plethodontidae,Bolitoglossa lignicolor,LC,,Decreasing,Terrestrial,Neotropical
59173,Amphibia,Caudata,Plethodontidae,Bolitoglossa lincolni,NT,B1ab(iii),Decreasing,Terrestrial,Neotropical
59174,Amphibia,Caudata,Plethodontidae,Bolitoglossa longissima,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59175,Amphibia,Caudata,Plethodontidae,Bolitoglossa lozanoi,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
59176,Amphibia,Caudata,Plethodontidae,Bolitoglossa macrinii,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59177,Amphibia,Caudata,Plethodontidae,Bolitoglossa marmorea,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59178,Amphibia,Caudata,Plethodontidae,Bolitoglossa medemi,LC,,Decreasing,Terrestrial,Neotropical
59180,Amphibia,Caudata,Plethodontidae,Bolitoglossa mexicana,LC,,Decreasing,Terrestrial,Neotropical
59181,Amphibia,Caudata,Plethodontidae,Bolitoglossa minutula,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59182,Amphibia,Caudata,Plethodontidae,Bolitoglossa mombachoensis,VU,D2,Stable,Terrestrial,Neotropical
59184,Amphibia,Caudata,Plethodontidae,Bolitoglossa mulleri,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59185,Amphibia,Caudata,Plethodontidae,Bolitoglossa nicefori,LC,,Stable,Terrestrial,Neotropical
59186,Amphibia,Caudata,Plethodontidae,Bolitoglossa nigrescens,DD,,Unknown,Terrestrial,Neotropical
59187,Amphibia,Caudata,Plethodontidae,Bolitoglossa oaxacensis,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59188,Amphibia,Caudata,Plethodontidae,Bolitoglossa occidentalis,LC,,Decreasing,Terrestrial,Neotropical
59189,Amphibia,Caudata,Plethodontidae,Bolitoglossa odonnelli,NT,B1ab(iii),Unknown,Terrestrial,Neotropical
59191,Amphibia,Caudata,Plethodontidae,Bolitoglossa palmata,LC,,Unknown,Terrestrial,Neotropical
59192,Amphibia,Caudata,Plethodontidae,Bolitoglossa pandi,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59193,Amphibia,Caudata,Plethodontidae,Bolitoglossa peruviana,DD,,Unknown,Terrestrial,Neotropical
59194,Amphibia,Caudata,Plethodontidae,Bolitoglossa pesrubra,LC,,Stable,Terrestrial,Neotropical
59195,Amphibia,Caudata,Plethodontidae,Bolitoglossa phalarosoma,NT,B1ab(iii),Decreasing,Terrestrial,Neotropical
59196,Amphibia,Caudata,Plethodontidae,Bolitoglossa platydactyla,LC,,Stable,Terrestrial,Nearctic|Neotropical
59197,Amphibia,Caudata,Plethodontidae,Bolitoglossa porrasorum,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59198,Amphibia,Caudata,Plethodontidae,Bolitoglossa ramosi,NT,B1ab(iii),Decreasing,Terrestrial,Neotropical
59199,Amphibia,Caudata,Plethodontidae,Bolitoglossa riletti,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Neotropical
59200,Amphibia,Caudata,Plethodontidae,Bolitoglossa robusta,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59203,Amphibia,Caudata,Plethodontidae,Bolitoglossa salvinii,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59204,Amphibia,Caudata,Plethodontidae,Bolitoglossa savagei,NT,B1b(iii),Unknown,Terrestrial,Neotropical
59205,Amphibia,Caudata,Plethodontidae,Bolitoglossa schizodactyla,LC,,Decreasing,Terrestrial,Neotropical
59206,Amphibia,Caudata,Plethodontidae,Bolitoglossa silverstonei,DD,,Decreasing,Terrestrial,Neotropical
59207,Amphibia,Caudata,Plethodontidae,Bolitoglossa sima,LC,,Decreasing,Terrestrial,Neotropical
59208,Amphibia,Caudata,Plethodontidae,Bolitoglossa sooyorum,EN,B1ab(v),Decreasing,Terrestrial,Neotropical
59210,Amphibia,Caudata,Plethodontidae,Bolitoglossa striatula,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical
59211,Amphibia,Caudata,Plethodontidae,Bolitoglossa stuarti,VU,B1ab(iii),Decreasing,Terrestrial,Neotropical
59212,Amphibia,Caudata,Plethodontidae,Bolitoglossa subpalmata,LC,,Stable,Terrestrial,Neotropical
59213,Amphibia,Caudata,Plethodontidae,Bolitoglossa synoria,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59214,Amphibia,Caudata,Plethodontidae,Bolitoglossa taylori,EN,B1ab(v),Decreasing,Terrestrial,Neotropical
59215,Amphibia,Caudata,Plethodontidae,Bolitoglossa vallecula,LC,,Stable,Terrestrial,Neotropical
59216,Amphibia,Caudata,Plethodontidae,Bolitoglossa veracrucis,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59217,Amphibia,Caudata,Plethodontidae,Bolitoglossa walkeri,NT,B1b(iii),Decreasing,Terrestrial,Neotropical
59218,Amphibia,Caudata,Plethodontidae,Bolitoglossa yucatana,LC,,Decreasing,Terrestrial,Neotropical
59219,Amphibia,Caudata,Plethodontidae,Bolitoglossa zapoteca,EN,B1ab(iii),Unknown,Terrestrial,Neotropical
59220,Amphibia,Caudata,Plethodontidae,Bradytriton silus,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59221,Amphibia,Caudata,Plethodontidae,Chiropterotriton arboreus,CR,"B1ab(i,ii,iii)",Decreasing,Terrestrial,Neotropical
59222,Amphibia,Caudata,Plethodontidae,Chiropterotriton chiropterus,CR,C2a(i),Decreasing,Terrestrial,Neotropical
59223,Amphibia,Caudata,Plethodontidae,Chiropterotriton chondrostega,EN,B1ab(iii),Decreasing,Terrestrial,Nearctic
59224,Amphibia,Caudata,Plethodontidae,Chiropterotriton cracens,VU,D2,Stable,Terrestrial,Neotropical
59225,Amphibia,Caudata,Plethodontidae,Chiropterotriton dimidiatus,VU,D2,Stable,Terrestrial,Nearctic
59226,Amphibia,Caudata,Plethodontidae,Chiropterotriton lavae,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59227,Amphibia,Caudata,Plethodontidae,Chiropterotriton magnipes,EN,"B1ab(iii,iv,v)",Decreasing,Terrestrial,Nearctic
59228,Amphibia,Caudata,Plethodontidae,Chiropterotriton mosaueri,CR,"B1ab(iii,v)",Unknown,Terrestrial,Neotropical
59230,Amphibia,Caudata,Plethodontidae,Chiropterotriton orculus,VU,B1ab(iii),Decreasing,Terrestrial,Nearctic
59231,Amphibia,Caudata,Plethodontidae,Chiropterotriton priscus,NT,B1ab(iii),Stable,Terrestrial,Nearctic
59232,Amphibia,Caudata,Plethodontidae,Chiropterotriton terrestris,CR,B1ab(iii),Unknown,Terrestrial,Nearctic
59233,Amphibia,Caudata,Plethodontidae,Thorius adelos,NT,B1ab(iii),Unknown,Terrestrial,Neotropical
59234,Amphibia,Caudata,Plethodontidae,Cryptotriton alvarezdeltoroi,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59237,Amphibia,Caudata,Plethodontidae,Dendrotriton bromeliacius,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59238,Amphibia,Caudata,Plethodontidae,Dendrotriton cuchumatanus,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59239,Amphibia,Caudata,Plethodontidae,Dendrotriton megarhinus,VU,D2,Unknown,Terrestrial,Neotropical
59240,Amphibia,Caudata,Plethodontidae,Dendrotriton rabbi,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59241,Amphibia,Caudata,Plethodontidae,Dendrotriton sanctibarbarus,CR,B1ab(iii),Decreasing,Terrestrial,Neotropical
59242,Amphibia,Caudata,Plethodontidae,Dendrotriton xolocalcae,VU,D2,Stable,Terrestrial,Neotropical
59243,Amphibia,Caudata,Plethodontidae,Desmognathus aeneus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59244,Amphibia,Caudata,Plethodontidae,Desmognathus apalachicolae,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59246,Amphibia,Caudata,Plethodontidae,Desmognathus brimleyorum,LC,,Stable,Freshwater (=Inland waters),Nearctic
59247,Amphibia,Caudata,Plethodontidae,Desmognathus carolinensis,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59248,Amphibia,Caudata,Plethodontidae,Desmognathus folkertsi,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59250,Amphibia,Caudata,Plethodontidae,Desmognathus imitator,NT,B1b(iii),Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
59252,Amphibia,Caudata,Plethodontidae,Desmognathus monticola,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59253,Amphibia,Caudata,Plethodontidae,Desmognathus ochrophaeus,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
59254,Amphibia,Caudata,Plethodontidae,Desmognathus ocoee,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59255,Amphibia,Caudata,Plethodontidae,Desmognathus orestes,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59256,Amphibia,Caudata,Plethodontidae,Desmognathus quadramaculatus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59257,Amphibia,Caudata,Plethodontidae,Desmognathus santeetlah,NT,B1b(iii),Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
59258,Amphibia,Caudata,Plethodontidae,Desmognathus welteri,LC,,Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59260,Amphibia,Caudata,Plethodontidae,Ensatina eschscholtzii,LC,,Stable,Terrestrial,Nearctic
59262,Amphibia,Caudata,Plethodontidae,Eurycea chamberlaini,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59263,Amphibia,Caudata,Plethodontidae,Eurycea chisholmensis,EN,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59265,Amphibia,Caudata,Plethodontidae,Eurycea guttolineata,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59266,Amphibia,Caudata,Plethodontidae,Eurycea junaluska,VU,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59268,Amphibia,Caudata,Plethodontidae,Eurycea longicauda,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59269,Amphibia,Caudata,Plethodontidae,Eurycea lucifuga,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic
59271,Amphibia,Caudata,Plethodontidae,Eurycea naufragia,CR,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59272,Amphibia,Caudata,Plethodontidae,Eurycea neotenes,EN,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59273,Amphibia,Caudata,Plethodontidae,Eurycea pterophila,EN,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59275,Amphibia,Caudata,Plethodontidae,Eurycea tonkawae,EN,"B1ab(iii,v)",Decreasing,Freshwater (=Inland waters),Nearctic
59276,Amphibia,Caudata,Plethodontidae,Eurycea troglodytes,VU,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59277,Amphibia,Caudata,Plethodontidae,Eurycea tynerensis,LC,,Stable,Freshwater (=Inland waters),Nearctic
59278,Amphibia,Caudata,Plethodontidae,Eurycea waterlooensis,CR,B1ab(iii),Unknown,Freshwater (=Inland waters),Nearctic
59279,Amphibia,Caudata,Plethodontidae,Eurycea wilderae,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59280,Amphibia,Caudata,Plethodontidae,Gyrinophilus gulolineatus,EN,B1ab(iii),Decreasing,Freshwater (=Inland waters),Nearctic
59281,Amphibia,Caudata,Plethodontidae,Gyrinophilus palleucus,NT,B1ab(iii),Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59282,Amphibia,Caudata,Plethodontidae,Gyrinophilus porphyriticus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59283,Amphibia,Caudata,Plethodontidae,Gyrinophilus subterraneus,CR,B1ab(v)+2ab(v),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59284,Amphibia,Caudata,Plethodontidae,Eurycea wallacei,EN,B1ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Nearctic
59285,Amphibia,Caudata,Plethodontidae,Hemidactylium scutatum,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59286,Amphibia,Caudata,Plethodontidae,Hydromantes platycephalus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Nearctic
59287,Amphibia,Caudata,Plethodontidae,Ixalotriton niger,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59288,Amphibia,Caudata,Plethodontidae,Ixalotriton parvus,CR,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Neotropical
59289,Amphibia,Caudata,Plethodontidae,Pseudoeurycea lineola,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59290,Amphibia,Caudata,Plethodontidae,Pseudoeurycea orchimelas,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59291,Amphibia,Caudata,Plethodontidae,Pseudoeurycea orchileucos,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
59292,Amphibia,Caudata,Plethodontidae,Nototriton abscondens,LC,,Stable,Terrestrial,Neotropical
59294,Amphibia,Caudata,Plethodontidae,Nototriton gamezi,LC,,Stable,Terrestrial,Neotropical
59295,Amphibia,Caudata,Plethodontidae,Nototriton guanacaste,LC,,Stable,Terrestrial,Neotropical
59296,Amphibia,Caudata,Plethodontidae,Nototriton lignicola,EN,B1ab(iii),Decreasing,Terrestrial,Neotropical
