id,species,synonyms
22736398,Antrostomus arizonae,Caprimulgus vociferus
22736398,Antrostomus arizonae,Caprimulgus vociferus
22736398,Antrostomus arizonae,Caprimulgus vociferus
22689795,Antrostomus badius,Caprimulgus badius
22689778,Antrostomus carolinensis,Caprimulgus carolinensis
22689786,Antrostomus cubanensis,Caprimulgus cubanensis
22729176,Antrostomus ekmani,Caprimulgus ekmani
22689809,Antrostomus noctitherus,Caprimulgus noctitherus
22689801,Antrostomus ridgwayi,Caprimulgus ridgwayi
22689781,Antrostomus rufus,Caprimulgus rufus
22689792,Antrostomus salvini,Caprimulgus salvini
22689813,Antrostomus saturatus,Caprimulgus saturatus
22689798,Antrostomus sericocaudatus,Caprimulgus sericocaudatus
22736393,Antrostomus vociferus,Caprimulgus vociferus
22724274,Anumara forbesi,Curaeus forbesi
44166,Aonyx cinereus,Aonyx cinerea
44166,Aonyx cinereus,Amblonyx cinereus
44166,Aonyx cinereus,Lutra cinerea
44166,Aonyx cinereus,Amblonyx concolor
1794,Aonyx congicus,Lutra congica
41539,Aotus azarae,Simia azarae
41539,Aotus azarae,Pithecia miriquouina
41539,Aotus azarae,Aotus azarai
39915,Aotus brumbacki,Aotus lemurinus
1808,Aotus lemurinus,Aotus hershkovitzi
165597,Apalone ferox,Testudo ferox
165596,Apalone mutica,Trionyx muticus
165596,Apalone mutica,Apalone mutica
165596,Apalone mutica,Apalone mutica
165596,Apalone mutica,Trionyx muticus
163451,Apalone spinifera,Trionyx spinifer
163451,Apalone spinifera,Apalone  spinifera
163451,Apalone spinifera,Apalone  spinifera
163451,Apalone spinifera,Apalone  spinifera
163451,Apalone spinifera,Apalone  spinifera
163451,Apalone spinifera,Apalone  spinifera
163451,Apalone spinifera,Apalone spinifera
163451,Apalone spinifera,Apalone hudsonica
163451,Apalone spinifera,Amyda spinifera
163451,Apalone spinifera,Aspidonectes asper
163451,Apalone spinifera,Platypeltis agassizii
163451,Apalone spinifera,Aspidonectes emoryi
163451,Apalone spinifera,Trionyx ater
163451,Apalone spinifera,Trionyx spinifer
