id_no,species,mean_gHM,median_gHM,source
202884,Duttaphrynus manipurensis,0.250511042,0.225363001,dd_spp
202885,Duttaphrynus mizoramensis,0.314173899,0.200226918,dd_spp
202886,Duttaphrynus nagalandensis,0.502628624,0.467003629,dd_spp
54758,Duttaphrynus scorteccii,0.425832326,0.354032248,dd_spp
54759,Duttaphrynus silentvalleyensis,0.464494369,0.479686618,dd_spp
54770,Duttaphrynus sumatranus,0.346950376,0.300113916,dd_spp
42860901,Duttaphrynus totol,0.382711551,0.372385532,dd_spp
54788,Duttaphrynus valhallae,0.421487176,0.416432112,lost_spp
54788,Duttaphrynus valhallae,0.421487176,0.416432112,dd_spp
202887,Duttaphrynus wokhaensis,0.54942756,0.544841707,dd_spp
6987,Echimys saturnus,0.076950319,0.026927536,dd_spp
136652,Echimys vieirai,0.07403696,0.061663816,dd_spp
178258,Echis hughesi,0.17340065,0.164251924,dd_spp
13301028,Echis jogeri,0.328823555,0.240508348,dd_spp
7016,Echymipera echinista,0.087893287,0.044544825,dd_spp
55471,Ecnomiohyla echinata,0.08290719,0.0784574,lost_spp
55597,Ecnomiohyla phantasmagoria,0.2413397,0.240269125,dd_spp
55674,Ecnomiohyla thysanota,0.039675711,0.014825383,dd_spp
138004852,Ectopoglossus absconditus,0.194489856,0.190929681,dd_spp
50924701,Ectopoglossus astralogaster,0.123320976,0.114051059,dd_spp
55048,Ectopoglossus atopoglossus,0.190360035,0.171410769,lost_spp
138004865,Ectopoglossus saxatilis,0.137438671,0.141914837,dd_spp
56384,Edalorhina nasuta,0.169574773,0.129061431,dd_spp
109470317,Egernia douglasi,0.001623079,0.000181206,dd_spp
20878526,Eirenis africana,0.235677986,0.21407719,dd_spp
164572,Eirenis rechingeri,0.43611564,0.411897659,dd_spp
164635,Eirenis thospitis,0.483785983,0.468247294,dd_spp
211835520,Elaphe xiphodonta,0.094100617,0.092933387,dd_spp
13265824,Elapsoidea broadleyi,0.365814266,0.255504131,dd_spp
177538,Elapsoidea chelazzii,0.648222842,0.694154531,dd_spp
42659,Elephantulus fuscipes,0.286386241,0.214669719,lost_spp
42659,Elephantulus fuscipes,0.286386241,0.214669719,dd_spp
42660,Elephantulus fuscus,0.219092839,0.178592816,dd_spp
165924,Elephantulus pilicaudus,0.042467607,0.037054323,dd_spp
7137,Elephantulus revoilii,0.168207346,0.15990375,dd_spp
56549,Eleutherodactylus darlingtoni,0.5126729,0.510303319,lost_spp
7150,Eleutherodactylus eneidae,0.550227905,0.510649741,lost_spp
56618,Eleutherodactylus glanduliferoides,0.648856985,0.665481269,lost_spp
56681,Eleutherodactylus jamaicensis,0.477531117,0.441238657,lost_spp
7142,Eleutherodactylus jasperi,0.469181457,0.483109981,lost_spp
7145,Eleutherodactylus junori,0.5531058,0.540367305,lost_spp
7146,Eleutherodactylus karlschmidti,0.628670959,0.635044158,lost_spp
195009,Eleutherodactylus limbensis,0.699216522,0.721201867,lost_spp
56730,Eleutherodactylus lucioi,0.491098699,0.472805828,lost_spp
56813,Eleutherodactylus orcutti,0.353382134,0.334776878,lost_spp
195013,Eleutherodactylus rucillensis,0.155042561,0.15504849,lost_spp
213610247,Eleutherodactylus schmidti,0.36014925,0.347917646,lost_spp
7148,Eleutherodactylus sisyphodemus,0.2355608,0.235576808,lost_spp
57038,Eleutherodactylus verruculatus,0.703782676,0.739274263,dd_spp
48267436,Eliurus antsingy,0.120117271,0.094700091,dd_spp
136325,Eliurus ellermani,0.195261124,0.176292844,dd_spp
7653,Ellobius alaicus,0.167371,0.154699579,dd_spp
22723375,Emberizoides duidae,0.011501608,0.011487029,dd_spp
50951446,Emmochliophis fugleri,0.491381764,0.487278789,dd_spp
42483977,Emoia ahli,0.088534234,0.058629209,dd_spp
178635,Emoia aneityumensis,0.158482103,0.168811843,lost_spp
196600,Emoia campbelli,0.125459117,0.116287857,lost_spp
42484077,Emoia coggeri,0.220790703,0.128984302,lost_spp
42484077,Emoia coggeri,0.220790703,0.128984302,dd_spp
42484102,Emoia cyclops,0.293488094,0.247593202,lost_spp
42484102,Emoia cyclops,0.293488094,0.247593202,dd_spp
42484113,Emoia digul,0.100060454,0.086393267,dd_spp
196603,Emoia erronan,0.215342419,0.263400435,lost_spp
42484158,Emoia jamur,0.134426367,0.11886853,dd_spp
29449,Emoia kitcheneri,0.425489097,0.408572853,dd_spp
42484169,Emoia klossi,0.138039662,0.108495042,dd_spp
42484205,Emoia laobaoense,0.51032654,0.469809026,lost_spp
42484205,Emoia laobaoense,0.51032654,0.469809026,dd_spp
176198,Emoia loyaltiensis,0.104113186,0.081962869,lost_spp
196609,Emoia mivarti,0.146808987,0.134845659,dd_spp
42484320,Emoia paniai,0.213941318,0.188864172,lost_spp
42484320,Emoia paniai,0.213941318,0.188864172,dd_spp
196617,Emoia rufilabialis,0.109968743,0.098243877,lost_spp
196622,Emoia taumakoensis,0.130471452,0.122754127,lost_spp
196623,Emoia tuitarere,0.176388219,0.143578246,lost_spp
158469,Emys trinacris,0.592781097,0.619113982,dd_spp
176675,Enhydris chanardi,0.781844313,0.788835496,dd_spp
176700,Enhydris innominata,0.486292841,0.477653742,dd_spp
176684,Enhydris jagorii,0.70005342,0.765983939,dd_spp
63776,Enulius oligostichus,0.546224058,0.540791452,dd_spp
203143,Enyalius erythroceneus,0.09421278,0.106072873,lost_spp
7803,Eothenomys proditor,0.332579609,0.29395923,dd_spp
21584183,Epacrophis boulengeri,0.271506555,0.199823692,dd_spp
21584199,Epacrophis drewesi,0.512488132,0.594887972,dd_spp
21584213,Epacrophis reticulatus,0.225122153,0.215072528,dd_spp
59642,Epicrionops marmoratus,0.394847332,0.353648305,dd_spp
59645,Epicrionops peruvianus,0.120069998,0.11471653,dd_spp
48617889,Epictia alfredschmidti,0.212665184,0.203879565,dd_spp
203648,Epictia guayaquilensis,0.785701382,0.883995801,dd_spp
178209,Epictia melanurus,0.215117763,0.20736029,dd_spp
48617902,Epictia peruviana,0.249194325,0.231128812,dd_spp
178489,Epictia rufidorsa,0.462019871,0.417574465,dd_spp
48617938,Epictia teaguei,0.287287931,0.235331073,dd_spp
78499773,Epipedobates espinosai,0.331480366,0.32560274,dd_spp
158618,Epipedobates narinensis,0.191683156,0.196344778,dd_spp
136351,Epomophorus anselli,0.262416335,0.256246239,dd_spp
7902,Epomophorus grandis,0.35785747,0.193734556,dd_spp
13401,Epomophorus intermedius,0.21766928,0.165175796,dd_spp
7914,Eptesicus bobrinskoi,0.083878137,0.057538152,dd_spp
7921,Eptesicus dimissus,0.288654336,0.337011024,dd_spp
7933,Eptesicus kobayashii,0.720587266,0.721954376,dd_spp
7937,Eptesicus platyops,0.495397273,0.569082439,dd_spp
88151044,Eptesicus taddeii,0.225427313,0.197329521,dd_spp
7942,Eptesicus tatei,0.484632095,0.474339828,dd_spp
127930422,Eremias cholistanica,0.725677927,0.76834625,lost_spp
127930422,Eremias cholistanica,0.725677927,0.76834625,dd_spp
47755889,Eremias kokshaaliensis,0.055616078,0.039856087,dd_spp
114619082,Eremias quadrifrons,0.052270121,0.036339108,dd_spp
47755957,Eremias szczerbaki,0.149287273,0.140087456,dd_spp
104759151,Eremiascincus butlerorum,0.425489097,0.408572853,lost_spp
15609,Eremoryzomys polius,0.303226765,0.246374942,dd_spp
58075,Ericabatrachus baleensis,0.248107105,0.248107105,lost_spp
63777,Eridiphas marcosensis,0.186361316,0.125109598,dd_spp
22687922,Eriocnemis godini,0.73874294,0.779904604,lost_spp
50951560,Erythrolamprus andinus,0.213885145,0.126172744,dd_spp
15179213,Erythrolamprus carajasensis,0.188243791,0.188274458,dd_spp
12079,Erythrolamprus cursor,0.519081431,0.533706307,lost_spp
12081,Erythrolamprus perfuscus,0.767156857,0.797105074,lost_spp
177558,Erythrolamprus pyburni,0.269874803,0.265748143,dd_spp
50951547,Erythrolamprus subocularis,0.35086036,0.260254025,dd_spp
44581770,Erythrolamprus vitti,0.358468926,0.248847954,dd_spp
176839,Erythrolamprus williamsi,0.493247136,0.471810535,lost_spp
103656460,Erythropitta meeki,0.233261205,0.160025075,dd_spp
13264776,Eryx borrii,0.221940505,0.226295151,dd_spp
13264871,Eryx somalicus,0.27063768,0.177092507,dd_spp
22719581,Estrilda nigriloris,0.187889822,0.161014691,dd_spp
169685,Etheridgeum pulchrum,0.39932017,0.368666232,dd_spp
164608,Eublepharis angramainyu,0.360510145,0.34603712,dd_spp
42484620,Eugongylus sulaensis,0.188554736,0.17258051,lost_spp
42484620,Eugongylus sulaensis,0.188554736,0.17258051,dd_spp
199732,Eumeces cholistanensis,0.77576835,0.799793959,lost_spp
199732,Eumeces cholistanensis,0.77576835,0.799793959,dd_spp
199730,Eumeces indothalensis,0.763475886,0.78463167,lost_spp
199730,Eumeces indothalensis,0.763475886,0.78463167,dd_spp
87993965,Eumops delticus,0.145055517,0.131182656,dd_spp
8246,Eumops maurus,0.058327223,0.034501791,dd_spp
87993523,Eumops wilsoni,0.35633059,0.193525352,dd_spp
8256,Euneomys chinchilloides,0.09109769,0.078390926,dd_spp
136261,Euneomys fossor,0.129823917,0.088801339,dd_spp
22712042,Eurochelidon sirintarae,0.392418592,0.295886666,lost_spp
8386,Euroscaptor parvidens,0.27129185,0.226814203,dd_spp
22726340,Eurostopodus exul,0.0766773,0.059477929,lost_spp
39263,Eurycea robusta,0.648837621,0.662816286,lost_spp
39263,Eurycea robusta,0.648837621,0.662816286,dd_spp
29402,Euryoryzomys emmonsae,0.127572489,0.114915304,dd_spp
48280189,Euspondylus auyanensis,0.025676733,0.025676733,lost_spp
48280241,Euspondylus maculatus,0.123321481,0.126162365,dd_spp
48280305,Euspondylus nellycarrillae,0.340590754,0.301271781,dd_spp
48280420,Euspondylus simonsii,0.161012607,0.116913553,dd_spp
207944380,Eutropis alcalai,0.291633109,0.266252771,dd_spp
127942321,Eutropis austini,0.396033596,0.412414849,dd_spp
102345387,Eutropis darevskii,0.331807853,0.307275027,lost_spp
102345387,Eutropis darevskii,0.331807853,0.307275027,dd_spp
197216,Eutropis floweri,0.378892557,0.392937705,dd_spp
172627,Eutropis gansi,0.575528793,0.600220084,lost_spp
172627,Eutropis gansi,0.575528793,0.600220084,dd_spp
127942355,Eutropis greeri,0.412975677,0.429827154,dd_spp
172653,Eutropis innotata,0.551241121,0.577640265,dd_spp
177168041,Eutropis islamaliit,0.298726997,0.240447998,dd_spp
102345877,Eutropis macrophthalma,0.293544146,0.243859857,lost_spp
102345892,Eutropis quadratilobus,0.803758052,0.805772543,lost_spp
177172580,Eutropis sibalom,0.406382132,0.388737828,dd_spp
8437,Exilisciurus exilis,0.15058473,0.125462443,dd_spp
17351,Falsistrellus mordax,0.590251236,0.575520754,dd_spp
17359,Falsistrellus petersi,0.273644719,0.212714754,dd_spp
58286,Fejervarya pulla,0.548904022,0.545912027,dd_spp
150250389,Feylinia boulengeri,0.306031338,0.277201772,lost_spp
63782,Ficimia ramirezi,0.673215271,0.659172535,dd_spp
63783,Ficimia ruspator,0.517843161,0.415677339,dd_spp
63785,Ficimia variegata,0.657371662,0.702853799,dd_spp
190512,Fimbrios smithi,0.252600572,0.210304312,dd_spp
42484646,Fojia bumi,0.305738117,0.171866238,dd_spp
150088988,Fritziana izecksohni,0.296964816,0.287848085,dd_spp
5754,Fukomys foxi,0.65304245,0.703606457,dd_spp
48295791,Fukomys ilariae,0.243612716,0.243632123,dd_spp
167463928,Fukomys livingstoni,0.631693423,0.609087378,dd_spp
48294834,Fukomys vandewoestijneae,0.140578701,0.128497943,dd_spp
8757,Funisciurus bayonii,0.135719127,0.124751426,dd_spp
136461,Funisciurus duchaillui,0.109804831,0.044213442,dd_spp
8763,Funisciurus substriatus,0.349669709,0.266851693,dd_spp
176320,Furcifer tuzetae,0.208000433,0.180992067,dd_spp
8767,Furina dunmalli,0.087401851,0.033284362,dd_spp
86235821,Galea comes,0.132847561,0.111436106,dd_spp
86226097,Galea musteloides,0.183408217,0.163087934,dd_spp
8827,Galenomys garleppi,0.184783685,0.16532933,dd_spp
22691005,Gallicolumba menagei,0.251781853,0.216111198,lost_spp
22692388,Gallirallus lafresnayanus,0.076188738,0.061609019,lost_spp
48617826,Galvarinus attenuatus,0.093970906,0.088725254,dd_spp
48617867,Galvarinus tarmensis,0.479155074,0.471144363,dd_spp
136266,Gardnerycteris koepckeae,0.14370232,0.142520823,dd_spp
55320,Gastrotheca abdita,0.172976483,0.173193179,dd_spp
55322,Gastrotheca angustifrons,0.166994629,0.15001864,lost_spp
55323,Gastrotheca antomia,0.217922238,0.228382997,lost_spp
135833,Gastrotheca antoniiochoai,0.132218642,0.109308288,dd_spp
135844,Gastrotheca carinaceps,0.113366356,0.113748483,dd_spp
55327,Gastrotheca christiani,0.120120892,0.115007941,lost_spp
78500935,Gastrotheca dysprosita,0.272362869,0.215370938,dd_spp
136175,Gastrotheca ernestoi,0.350174803,0.333589032,lost_spp
190496,Gastrotheca flamma,0.243302948,0.233957812,dd_spp
135808,Gastrotheca fulvorufa,0.384730518,0.364259213,lost_spp
55335,Gastrotheca galeata,0.34638461,0.290723458,dd_spp
55338,Gastrotheca guentheri,0.239254725,0.23044721,lost_spp
55338,Gastrotheca guentheri,0.239254725,0.23044721,dd_spp
55341,Gastrotheca lauzuricae,0.134331769,0.132368363,dd_spp
61823,Gastrotheca ossilaginis,0.077114534,0.078675073,dd_spp
61824,Gastrotheca phalarosa,0.08267036,0.083579443,dd_spp
78500970,Gastrotheca prasina,0.038299177,0.038299177,dd_spp
112688758,Gastrotheca spectabilis,0.343945843,0.31250973,dd_spp
55359,Gastrotheca splendens,0.094660388,0.080396473,dd_spp
55365,Gastrotheca williamsoni,0.45978599,0.457521498,dd_spp
61826,Gastrotheca zeugocystis,0.218021406,0.1956774,dd_spp
63786,Geagras redimitus,0.222994117,0.172598273,dd_spp
178297,Geckolepis polylepis,0.210414632,0.189628534,dd_spp
59549,Gegeneophis carnosus,0.38893699,0.347273558,dd_spp
135790,Gegeneophis goaensis,0.518608819,0.429953486,dd_spp
59552,Gegeneophis krishni,0.759721987,0.737126142,dd_spp
61921,Gegeneophis madhavai,0.595848186,0.582916081,dd_spp
136091,Gegeneophis mhadeiensis,0.479636219,0.459586501,dd_spp
78921910,Gegeneophis orientalis,0.351036216,0.327307463,dd_spp
202170,Gegeneophis pareshi,0.411262668,0.368052244,dd_spp
45477008,Gegeneophis primus,0.444696933,0.444696933,dd_spp
82492368,Gegeneophis tejaswini,0.509048771,0.494977802,dd_spp
42482827,Gehyra interstitialis,0.233232559,0.251650587,dd_spp
42482838,Gehyra lampei,0.191980742,0.141672395,dd_spp
42482849,Gehyra leopoldi,0.179008641,0.122203656,dd_spp
63021653,Gehyra serraticauda,0.083329353,0.089156978,dd_spp
174116,Gekko auriverrucosus,0.747759794,0.751985729,dd_spp
101950693,Gekko bannaense,0.450799227,0.450799227,dd_spp
199798,Gekko carusadensis,0.309971854,0.337471098,dd_spp
178613,Gekko grossmanni,0.488836839,0.472961545,dd_spp
163715576,Gekko guishanicus,0.378320917,0.378320917,lost_spp
163715576,Gekko guishanicus,0.378320917,0.378320917,dd_spp
199801,Gekko gulat,0.209364422,0.209364422,lost_spp
199801,Gekko gulat,0.209364422,0.209364422,dd_spp
178412,Gekko iskandari,0.235034716,0.198725864,lost_spp
178412,Gekko iskandari,0.235034716,0.198725864,dd_spp
114619098,Gekko kwangsiensis,0.372790427,0.314406574,dd_spp
114619110,Gekko liboensis,0.456410717,0.439114541,dd_spp
115604280,Gekko nadenensis,0.184806516,0.183816209,dd_spp
101950777,Gekko rhacophorus,0.233341194,0.211225674,dd_spp
101950608,Gekko sorok,0.265164176,0.223230161,dd_spp
114619218,Gekko taibaiensis,0.128516892,0.06481408,dd_spp
104718091,Gekko truongi,0.822363591,0.828139961,dd_spp
114619265,Gekko wenxianensis,0.680901445,0.702859879,dd_spp
8994,Genetta abyssinica,0.345422506,0.296061128,dd_spp
136435,Genetta poensis,0.400662667,0.373961329,dd_spp
44647866,Geocalamus modestus,0.263516518,0.2308001,dd_spp
203522,Geophis bellus,0.301973869,0.301304847,dd_spp
203523,Geophis betaniensis,0.304483919,0.275067419,dd_spp
63788,Geophis bicolor,0.32538143,0.213508427,dd_spp
63789,Geophis blanchardi,0.391152817,0.404047519,dd_spp
63792,Geophis chalybeus,0.535885055,0.567997754,dd_spp
203524,Geophis championi,0.491987322,0.489043236,dd_spp
203525,Geophis downsi,0.394675665,0.394944742,dd_spp
176807,Geophis dunni,0.342871537,0.321026057,dd_spp
63797,Geophis incomptus,0.289700499,0.198982179,dd_spp
63799,Geophis juarezi,0.130984969,0.142237335,dd_spp
63802,Geophis laticollaris,0.297779211,0.325791746,dd_spp
63803,Geophis latifrontalis,0.130124118,0.134292141,dd_spp
63804,Geophis maculiferus,0.224686088,0.198053546,dd_spp
63807,Geophis nigrocinctus,0.175451669,0.139411964,dd_spp
63809,Geophis petersii,0.421869987,0.371982992,dd_spp
63810,Geophis pyburni,0.204622347,0.141245976,dd_spp
63812,Geophis russatus,0.295247671,0.238719016,dd_spp
63813,Geophis sallaei,0.169365522,0.150512487,dd_spp
63815,Geophis sieboldi,0.389222491,0.331081524,dd_spp
63816,Geophis tarascae,0.248942231,0.218731225,dd_spp
176134,Geoscincus haraldmeieri,0.067991607,0.067991607,lost_spp
176134,Geoscincus haraldmeieri,0.067991607,0.067991607,dd_spp
59555,Geotrypetes angeli,0.271586413,0.255645573,dd_spp
59556,Geotrypetes pseudoangeli,0.298035681,0.252396002,dd_spp
9096,Gerbillus acticola,0.202647857,0.208353773,dd_spp
9109,Gerbillus bottai,0.655051348,0.707364768,dd_spp
9110,Gerbillus brockmani,0.213692161,0.213097632,dd_spp
9114,Gerbillus cosensis,0.16838911,0.15477027,dd_spp
9125,Gerbillus grobbeni,0.232172712,0.207054824,dd_spp
9130,Gerbillus jamesi,0.408621096,0.391048118,dd_spp
9132,Gerbillus latastei,0.156381658,0.114005964,dd_spp
9133,Gerbillus lowei,0.228176899,0.219489306,dd_spp
9099,Gerbillus muriculus,0.17801853,0.139085568,dd_spp
9100,Gerbillus nancillus,0.213630269,0.142231196,dd_spp
9138,Gerbillus occiduus,0.041457027,0.027917027,dd_spp
136703,Gerbillus percivali,0.335937939,0.477629662,dd_spp
9142,Gerbillus principulus,0.038026664,0.037276208,dd_spp
9150,Gerbillus somalicus,0.204395021,0.203166187,dd_spp
9151,Gerbillus stigmonyx,0.504789425,0.516372621,dd_spp
203039,Gerrhonotus rhombifer,0.223248001,0.117636584,dd_spp
203546,Gerrhopilus andamanensis,0.291388479,0.23192741,dd_spp
172678,Gerrhopilus beddomii,0.432776515,0.408253312,dd_spp
191912,Gerrhopilus bisubocularis,0.550835226,0.533463597,dd_spp
192231,Gerrhopilus floweri,0.824906871,0.816227138,dd_spp
42495453,Gerrhopilus fredparkeri,0.550634741,0.557063162,dd_spp
42495474,Gerrhopilus hades,0.242187718,0.175713085,dd_spp
178354,Gerrhopilus mcdowelli,0.485500572,0.542502224,dd_spp
178445,Gerrhopilus oligolepis,0.446701229,0.446701229,dd_spp
172715,Gerrhopilus thurstoni,0.437741365,0.431029096,dd_spp
172595,Gerrhopilus tindalli,0.45084689,0.442391798,dd_spp
118341620,Glaphyromorphus arnhemicus,0.056169655,0.013741012,lost_spp
22733081,Glaucidium mooreorum,0.369924669,0.369747266,lost_spp
44792,Glauconycteris curryae,0.145499406,0.115693368,dd_spp
44793,Glauconycteris egeria,0.13181819,0.106484789,dd_spp
44794,Glauconycteris gleni,0.317051698,0.089713976,dd_spp
44795,Glauconycteris humeralis,0.196844756,0.109384403,dd_spp
44796,Glauconycteris kenyacola,0.278676977,0.257694483,dd_spp
44797,Glauconycteris machadoi,0.120961327,0.072052859,dd_spp
9247,Glischropus javanus,0.544402863,0.546010166,dd_spp
192093,Gloydius monticola,0.349052933,0.297372073,dd_spp
88793049,Gloydius rickmersi,0.189319385,0.191932648,dd_spp
13375,Glyphonycteris behnii,0.130930039,0.110033587,dd_spp
9283,Glyphotes simus,0.144747177,0.153352998,dd_spp
66083295,Gonatodes infernalis,0.029802084,0.029442562,lost_spp
66083397,Gonatodes lichenosus,0.195863849,0.202800959,lost_spp
66083397,Gonatodes lichenosus,0.195863849,0.202800959,dd_spp
66083530,Gonatodes ligiae,0.254862793,0.25173755,dd_spp
202843,Gongylosoma nicobariensis,0.170944285,0.172248259,dd_spp
18917702,Goniurosaurus huuliensis,0.270299052,0.266262829,lost_spp
126298616,Goniurosaurus zhoui,0.448416347,0.449516803,dd_spp
170399,Gonocephalus lacunosus,0.260124006,0.226595417,lost_spp
99930382,Gonocephalus mjobergi,0.050069563,0.048455486,lost_spp
99930382,Gonocephalus mjobergi,0.050069563,0.048455486,dd_spp
92363381,Gracilimus radix,0.229576808,0.217399597,dd_spp
9419,Gracilinanus emiliae,0.119220214,0.093319327,dd_spp
114139608,Gracixalus carinensis,0.227122077,0.21394071,dd_spp
153630916,Gracixalus jinxiuensis,0.306803369,0.268176213,dd_spp
58871,Gracixalus medogensis,0.149192344,0.152881518,dd_spp
149237287,Gracixalus tianlinensis,0.280517872,0.251207449,dd_spp
