"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.02160 478241 0.0 0.9995 1.0000 0.6039 0.9995 1.0000 1.0000 0.6039
0.02170 478193 0.0 0.9995 1.0000 0.6021 0.9995 1.0000 1.0000 0.6021
0.02180 478145 0.0 0.9995 1.0000 0.6003 0.9995 1.0000 1.0000 0.6003
0.02190 478097 0.0 0.9995 1.0000 0.5985 0.9995 1.0000 1.0000 0.5985
0.02200 478049 0.0 0.9995 1.0000 0.5967 0.9995 1.0000 1.0000 0.5967
0.02209 478001 0.0 0.9995 1.0000 0.5949 0.9995 1.0000 1.0000 0.5949
0.02219 477953 0.0 0.9995 1.0000 0.5931 0.9995 1.0000 1.0000 0.5931
0.02229 477905 0.0 0.9995 1.0000 0.5913 0.9995 1.0000 1.0000 0.5913
0.02239 477857 0.0 0.9995 1.0000 0.5895 0.9995 1.0000 1.0000 0.5895
0.02249 477809 0.0 0.9995 1.0000 0.5877 0.9995 1.0000 1.0000 0.5877
0.02259 477761 0.0 0.9995 1.0000 0.5859 0.9995 1.0000 1.0000 0.5859
0.02268 477713 0.0 0.9995 1.0000 0.5841 0.9995 1.0000 1.0000 0.5841
0.02278 477665 0.0 0.9995 1.0000 0.5823 0.9995 1.0000 1.0000 0.5823
0.02288 477617 0.0 0.9995 1.0000 0.5805 0.9995 1.0000 1.0000 0.5805
0.02298 477569 0.0 0.9995 1.0000 0.5787 0.9995 1.0000 1.0000 0.5787
0.02308 477521 0.0 0.9995 1.0000 0.5769 0.9995 1.0000 1.0000 0.5769
0.02318 477473 0.0 0.9995 1.0000 0.5751 0.9995 1.0000 1.0000 0.5751
0.02327 477425 0.0 0.9995 1.0000 0.5733 0.9995 1.0000 1.0000 0.5733
0.02337 477377 0.0 0.9995 1.0000 0.5715 0.9995 1.0000 1.0000 0.5715
0.02347 477329 0.0 0.9995 1.0000 0.5697 0.9995 1.0000 1.0000 0.5697
0.02357 477281 0.0 0.9994 1.0000 0.5679 0.9994 1.0000 1.0000 0.5679
0.02367 477233 0.0 0.9994 1.0000 0.5661 0.9994 1.0000 1.0000 0.5661
0.02376 477185 0.0 0.9994 1.0000 0.5643 0.9994 1.0000 1.0000 0.5643
0.02386 477137 0.0 0.9994 1.0000 0.5625 0.9994 1.0000 1.0000 0.5625
0.02396 477089 0.0 0.9994 1.0000 0.5607 0.9994 1.0000 1.0000 0.5607
0.02406 477041 0.0 0.9994 1.0000 0.5589 0.9994 1.0000 1.0000 0.5589
0.02416 476993 0.0 0.9994 1.0000 0.5571 0.9994 1.0000 1.0000 0.5571
0.02426 476945 0.0 0.9994 1.0000 0.5553 0.9994 1.0000 1.0000 0.5553
0.02435 476897 0.0 0.9994 1.0000 0.5535 0.9994 1.0000 1.0000 0.5535
0.02445 476849 0.0 0.9994 1.0000 0.5517 0.9994 1.0000 1.0000 0.5517
0.02455 476801 0.0 0.9994 1.0000 0.5499 0.9994 1.0000 1.0000 0.5499
0.02465 476753 0.0 0.9994 1.0000 0.5481 0.9994 1.0000 1.0000 0.5481
0.02475 476705 0.0 0.9994 1.0000 0.5463 0.9994 1.0000 1.0000 0.5463
0.02484 476657 0.0 0.9994 1.0000 0.5445 0.9994 1.0000 1.0000 0.5445
0.02494 476609 0.0 0.9994 1.0000 0.5427 0.9994 1.0000 1.0000 0.5427
0.02504 476561 0.0 0.9994 1.0000 0.5409 0.9994 1.0000 1.0000 0.5409
0.02514 476513 0.0 0.9994 1.0000 0.5391 0.9994 1.0000 1.0000 0.5391
0.02524 476465 0.0 0.9994 1.0000 0.5373 0.9994 1.0000 1.0000 0.5373
0.02534 476417 0.0 0.9994 1.0000 0.5355 0.9994 1.0000 1.0000 0.5355
0.02543 476369 0.0 0.9994 1.0000 0.5337 0.9994 1.0000 1.0000 0.5337
0.02553 476321 0.0 0.9994 1.0000 0.5319 0.9994 1.0000 1.0000 0.5319
0.02563 476273 0.0 0.9994 1.0000 0.5301 0.9994 1.0000 1.0000 0.5301
0.02573 476225 0.0 0.9994 1.0000 0.5283 0.9994 0.9999 1.0000 0.5283
0.02583 476177 0.0 0.9994 1.0000 0.5265 0.9994 0.9999 1.0000 0.5265
0.02592 476129 0.0 0.9994 1.0000 0.5247 0.9994 0.9999 1.0000 0.5247
0.02602 476081 0.0 0.9994 1.0000 0.5229 0.9994 0.9999 1.0000 0.5229
0.02612 476033 0.0 0.9994 1.0000 0.5211 0.9994 0.9999 1.0000 0.5211
0.02622 475985 0.0 0.9994 1.0000 0.5193 0.9994 0.9999 1.0000 0.5193
0.02632 475937 0.0 0.9994 1.0000 0.5175 0.9994 0.9999 1.0000 0.5175
0.02642 475889 0.0 0.9994 1.0000 0.5157 0.9994 0.9999 1.0000 0.5157
0.02651 475841 0.0 0.9994 1.0000 0.5139 0.9994 0.9999 1.0000 0.5139
0.02661 475793 0.0 0.9994 1.0000 0.5121 0.9994 0.9999 1.0000 0.5121
0.02671 475745 0.0 0.9994 1.0000 0.5103 0.9994 0.9999 1.0000 0.5103
0.02681 475697 0.0 0.9994 1.0000 0.5085 0.9994 0.9999 1.0000 0.5085
0.02691 475649 0.0 0.9994 1.0000 0.5067 0.9994 0.9999 1.0000 0.5067
0.02700 475601 0.0 0.9994 1.0000 0.5049 0.9994 0.9999 1.0000 0.5049
0.02710 475553 0.0 0.9994 1.0000 0.5031 0.9994 0.9999 1.0000 0.5031
0.02720 475505 0.0 0.9994 1.0000 0.5013 0.9994 0.9999 1.0000 0.5013
0.02730 475457 0.0 0.9994 1.0000 0.4995 0.9994 0.9999 1.0000 0.4995
0.02740 475409 0.0 0.9994 1.0000 0.4977 0.9994 0.9999 1.0000 0.4977
0.02750 475361 0.0 0.9994 1.0000 0.4959 0.9994 0.9999 1.0000 0.4959
0.02759 475313 0.0 0.9994 1.0000 0.4941 0.9994 0.9999 1.0000 0.4941
0.02769 475265 0.0 0.9994 1.0000 0.4923 0.9994 0.9999 1.0000 0.4923
0.02779 475217 0.0 0.9993 1.0000 0.4905 0.9993 0.9999 1.0000 0.4905
0.02789 475169 0.0 0.9993 1.0000 0.4887 0.9993 0.9999 1.0000 0.4887
0.02799 475121 0.0 0.9993 1.0000 0.4869 0.9993 0.9999 1.0000 0.4869
0.02809 475073 0.0 0.9993 1.0000 0.4851 0.9993 0.9999 1.0000 0.4851
0.02818 475025 0.0 0.9993 1.0000 0.4833 0.9993 0.9999 1.0000 0.4833
0.02828 474977 0.0 0.9993 1.0000 0.4815 0.9993 0.9999 1.0000 0.4815
0.02838 474929 0.0 0.9993 1.0000 0.4797 0.9993 0.9999 1.0000 0.4797
0.02848 474881 0.0 0.9993 1.0000 0.4779 0.9993 0.9999 1.0000 0.4779
