group weight wgrp filename
4 0.089 4 ../dd_rasters/Mammalia_Euneomys_fossor.tif
4 0.212 4 ../dd_rasters/Mammalia_Hylopetes_platyurus.tif
4 0.143 4 ../dd_rasters/Mammalia_Gardnerycteris_koepckeae.tif
4 0.271 4 ../dd_rasters/Mammalia_Hydrochoerus_isthmius.tif
4 0.211 4 ../dd_rasters/Mammalia_Myotis_annamiticus.tif
4 0.104 4 ../dd_rasters/Mammalia_Ctenomys_johannis.tif
4 0.101 4 ../dd_rasters/Mammalia_Hylaeamys_acritus.tif
4 0.265 4 ../dd_rasters/Mammalia_Mazama_temama.tif
4 0.211 4 ../dd_rasters/Mammalia_Muntiacus_puhoatensis.tif
4 0.08 4 ../dd_rasters/Mammalia_Ctenomys_coyhaiquensis.tif
4 0.388 4 ../dd_rasters/Mammalia_Chodsigoa_parva.tif
4 0.148 4 ../dd_rasters/Mammalia_Abrocoma_uspallata.tif
4 0.002 4 ../dd_rasters/Mammalia_Lemmus_portenkoi.tif
4 0.167 4 ../dd_rasters/Mammalia_Trinomys_mirapitanga.tif
4 0.038 4 ../dd_rasters/Mammalia_Ctenomys_coludo.tif
4 0.191 4 ../dd_rasters/Mammalia_Miniopterus_newtoni.tif
4 0.334 4 ../dd_rasters/Mammalia_Dremomys_gularis.tif
4 0.241 4 ../dd_rasters/Mammalia_Tarsius_lariang.tif
4 0.177 4 ../dd_rasters/Mammalia_Xeronycteris_vieirai.tif
4 0.176 4 ../dd_rasters/Mammalia_Eliurus_ellermani.tif
4 0.156 4 ../dd_rasters/Mammalia_Aconaemys_porteri.tif
4 0.127 4 ../dd_rasters/Mammalia_Abrocoma_budini.tif
4 0.144 4 ../dd_rasters/Mammalia_Oligoryzomys_moojeni.tif
4 0.246 4 ../dd_rasters/Mammalia_Sorex_ixtlanensis.tif
4 0.274 4 ../dd_rasters/Mammalia_Tonkinomys_daovantieni.tif
4 0.17 4 ../dd_rasters/Mammalia_Lonchophylla_chocoana.tif
4 0.256 4 ../dd_rasters/Mammalia_Epomophorus_anselli.tif
4 0.19 4 ../dd_rasters/Mammalia_Rhipidomys_cariri.tif
4 0.168 4 ../dd_rasters/Mammalia_Melomys_paveli.tif
4 0.294 4 ../dd_rasters/Mammalia_Tragulus_versicolor.tif
4 0.2 4 ../dd_rasters/Mammalia_Chaetodipus_lineatus.tif
4 0.05 4 ../dd_rasters/Mammalia_Abrocoma_famatina.tif
4 0.218 4 ../dd_rasters/Mammalia_Crocidura_wuchihensis.tif
4 0.303 4 ../dd_rasters/Mammalia_Chrotomys_sibuyanensis.tif
4 0.241 4 ../dd_rasters/Mammalia_Brucepattersonius_guarani.tif
4 0.25 4 ../dd_rasters/Mammalia_Myotis_rufopictus.tif
4 0.374 4 ../dd_rasters/Mammalia_Hadromys_yunnanensis.tif
4 0.159 4 ../dd_rasters/Mammalia_Oligoryzomys_rupestris.tif
4 0.16 4 ../dd_rasters/Mammalia_Melomys_arcium.tif
4 0.374 4 ../dd_rasters/Mammalia_Genetta_poensis.tif
4 0.217 4 ../dd_rasters/Mammalia_Brucepattersonius_soricinus.tif
4 0.479 4 ../dd_rasters/Mammalia_Crocidura_caspica.tif
4 0.202 4 ../dd_rasters/Mammalia_Crocidura_vosmaeri.tif
4 0.134 4 ../dd_rasters/Mammalia_Myoictis_leucura.tif
4 0.246 4 ../dd_rasters/Mammalia_Brucepattersonius_misionensis.tif
4 0.263 4 ../dd_rasters/Mammalia_Proedromys_liangshanensis.tif
4 0.044 4 ../dd_rasters/Mammalia_Funisciurus_duchaillui.tif
4 0.147 4 ../dd_rasters/Mammalia_Cuscomys_ashaninka.tif
4 0.16 4 ../dd_rasters/Mammalia_Melomys_cooperae.tif
4 0.076 4 ../dd_rasters/Mammalia_Hydromys_ziegleri.tif
4 0.148 4 ../dd_rasters/Mammalia_Muntiacus_putaoensis.tif
4 0.317 4 ../dd_rasters/Mammalia_Melomys_howi.tif
4 0.18 4 ../dd_rasters/Mammalia_Rhynchomys_tapulao.tif
4 0.264 4 ../dd_rasters/Mammalia_Trinomys_paratus.tif
4 0.203 4 ../dd_rasters/Mammalia_Uromys_siebersi.tif
4 0.125 4 ../dd_rasters/Mammalia_Ctenomys_fochi.tif
4 0.179 4 ../dd_rasters/Mammalia_Dermanura_rosenbergi.tif
4 0.212 4 ../dd_rasters/Mammalia_Macrotarsomys_petteri.tif
4 0.022 4 ../dd_rasters/Mammalia_Coendou_roosmalenorum.tif
4 0.092 4 ../dd_rasters/Mammalia_Pseudohydromys_germani.tif
4 0.246 4 ../dd_rasters/Mammalia_Rattus_arfakiensis.tif
4 0.207 4 ../dd_rasters/Mammalia_Pteropus_keyensis.tif
4 0.148 4 ../dd_rasters/Mammalia_Oligoryzomys_brendae.tif
4 0.241 4 ../dd_rasters/Mammalia_Tragulus_williamsoni.tif
4 0.172 4 ../dd_rasters/Mammalia_Cryptonanus_agricolai.tif
4 0.147 4 ../dd_rasters/Mammalia_Abrocoma_vaccarum.tif
4 0.262 4 ../dd_rasters/Mammalia_Cryptotis_peregrina.tif
4 0.159 4 ../dd_rasters/Mammalia_Neodon_forresti.tif
4 0.172 4 ../dd_rasters/Mammalia_Ctenomys_juris.tif
4 0.214 4 ../dd_rasters/Mammalia_Hipposideros_boeadii.tif
4 0.153 4 ../dd_rasters/Mammalia_Ctenomys_scagliai.tif
4 0.18 4 ../dd_rasters/Mammalia_Rattus_blangorum.tif
4 0.047 4 ../dd_rasters/Mammalia_Ctenomys_famosus.tif
4 0.173 4 ../dd_rasters/Mammalia_Anourosorex_schmidi.tif
4 0.128 4 ../dd_rasters/Mammalia_Sturnira_mistratensis.tif
4 0.173 4 ../dd_rasters/Mammalia_Rousettus_linduensis.tif
4 0.065 4 ../dd_rasters/Mammalia_Thyroptera_devivoi.tif
4 0.025 4 ../dd_rasters/Mammalia_Coendou_ichillus.tif
4 0.073 4 ../dd_rasters/Mammalia_Ctenomys_fodax.tif
4 0.041 4 ../dd_rasters/Mammalia_Sorex_neomexicanus.tif
4 0.165 4 ../dd_rasters/Mammalia_Thylamys_venustus.tif
4 0.231 4 ../dd_rasters/Mammalia_Rhinolophus_shortridgei.tif
4 0.302 4 ../dd_rasters/Mammalia_Crocidura_katinka.tif
4 0.21 4 ../dd_rasters/Mammalia_Pipistrellus_raceyi.tif
4 0.062 4 ../dd_rasters/Mammalia_Echimys_vieirai.tif
4 0.194 4 ../dd_rasters/Mammalia_Cuscomys_oblativa.tif
4 0.161 4 ../dd_rasters/Mammalia_Brucepattersonius_igniventris.tif
4 0.169 4 ../dd_rasters/Mammalia_Phyllotis_anitae.tif
4 0.182 4 ../dd_rasters/Mammalia_Scotophilus_tandrefana.tif
4 0.176 4 ../dd_rasters/Mammalia_Akodon_pervalens.tif
4 0.48 4 ../dd_rasters/Mammalia_Myotis_dieteri.tif
4 0.503 4 ../dd_rasters/Mammalia_Myotis_alcathoe.tif
4 0.449 4 ../dd_rasters/Mammalia_Ctenomys_yolandae.tif
4 0.187 4 ../dd_rasters/Mammalia_Phyllomys_kerri.tif
4 0.242 4 ../dd_rasters/Mammalia_Coendou_quichua.tif
4 0.478 4 ../dd_rasters/Mammalia_Gerbillus_percivali.tif
4 0.253 4 ../dd_rasters/Mammalia_Cryptonanus_guahybae.tif
4 0.474 4 ../dd_rasters/Mammalia_Peromyscus_sagax.tif
4 0.725 4 ../dd_rasters/Mammalia_Tadarida_insignis.tif
4 0.136 4 ../dd_rasters/Mammalia_Paramelomys_steini.tif
4 0.076 4 ../dd_rasters/Mammalia_Amphinectomys_savamis.tif
4 0.236 4 ../dd_rasters/Mammalia_Cryptotis_peruviensis.tif
4 0.08 4 ../dd_rasters/Mammalia_Lonchophylla_orcesi.tif
4 0.436 4 ../dd_rasters/Mammalia_Cryptotis_brachyonyx.tif
4 0.14 4 ../dd_rasters/Mammalia_Wiedomys_cerradensis.tif
4 0.105 4 ../dd_rasters/Mammalia_Cryptonanus_unduaviensis.tif
4 0.314 4 ../dd_rasters/Mammalia_Miniopterus_griveaudi.tif
4 0.257 4 ../dd_rasters/Mammalia_Akodon_philipmyersi.tif
4 0.292 4 ../dd_rasters/Mammalia_Cryptotis_tropicalis.tif
4 0.167 4 ../dd_rasters/Mammalia_Ctenomys_viperinus.tif
4 0.108 4 ../dd_rasters/Mammalia_Chodsigoa_sodalis.tif
4 0.211 4 ../dd_rasters/Mammalia_Chibchanomys_orcesi.tif
4 0.195 4 ../dd_rasters/Mammalia_Sturnira_sorianoi.tif
4 0.356 4 ../dd_rasters/Mammalia_Crocidura_rapax.tif
4 0.137 4 ../dd_rasters/Mammalia_Rattus_omichlodes.tif
4 0.447 4 ../dd_rasters/Mammalia_Cryptotis_alticola.tif
4 0.465 4 ../dd_rasters/Mammalia_Peropteryx_trinitatis.tif
4 0.214 4 ../dd_rasters/Mammalia_Marmosops_creightoni.tif
4 0.196 4 ../dd_rasters/Mammalia_Saxatilomys_paulinae.tif
4 0.017 4 ../dd_rasters/Mammalia_Ctenomys_tulduco.tif
4 0.536 4 ../dd_rasters/Mammalia_Miniopterus_shortridgei.tif
4 0.254 4 ../dd_rasters/Mammalia_Myoictis_wavicus.tif
4 0.23 4 ../dd_rasters/Mammalia_Muntiacus_montanus.tif
4 0.156 4 ../dd_rasters/Mammalia_Pithecheirops_otion.tif
4 0.269 4 ../dd_rasters/Mammalia_Cryptotis_orophila.tif
4 0.277 4 ../dd_rasters/Mammalia_Pteropus_intermedius.tif
2 0.619 2 ../dd_rasters/Reptilia_Emys_trinacris.tif
1 0.222 1 ../dd_rasters/Amphibia_Pristimantis_leucorrhinus.tif
1 0.014 1 ../dd_rasters/Amphibia_Dendrophryniscus_krausae.tif
1 0.062 1 ../dd_rasters/Amphibia_Physalaemus_insperatus.tif
1 0.081 1 ../dd_rasters/Amphibia_Phrynopus_auriculatus.tif
1 0.012 1 ../dd_rasters/Amphibia_Adelophryne_patamona.tif
1 0.196 1 ../dd_rasters/Amphibia_Epipedobates_narinensis.tif
1 0.356 1 ../dd_rasters/Amphibia_Holoaden_pholeter.tif
1 0.108 1 ../dd_rasters/Amphibia_Litoria_mareku.tif
1 0.187 1 ../dd_rasters/Amphibia_Tomopterna_monticola.tif
1 0.139 1 ../dd_rasters/Amphibia_Noblella_peruviana.tif
2 0.391 2 ../dd_rasters/Reptilia_Microgecko_helenae.tif
2 0.412 2 ../dd_rasters/Reptilia_Eirenis_rechingeri.tif
2 0.396 2 ../dd_rasters/Reptilia_Zamenis_persica.tif
2 0.357 2 ../dd_rasters/Reptilia_Cyrtopodion_gastrophole.tif
2 0.751 2 ../dd_rasters/Reptilia_Darevskia_steineri.tif
2 0.346 2 ../dd_rasters/Reptilia_Eublepharis_angramainyu.tif
2 0.334 2 ../dd_rasters/Reptilia_Mediodactylus_heteropholis.tif
2 0.38 2 ../dd_rasters/Reptilia_Bunopus_crassicauda.tif
2 0.261 2 ../dd_rasters/Reptilia_Mediodactylus_aspratilis.tif
2 0.468 2 ../dd_rasters/Reptilia_Eirenis_thospitis.tif
2 0.131 2 ../dd_rasters/Reptilia_Mediodactylus_sagittifer.tif
2 0.493 2 ../dd_rasters/Reptilia_Myriopholis_blanfordii.tif
2 0.155 2 ../dd_rasters/Reptilia_Telescopus_rhinopoma.tif
2 0.439 2 ../dd_rasters/Reptilia_Iranolacerta_brandtii.tif
2 0.403 2 ../dd_rasters/Reptilia_Xerotyphlops_wilsoni.tif
2 0.179 2 ../dd_rasters/Reptilia_Trapelus_rubrigularis.tif
2 0.673 2 ../dd_rasters/Reptilia_Letheobia_episcopus.tif
2 0.48 2 ../dd_rasters/Reptilia_Muhtarophis_barani.tif
1 0.166 1 ../dd_rasters/Amphibia_Pristimantis_spectabilis.tif
1 0.204 1 ../dd_rasters/Amphibia_Boophis_lilianae.tif
4 0.037 4 ../dd_rasters/Mammalia_Elephantulus_pilicaudus.tif
2 0.369 2 ../dd_rasters/Reptilia_Etheridgeum_pulchrum.tif
2 0.26 2 ../dd_rasters/Reptilia_Luperosaurus_corfieldi.tif
2 0.214 2 ../dd_rasters/Reptilia_Dryophiops_philippina.tif
2 0.467 2 ../dd_rasters/Reptilia_Malayotyphlops_hypogius.tif
2 0.136 2 ../dd_rasters/Reptilia_Lipinia_zamboangensis.tif
2 0.23 2 ../dd_rasters/Reptilia_Lycodon_philippinus.tif
2 0.314 2 ../dd_rasters/Reptilia_Ramphotyphlops_cumingii.tif
2 0.299 2 ../dd_rasters/Reptilia_Parvoscincus_luzonensis.tif
2 0.393 2 ../dd_rasters/Reptilia_Luperosaurus_palawanensis.tif
2 0.933 2 ../dd_rasters/Reptilia_Lycodon_tessellatus.tif
2 0.118 2 ../dd_rasters/Reptilia_Malayotyphlops_ruficauda.tif
2 0.186 2 ../dd_rasters/Reptilia_Malayotyphlops_collaris.tif
2 0.197 2 ../dd_rasters/Reptilia_Rhabdophis_barbouri.tif
2 0.267 2 ../dd_rasters/Reptilia_Pseudorabdion_montanum.tif
2 0.249 2 ../dd_rasters/Reptilia_Lipinia_rabori.tif
2 0.155 2 ../dd_rasters/Reptilia_Acutotyphlops_banaorum.tif
2 0.228 2 ../dd_rasters/Reptilia_Lepidodactylus_labialis.tif
2 0.177 2 ../dd_rasters/Reptilia_Sphenomorphus_diwata.tif
2 0.232 2 ../dd_rasters/Reptilia_Calamaria_palavanensis.tif
2 0.321 2 ../dd_rasters/Reptilia_Cerberus_microlepis.tif
2 0.232 2 ../dd_rasters/Reptilia_Myersophis_alpestris.tif
2 0.194 2 ../dd_rasters/Reptilia_Ramphotyphlops_marxi.tif
2 0.389 2 ../dd_rasters/Reptilia_Luperosaurus_joloensis.tif
2 0.306 2 ../dd_rasters/Reptilia_Lipinia_vulcania.tif
2 0.175 2 ../dd_rasters/Reptilia_Lycodon_bibonius.tif
2 0.289 2 ../dd_rasters/Reptilia_Lycodon_solivagus.tif
2 0.272 2 ../dd_rasters/Reptilia_Pseudorabdion_ater.tif
2 0.218 2 ../dd_rasters/Reptilia_Parvoscincus_lawtoni.tif
2 0.461 2 ../dd_rasters/Reptilia_Hemiphyllodactylus_insularis.tif
2 0.319 2 ../dd_rasters/Reptilia_Lipinia_semperi.tif
2 0.195 2 ../dd_rasters/Reptilia_Insulasaurus_wrighti.tif
2 0.637 2 ../dd_rasters/Reptilia_Brachymeles_wrighti.tif
2 0.228 2 ../dd_rasters/Reptilia_Oligodon_perkinsi.tif
2 0.326 2 ../dd_rasters/Reptilia_Calamaria_joloensis.tif
2 0.31 2 ../dd_rasters/Reptilia_Malayotyphlops_canlaonensis.tif
2 0.348 2 ../dd_rasters/Reptilia_Agama_bocourti.tif
2 0 2 ../dd_rasters/Reptilia_Diporiphora_convergens.tif
2 0.129 2 ../dd_rasters/Reptilia_Hypsilurus_bruijnii.tif
2 0.691 2 ../dd_rasters/Reptilia_Diploderma_grahami.tif
2 0.551 2 ../dd_rasters/Reptilia_Pseudocophotis_sumatrana.tif
1 0.022 1 ../dd_rasters/Amphibia_Hyalinobatrachium_mesai.tif
2 0.233 2 ../dd_rasters/Reptilia_Trioceros_schoutedeni.tif
2 0.254 2 ../dd_rasters/Reptilia_Trioceros_ntunte.tif
2 0.681 2 ../dd_rasters/Reptilia_Chamaeleo_necasi.tif
2 0.23 2 ../dd_rasters/Reptilia_Trioceros_wiedersheimi.tif
2 0.609 2 ../dd_rasters/Reptilia_Subdoluseps_pruthi.tif
2 0.654 2 ../dd_rasters/Reptilia_Ristella_travancorica.tif
2 0.779 2 ../dd_rasters/Reptilia_Cnemaspis_kolhapurensis.tif
2 0.315 2 ../dd_rasters/Reptilia_Xylophis_stenorhynchus.tif
2 0.487 2 ../dd_rasters/Reptilia_Kaestlea_palnica.tif
2 0.442 2 ../dd_rasters/Reptilia_Gerrhopilus_tindalli.tif
2 0.424 2 ../dd_rasters/Reptilia_Cnemaspis_littoralis.tif
2 0.41 2 ../dd_rasters/Reptilia_Plectrurus_guentheri.tif
2 0.479 2 ../dd_rasters/Reptilia_Calliophis_beddomei.tif
2 0.604 2 ../dd_rasters/Reptilia_Uropeltis_dindigalensis.tif
2 0.6 2 ../dd_rasters/Reptilia_Eutropis_gansi.tif
2 0.357 2 ../dd_rasters/Reptilia_Uropeltis_liura.tif
2 0.603 2 ../dd_rasters/Reptilia_Uropeltis_myhendrae.tif
2 0.428 2 ../dd_rasters/Reptilia_Plectrurus_aureus.tif
2 0.386 2 ../dd_rasters/Reptilia_Cnemaspis_beddomei.tif
2 0.387 2 ../dd_rasters/Reptilia_Pseudoplectrurus_canaricus.tif
2 0.578 2 ../dd_rasters/Reptilia_Eutropis_innotata.tif
2 0.697 2 ../dd_rasters/Reptilia_Indotyphlops_exiguus.tif
2 0.315 2 ../dd_rasters/Reptilia_Uropeltis_macrorhyncha.tif
2 0.38 2 ../dd_rasters/Reptilia_Boiga_dightoni.tif
2 0.408 2 ../dd_rasters/Reptilia_Gerrhopilus_beddomii.tif
2 0.107 2 ../dd_rasters/Reptilia_Boiga_wallachi.tif
2 0.867 2 ../dd_rasters/Reptilia_Chalcides_pentadactylus.tif
2 0.409 2 ../dd_rasters/Reptilia_Uropeltis_broughami.tif
2 0.612 2 ../dd_rasters/Reptilia_Platyceps_gracilis.tif
2 0.352 2 ../dd_rasters/Reptilia_Uropeltis_beddomii.tif
2 0.446 2 ../dd_rasters/Reptilia_Uropeltis_maculata.tif
2 0.576 2 ../dd_rasters/Reptilia_Oligodon_travancoricus.tif
2 0.635 2 ../dd_rasters/Reptilia_Uropeltis_nitida.tif
2 0.431 2 ../dd_rasters/Reptilia_Gerrhopilus_thurstoni.tif
2 0.106 2 ../dd_rasters/Reptilia_Amphiglossus_mandady.tif
2 0.172 2 ../dd_rasters/Reptilia_Amphiglossus_spilostichus.tif
2 0.106 2 ../dd_rasters/Reptilia_Amphiglossus_stylus.tif
2 0.214 2 ../dd_rasters/Reptilia_Madatyphlops_ocularis.tif
2 0.172 2 ../dd_rasters/Reptilia_Xenotyphlops_mocquardi.tif
2 0.14 2 ../dd_rasters/Reptilia_Brookesia_lambertoni.tif
2 0.172 2 ../dd_rasters/Reptilia_Paracontias_tsararano.tif
2 0.177 2 ../dd_rasters/Reptilia_Liophidium_maintikibo.tif
2 0.155 2 ../dd_rasters/Reptilia_Madatyphlops_microcephalus.tif
2 0.232 2 ../dd_rasters/Reptilia_Lygodactylus_decaryi.tif
2 0.106 2 ../dd_rasters/Reptilia_Phisalixella_iarakaensis.tif
2 0.223 2 ../dd_rasters/Reptilia_Matoatoa_spannringi.tif
2 0.284 2 ../dd_rasters/Reptilia_Madatyphlops_madagascariensis.tif
2 0.202 2 ../dd_rasters/Reptilia_Madatyphlops_mucronatus.tif
2 0.132 2 ../dd_rasters/Reptilia_Paracontias_manify.tif
2 0.231 2 ../dd_rasters/Reptilia_Madascincus_ankodabensis.tif
2 0.138 2 ../dd_rasters/Reptilia_Ithycyphus_blanci.tif
2 0.186 2 ../dd_rasters/Reptilia_Calumma_vatosoa.tif
2 0.138 2 ../dd_rasters/Reptilia_Paracontias_milloti.tif
2 0.196 2 ../dd_rasters/Reptilia_Amphiglossus_gastrostictus.tif
2 0.219 2 ../dd_rasters/Reptilia_Amphiglossus_andranovahensis.tif
2 0.17 2 ../dd_rasters/Reptilia_Phelsuma_kely.tif
1 0.247 1 ../dd_rasters/Amphibia_Pristimantis_turik.tif
1 0.34 1 ../dd_rasters/Amphibia_Uraeotyphlus_gansi.tif
2 0.678 2 ../dd_rasters/Reptilia_Cynisca_kraussi.tif
2 0.347 2 ../dd_rasters/Reptilia_Atractus_obtusirostris.tif
2 0.235 2 ../dd_rasters/Reptilia_Arcanumophis_problematicus.tif
2 0.185 2 ../dd_rasters/Reptilia_Rhadinaea_gaigeae.tif
2 0.581 2 ../dd_rasters/Reptilia_Cyrtodactylus_gubernatoris.tif
2 0.752 2 ../dd_rasters/Reptilia_Gekko_auriverrucosus.tif
2 0.174 2 ../dd_rasters/Reptilia_Panaspis_wilsoni.tif
2 0.654 2 ../dd_rasters/Reptilia_Barkudia_melanosticta.tif
2 0.108 2 ../dd_rasters/Reptilia_Lipinia_miangensis.tif
2 0.28 2 ../dd_rasters/Reptilia_Stenocercus_nigromaculatus.tif
2 0.172 2 ../dd_rasters/Reptilia_Stenocercus_praeornatus.tif
2 0.174 2 ../dd_rasters/Reptilia_Microlophus_arenarius.tif
2 0.321 2 ../dd_rasters/Reptilia_Ctenosaura_praeocularis.tif
2 0.068 2 ../dd_rasters/Reptilia_Geoscincus_haraldmeieri.tif
2 0.122 2 ../dd_rasters/Reptilia_Caledoniscincus_cryptos.tif
2 0.082 2 ../dd_rasters/Reptilia_Ramphotyphlops_willeyi.tif
2 0.078 2 ../dd_rasters/Reptilia_Caledoniscincus_terma.tif
2 0.07 2 ../dd_rasters/Reptilia_Trapelus_jayakari.tif
2 0.232 2 ../dd_rasters/Reptilia_Amphisbaena_neglecta.tif
2 0.227 2 ../dd_rasters/Reptilia_Amphisbaena_polygrammica.tif
2 0.176 2 ../dd_rasters/Reptilia_Amphisbaena_absaberi.tif
2 0.111 2 ../dd_rasters/Reptilia_Cynisca_senegalensis.tif
2 0.352 2 ../dd_rasters/Reptilia_Liotyphlops_argaleus.tif
2 0.403 2 ../dd_rasters/Reptilia_Liotyphlops_schubarti.tif
2 0.295 2 ../dd_rasters/Reptilia_Amblyodipsas_teitana.tif
2 0.239 2 ../dd_rasters/Reptilia_Calumma_fallax.tif
2 0.181 2 ../dd_rasters/Reptilia_Furcifer_tuzetae.tif
2 0.206 2 ../dd_rasters/Reptilia_Aeluroglena_cucullata.tif
2 0.568 2 ../dd_rasters/Reptilia_Hebius_groundwateri.tif
2 0.549 2 ../dd_rasters/Reptilia_Herpetoreas_sieboldii.tif
2 0.232 2 ../dd_rasters/Reptilia_Anoplohydrus_aemulans.tif
2 0.548 2 ../dd_rasters/Reptilia_Atractus_biseriatus.tif
2 0.086 2 ../dd_rasters/Reptilia_Atractus_paravertebralis.tif
2 0.272 2 ../dd_rasters/Reptilia_Atractus_pauciscutatus.tif
2 0.253 2 ../dd_rasters/Reptilia_Calamaria_abstrusa.tif
2 0.187 2 ../dd_rasters/Reptilia_Calamaria_boesemani.tif
2 0.232 2 ../dd_rasters/Reptilia_Calamaria_nuchalis.tif
2 0.458 2 ../dd_rasters/Reptilia_Gyiophis_maculosa.tif
2 0.248 2 ../dd_rasters/Reptilia_Miralia_alternans.tif
2 0.36 2 ../dd_rasters/Reptilia_Raclitia_indica.tif
2 0.789 2 ../dd_rasters/Reptilia_Enhydris_chanardi.tif
2 0.1 2 ../dd_rasters/Reptilia_Homalophis_gyii.tif
2 0.212 2 ../dd_rasters/Reptilia_Phytolopsis_punctata.tif
2 0.766 2 ../dd_rasters/Reptilia_Enhydris_jagorii.tif
2 0.027 2 ../dd_rasters/Reptilia_Heurnia_ventromaculata.tif
2 0.183 2 ../dd_rasters/Reptilia_Kualatahan_pahangensis.tif
2 0.279 2 ../dd_rasters/Reptilia_Sumatranus_albomaculatus.tif
2 0.211 2 ../dd_rasters/Reptilia_Hypsiscopus_matannensis.tif
2 0.478 2 ../dd_rasters/Reptilia_Enhydris_innominata.tif
2 0.163 2 ../dd_rasters/Reptilia_Calamophis_jobiensis.tif
2 0.137 2 ../dd_rasters/Reptilia_Hydrophis_sibauensis.tif
2 0.228 2 ../dd_rasters/Reptilia_Plesiodipsas_perijanensis.tif
2 0.321 2 ../dd_rasters/Reptilia_Geophis_dunni.tif
2 0.028 2 ../dd_rasters/Reptilia_Imantodes_phantasma.tif
2 0.169 2 ../dd_rasters/Reptilia_Liophidium_apperti.tif
2 0.233 2 ../dd_rasters/Reptilia_Liophidium_trilineatum.tif
2 0.16 2 ../dd_rasters/Reptilia_Lycophidion_acutirostre.tif
2 0.165 2 ../dd_rasters/Reptilia_Lycophidion_hellmichi.tif
2 0.462 2 ../dd_rasters/Reptilia_Oligodon_macrurus.tif
2 0.28 2 ../dd_rasters/Reptilia_Oligodon_torquatus.tif
2 0.199 2 ../dd_rasters/Reptilia_Plagiopholis_delacouri.tif
2 0.122 2 ../dd_rasters/Reptilia_Tropidonophis_elongatus.tif
2 0.152 2 ../dd_rasters/Reptilia_Tantilla_nigra.tif
2 0.096 2 ../dd_rasters/Reptilia_Urotheca_dumerilli.tif
2 0.133 2 ../dd_rasters/Reptilia_Parapistocalamus_hedigeri.tif
2 0.449 2 ../dd_rasters/Reptilia_Synophis_lasallei.tif
2 0.523 2 ../dd_rasters/Reptilia_Sibynophis_bistrigatus.tif
2 0.694 2 ../dd_rasters/Reptilia_Elapsoidea_chelazzii.tif
2 0.233 2 ../dd_rasters/Reptilia_Dibamus_smithi.tif
2 0.604 2 ../dd_rasters/Reptilia_Lycodon_gracilis.tif
2 0.176 2 ../dd_rasters/Reptilia_Sibon_dunni.tif
2 0.266 2 ../dd_rasters/Reptilia_Erythrolamprus_pyburni.tif
2 0.174 2 ../dd_rasters/Reptilia_Cordylus_rivae.tif
2 0.129 2 ../dd_rasters/Reptilia_Toxicocalamus_misimae.tif
2 0.435 2 ../dd_rasters/Reptilia_Tantilla_bairdi.tif
2 0.386 2 ../dd_rasters/Reptilia_Lepidoblepharis_colombianus.tif
2 0.474 2 ../dd_rasters/Reptilia_Anolis_cristifer.tif
2 0.251 2 ../dd_rasters/Reptilia_Panaspis_annobonensis.tif
2 0.433 2 ../dd_rasters/Reptilia_Indotyphlops_meszoelyi.tif
2 0.207 2 ../dd_rasters/Reptilia_Epictia_melanurus.tif
2 0.167 2 ../dd_rasters/Reptilia_Lygodactylus_grandisonae.tif
2 0.485 2 ../dd_rasters/Reptilia_Rhinophis_fergusonianus.tif
2 0.164 2 ../dd_rasters/Reptilia_Echis_hughesi.tif
2 0.087 2 ../dd_rasters/Reptilia_Varanus_boehmei.tif
2 0.181 2 ../dd_rasters/Reptilia_Vietnascincus_rugosus.tif
2 0.078 2 ../dd_rasters/Reptilia_Liolaemus_duellmani.tif
2 0.19 2 ../dd_rasters/Reptilia_Geckolepis_polylepis.tif
2 0.339 2 ../dd_rasters/Reptilia_Uropeltis_petersi.tif
2 0.779 2 ../dd_rasters/Reptilia_Subdoluseps_frontoparietalis.tif
2 0.363 2 ../dd_rasters/Reptilia_Riama_inanis.tif
2 0.543 2 ../dd_rasters/Reptilia_Gerrhopilus_mcdowelli.tif
2 0.19 2 ../dd_rasters/Reptilia_Letheobia_feae.tif
2 0.382 2 ../dd_rasters/Reptilia_Platyplectrurus_trilineatus.tif
2 0.13 2 ../dd_rasters/Reptilia_Ramphotyphlops_similis.tif
2 0.27 2 ../dd_rasters/Reptilia_Scolecoseps_acontias.tif
2 0.214 2 ../dd_rasters/Reptilia_Amphiglossus_elongatus.tif
2 0.148 2 ../dd_rasters/Reptilia_Phyllodactylus_clinatus.tif
2 0.363 2 ../dd_rasters/Reptilia_Argyrophis_siamensis.tif
2 0.16 2 ../dd_rasters/Reptilia_Varanus_telenesetes.tif
2 0.251 2 ../dd_rasters/Reptilia_Madatyphlops_domerguei.tif
2 0.175 2 ../dd_rasters/Reptilia_Cnemaspis_flavolineata.tif
2 0.12 2 ../dd_rasters/Reptilia_Atheris_hirsuta.tif
2 0.199 2 ../dd_rasters/Reptilia_Gekko_iskandari.tif
2 0.191 2 ../dd_rasters/Reptilia_Nubeoscincus_glacialis.tif
2 0.018 2 ../dd_rasters/Reptilia_Anolis_caquetae.tif
2 0.447 2 ../dd_rasters/Reptilia_Gerrhopilus_oligolepis.tif
2 0.218 2 ../dd_rasters/Reptilia_Trachylepis_vezo.tif
2 0.087 2 ../dd_rasters/Reptilia_Cyrtodactylus_irianjayaensis.tif
2 0.205 2 ../dd_rasters/Reptilia_Lygodactylus_pauliani.tif
